,text1,book1,text2,book2,cosine_sim
230,iliad,4,odyssey,9,0.7686075060888546
231,iliad,4,iliad,10,0.789809578419838
232,odyssey,4,odyssey,10,0.846107254835551
233,iliad,4,odyssey,10,0.7737976558575507
234,iliad,4,iliad,11,0.8537737949946698
235,odyssey,4,odyssey,11,0.8573930101641895
236,iliad,4,odyssey,11,0.8063157383619226
237,iliad,4,iliad,12,0.800429848499692
238,odyssey,4,odyssey,12,0.7969304790902214
239,iliad,4,odyssey,12,0.7121729633189077
240,iliad,4,iliad,13,0.8572349093517179
241,odyssey,4,odyssey,13,0.8404170249367119
242,iliad,4,odyssey,13,0.7740829670603236
243,iliad,4,iliad,14,0.8168431376127308
244,odyssey,4,odyssey,14,0.8550023112881476
245,iliad,4,odyssey,14,0.7896298851364544
246,iliad,4,iliad,15,0.8576175949386734
247,odyssey,4,odyssey,15,0.8723340268567681
248,iliad,4,odyssey,15,0.7932800837099788
249,iliad,4,iliad,16,0.8487737995359544
250,odyssey,4,odyssey,16,0.8396104320725775
251,iliad,4,odyssey,16,0.7580208778145459
252,iliad,4,iliad,17,0.8528887103213214
253,odyssey,4,odyssey,17,0.8582150980185664
254,iliad,4,odyssey,17,0.7763133446996572
255,iliad,4,iliad,18,0.8094982111481172
256,odyssey,4,odyssey,18,0.833425826262767
257,iliad,4,odyssey,18,0.7648765257290197
258,iliad,4,iliad,19,0.7889491942174995
259,odyssey,4,odyssey,19,0.8538767411074738
260,iliad,4,odyssey,19,0.7681309066171177
261,iliad,4,iliad,20,0.8099216060082034
262,odyssey,4,odyssey,20,0.8392060459317856
263,iliad,4,odyssey,20,0.7655805715728826
264,iliad,4,iliad,21,0.8168151249783573
265,odyssey,4,odyssey,21,0.7885120382316504
266,iliad,4,odyssey,21,0.7449256862958138
267,iliad,4,iliad,22,0.7930503335575019
268,odyssey,4,odyssey,22,0.8162631501091503
269,iliad,4,odyssey,22,0.7733531828384298
270,iliad,4,iliad,23,0.8290794731773868
271,odyssey,4,odyssey,23,0.8132217737509715
272,iliad,4,odyssey,23,0.7156786441176488
273,iliad,4,iliad,24,0.8263422773409581
274,odyssey,4,odyssey,24,0.8580829717671413
275,iliad,4,odyssey,24,0.8054204872797017
276,iliad,5,odyssey,1,0.7233146030115635
277,iliad,5,odyssey,2,0.7493100681376125
278,iliad,5,odyssey,3,0.7595961371381624
279,iliad,5,odyssey,4,0.8112681014364346
280,iliad,5,iliad,5,0.9999999999999962
281,odyssey,5,odyssey,5,1.000000000000002
282,iliad,5,odyssey,5,0.7683862265142629
283,iliad,5,iliad,6,0.8201084120526022
284,odyssey,5,odyssey,6,0.7765445386489938
285,iliad,5,odyssey,6,0.741587637308384
286,iliad,5,iliad,7,0.8070647051736585
287,odyssey,5,odyssey,7,0.8107996319099204
288,iliad,5,odyssey,7,0.7431460027088603
289,iliad,5,iliad,8,0.8600532393697695
290,odyssey,5,odyssey,8,0.7982228257933871
291,iliad,5,odyssey,8,0.7723014385931971
292,iliad,5,iliad,9,0.815844606727513
293,odyssey,5,odyssey,9,0.8064783293769627
294,iliad,5,odyssey,9,0.7643409123710236
295,iliad,5,iliad,10,0.798125921265555
296,odyssey,5,odyssey,10,0.8037150298518927
297,iliad,5,odyssey,10,0.7488407541768781
298,iliad,5,iliad,11,0.8647439464886187
299,odyssey,5,odyssey,11,0.8009638953381228
300,iliad,5,odyssey,11,0.7898957434846093
301,iliad,5,iliad,12,0.7835098567629754
302,odyssey,5,odyssey,12,0.7744231722130709
303,iliad,5,odyssey,12,0.6978337886744412
304,iliad,5,iliad,13,0.855795088707004
305,odyssey,5,odyssey,13,0.807363016135026
306,iliad,5,odyssey,13,0.7752160406776825
307,iliad,5,iliad,14,0.8223148504993797
308,odyssey,5,odyssey,14,0.8066360769813627
309,iliad,5,odyssey,14,0.7717022984780381
310,iliad,5,iliad,15,0.866428307343593
311,odyssey,5,odyssey,15,0.7963577008442958
312,iliad,5,odyssey,15,0.7845626717225692
313,iliad,5,iliad,16,0.8596746343462146
314,odyssey,5,odyssey,16,0.7704512498696363
315,iliad,5,odyssey,16,0.7493564797886163
316,iliad,5,iliad,17,0.8565623352128936
317,odyssey,5,odyssey,17,0.794009286555725
318,iliad,5,odyssey,17,0.7688280111256334
319,iliad,5,iliad,18,0.8118869997719054
320,odyssey,5,odyssey,18,0.7944505722352733
321,iliad,5,odyssey,18,0.7553742691413347
322,iliad,5,iliad,19,0.783729452272361
323,odyssey,5,odyssey,19,0.8041295038594685
324,iliad,5,odyssey,19,0.7617999728600884
325,iliad,5,iliad,20,0.8441198855630273
326,odyssey,5,odyssey,20,0.7802300053194061
327,iliad,5,odyssey,20,0.7524614513263569
328,iliad,5,iliad,21,0.8401986688449173
329,odyssey,5,odyssey,21,0.7357007999927484
330,iliad,5,odyssey,21,0.7381218250572169
331,iliad,5,iliad,22,0.8084287100188856
332,odyssey,5,odyssey,22,0.762098912489586
333,iliad,5,odyssey,22,0.7732330690935876
334,iliad,5,iliad,23,0.8403503796449004
335,odyssey,5,odyssey,23,0.7738765295516903
336,iliad,5,odyssey,23,0.7165231254338521
337,iliad,5,iliad,24,0.8281450103085043
338,odyssey,5,odyssey,24,0.8117874066050896
339,iliad,5,odyssey,24,0.7908141166148487
340,iliad,6,odyssey,1,0.7474702879164411
341,iliad,6,odyssey,2,0.7810300814716218
342,iliad,6,odyssey,3,0.7755515251977816
343,iliad,6,odyssey,4,0.837607917924057
344,iliad,6,odyssey,5,0.789915943540644
345,iliad,6,iliad,6,0.9999999999999996
346,odyssey,6,odyssey,6,0.9999999999999978
347,iliad,6,odyssey,6,0.7649565805068284
348,iliad,6,iliad,7,0.8197142967789397
349,odyssey,6,odyssey,7,0.8038317353132409
350,iliad,6,odyssey,7,0.7780620894333127
351,iliad,6,iliad,8,0.8204186154601055
352,odyssey,6,odyssey,8,0.805008443363757
353,iliad,6,odyssey,8,0.8048263730839029
354,iliad,6,iliad,9,0.8395979442566182
355,odyssey,6,odyssey,9,0.7591374302557873
356,iliad,6,odyssey,9,0.7750123662659609
357,iliad,6,iliad,10,0.7830405981725019
358,odyssey,6,odyssey,10,0.7706404018130366
359,iliad,6,odyssey,10,0.7777430286380913
360,iliad,6,iliad,11,0.8255442980002358
361,odyssey,6,odyssey,11,0.7762282605148723
362,iliad,6,odyssey,11,0.8057355718633556
363,iliad,6,iliad,12,0.8017635812997143
364,odyssey,6,odyssey,12,0.7016764760594679
365,iliad,6,odyssey,12,0.7232131044382544
366,iliad,6,iliad,13,0.8334885285618078
367,odyssey,6,odyssey,13,0.782907611070214
368,iliad,6,odyssey,13,0.7836243952956912
369,iliad,6,iliad,14,0.8129196893193745
370,odyssey,6,odyssey,14,0.7877373284753472
371,iliad,6,odyssey,14,0.7996141731943002
372,iliad,6,iliad,15,0.8545685107776188
373,odyssey,6,odyssey,15,0.7879714816603424
374,iliad,6,odyssey,15,0.8097877138499054
375,iliad,6,iliad,16,0.825788568776243
376,odyssey,6,odyssey,16,0.7575298440062495
377,iliad,6,odyssey,16,0.7762319862212768
378,iliad,6,iliad,17,0.8416515991516166
379,odyssey,6,odyssey,17,0.7619594745280547
380,iliad,6,odyssey,17,0.7881080298463208
381,iliad,6,iliad,18,0.8048602563624482
382,odyssey,6,odyssey,18,0.7619010115436308
383,iliad,6,odyssey,18,0.7865659351178579
384,iliad,6,iliad,19,0.7829385946978333
385,odyssey,6,odyssey,19,0.7827037839029467
386,iliad,6,odyssey,19,0.7788876332844843
387,iliad,6,iliad,20,0.8169238327773537
388,odyssey,6,odyssey,20,0.771743178487316
389,iliad,6,odyssey,20,0.7836573070611428
390,iliad,6,iliad,21,0.8256661601165614
391,odyssey,6,odyssey,21,0.7184416632261269
392,iliad,6,odyssey,21,0.7574891204533523
393,iliad,6,iliad,22,0.8216841782152402
394,odyssey,6,odyssey,22,0.7434190264369641
395,iliad,6,odyssey,22,0.7736849867051979
396,iliad,6,iliad,23,0.810594685554523
397,odyssey,6,odyssey,23,0.7243278226012985
398,iliad,6,odyssey,23,0.7439661165471435
399,iliad,6,iliad,24,0.8515309066331804
400,odyssey,6,odyssey,24,0.7884319862676247
401,iliad,6,odyssey,24,0.8103777391662905
402,iliad,7,odyssey,1,0.7025615689175474
403,iliad,7,odyssey,2,0.7493695917066648
404,iliad,7,odyssey,3,0.7509882910328838
405,iliad,7,odyssey,4,0.7958550857149956
406,iliad,7,odyssey,5,0.7465754875775152
407,iliad,7,odyssey,6,0.713970030971877
408,iliad,7,iliad,7,1.0000000000000018
409,odyssey,7,odyssey,7,0.9999999999999992
410,iliad,7,odyssey,7,0.7468257431345073
411,iliad,7,iliad,8,0.8146868975683813
412,odyssey,7,odyssey,8,0.8236544463410965
413,iliad,7,odyssey,8,0.7697857027717391
414,iliad,7,iliad,9,0.8256078643514548
415,odyssey,7,odyssey,9,0.7830769988030832
416,iliad,7,odyssey,9,0.74581618769746
417,iliad,7,iliad,10,0.765992626916313
418,odyssey,7,odyssey,10,0.7914824587490267
419,iliad,7,odyssey,10,0.7434063260834758
420,iliad,7,iliad,11,0.822557388729628
421,odyssey,7,odyssey,11,0.7992154946244812
422,iliad,7,odyssey,11,0.7727483581122052
423,iliad,7,iliad,12,0.79639824840629
424,odyssey,7,odyssey,12,0.7341668643408056
425,iliad,7,odyssey,12,0.6880661379318589
426,iliad,7,iliad,13,0.8309775866689785
427,odyssey,7,odyssey,13,0.8124309840192955
428,iliad,7,odyssey,13,0.7524478094553368
429,iliad,7,iliad,14,0.8002251718129609
430,odyssey,7,odyssey,14,0.8122659604744441
431,iliad,7,odyssey,14,0.7550177754862077
432,iliad,7,iliad,15,0.8490028510240321
433,odyssey,7,odyssey,15,0.804081715286834
434,iliad,7,odyssey,15,0.7648228051042869
435,iliad,7,iliad,16,0.8099028364780994
436,odyssey,7,odyssey,16,0.7822338156802107
437,iliad,7,odyssey,16,0.7331611916149042
438,iliad,7,iliad,17,0.8294218652049167
439,odyssey,7,odyssey,17,0.7940757393135696
440,iliad,7,odyssey,17,0.7547505352623806
441,iliad,7,iliad,18,0.792152506493622
442,odyssey,7,odyssey,18,0.7959840645256637
443,iliad,7,odyssey,18,0.7573188733801262
444,iliad,7,iliad,19,0.7696200460239381
445,odyssey,7,odyssey,19,0.8155936596583204
446,iliad,7,odyssey,19,0.7432792245104388
447,iliad,7,iliad,20,0.7918312714694501
448,odyssey,7,odyssey,20,0.7996496784020684
449,iliad,7,odyssey,20,0.7612177074187507
450,iliad,7,iliad,21,0.8000877433795645
451,odyssey,7,odyssey,21,0.7498964117316709
452,iliad,7,odyssey,21,0.7288805140531099
453,iliad,7,iliad,22,0.7894755947513026
454,odyssey,7,odyssey,22,0.7684625739226018
455,iliad,7,odyssey,22,0.7509910886438915
456,iliad,7,iliad,23,0.810463533712728
457,odyssey,7,odyssey,23,0.7576580006806475
458,iliad,7,odyssey,23,0.7117952570063727
459,iliad,7,iliad,24,0.8141593995479218
460,odyssey,7,odyssey,24,0.8153308701508034
461,iliad,7,odyssey,24,0.78495821322572
462,iliad,8,odyssey,1,0.7206679185333591
463,iliad,8,odyssey,2,0.7537913076317658
464,iliad,8,odyssey,3,0.7640252980975224
465,iliad,8,odyssey,4,0.813003271907785
466,iliad,8,odyssey,5,0.7616077429953222
467,iliad,8,odyssey,6,0.7446805127562618
468,iliad,8,odyssey,7,0.7549986137855562
469,iliad,8,iliad,8,0.999999999999998
470,odyssey,8,odyssey,8,0.9999999999999974
471,iliad,8,odyssey,8,0.7736628894705726
472,iliad,8,iliad,9,0.8409145369764403
473,odyssey,8,odyssey,9,0.7898031876323547
474,iliad,8,odyssey,9,0.7695649145192717
475,iliad,8,iliad,10,0.796176937727121
476,odyssey,8,odyssey,10,0.7999690898641961
477,iliad,8,odyssey,10,0.7624142503412387
478,iliad,8,iliad,11,0.8555792137112646
479,odyssey,8,odyssey,11,0.8199747969358433
480,iliad,8,odyssey,11,0.794548066265887
481,iliad,8,iliad,12,0.795975512173584
482,odyssey,8,odyssey,12,0.7452035379166584
483,iliad,8,odyssey,12,0.7261626190003218
484,iliad,8,iliad,13,0.8426359914827287
485,odyssey,8,odyssey,13,0.826039090267188
486,iliad,8,odyssey,13,0.771685194119988
487,iliad,8,iliad,14,0.8301276825408144
488,odyssey,8,odyssey,14,0.8254292491803571
489,iliad,8,odyssey,14,0.7773144608480044
490,iliad,8,iliad,15,0.8717432803567978
491,odyssey,8,odyssey,15,0.8221967132371745
492,iliad,8,odyssey,15,0.7908263012519872
493,iliad,8,iliad,16,0.8467538119237117
494,odyssey,8,odyssey,16,0.8026146177830022
495,iliad,8,odyssey,16,0.7475646861879688
496,iliad,8,iliad,17,0.8405779568216459
497,odyssey,8,odyssey,17,0.8142944793768797
498,iliad,8,odyssey,17,0.7598941136237647
499,iliad,8,iliad,18,0.8250106438865498
500,odyssey,8,odyssey,18,0.8158633976673615
501,iliad,8,odyssey,18,0.7538765741836955
502,iliad,8,iliad,19,0.7863853066068904
503,odyssey,8,odyssey,19,0.8172296959932908
504,iliad,8,odyssey,19,0.7563398142316731
505,iliad,8,iliad,20,0.8061615917664093
506,odyssey,8,odyssey,20,0.8078596799216147
507,iliad,8,odyssey,20,0.7643166508055413
508,iliad,8,iliad,21,0.8213452396067149
509,odyssey,8,odyssey,21,0.7798192950544147
510,iliad,8,odyssey,21,0.7419903990703528
511,iliad,8,iliad,22,0.808975837130868
512,odyssey,8,odyssey,22,0.7895830301998678
513,iliad,8,odyssey,22,0.7576471530937564
514,iliad,8,iliad,23,0.8299310143276099
515,odyssey,8,odyssey,23,0.7688558076932042
516,iliad,8,odyssey,23,0.713764245532251
517,iliad,8,iliad,24,0.837313561812254
518,odyssey,8,odyssey,24,0.8284913442299542
519,iliad,8,odyssey,24,0.7898724085748983
520,iliad,9,odyssey,1,0.7599017447758843
521,iliad,9,odyssey,2,0.8048862957352095
522,iliad,9,odyssey,3,0.7978214574996328
523,iliad,9,odyssey,4,0.8580826099323632
524,iliad,9,odyssey,5,0.8116650108519532
525,iliad,9,odyssey,6,0.7846265751365952
526,iliad,9,odyssey,7,0.8021377602681772
527,iliad,9,odyssey,8,0.8118018134443367
528,iliad,9,iliad,9,1.0000000000000004
529,odyssey,9,odyssey,9,0.9999999999999992
530,iliad,9,odyssey,9,0.8105215671012422
531,iliad,9,iliad,10,0.7975240972883796
532,odyssey,9,odyssey,10,0.8431171087210122
533,iliad,9,odyssey,10,0.8055654574398913
534,iliad,9,iliad,11,0.8395476650265751
535,odyssey,9,odyssey,11,0.8250259218421977
536,iliad,9,odyssey,11,0.8346070583384738
537,iliad,9,iliad,12,0.8017199830551824
538,odyssey,9,odyssey,12,0.8079045050554138
539,iliad,9,odyssey,12,0.7556017206423601
540,iliad,9,iliad,13,0.8302372954127782
541,odyssey,9,odyssey,13,0.7882059289814342
542,iliad,9,odyssey,13,0.8158875022619216
543,iliad,9,iliad,14,0.830588779258481
544,odyssey,9,odyssey,14,0.8156136477452351
545,iliad,9,odyssey,14,0.8321151386403973
546,iliad,9,iliad,15,0.8577416402090837
547,odyssey,9,odyssey,15,0.7982078386667142
548,iliad,9,odyssey,15,0.8271982678610187
549,iliad,9,iliad,16,0.8446021778273195
550,odyssey,9,odyssey,16,0.7594829539866949
551,iliad,9,odyssey,16,0.7958779849870945
552,iliad,9,iliad,17,0.8280159149871805
553,odyssey,9,odyssey,17,0.7805509339352985
554,iliad,9,odyssey,17,0.8066169515540202
555,iliad,9,iliad,18,0.8328553500210525
556,odyssey,9,odyssey,18,0.7622188546096593
557,iliad,9,odyssey,18,0.7953158224208912
558,iliad,9,iliad,19,0.8251980914209608
559,odyssey,9,odyssey,19,0.7881584079335584
560,iliad,9,odyssey,19,0.8097854636310585
561,iliad,9,iliad,20,0.8068288019781406
562,odyssey,9,odyssey,20,0.7645858582921838
563,iliad,9,odyssey,20,0.7944562872059125
564,iliad,9,iliad,21,0.8323799707696509
565,odyssey,9,odyssey,21,0.7320367084167603
566,iliad,9,odyssey,21,0.7721363872812644
567,iliad,9,iliad,22,0.8312373782987273
568,odyssey,9,odyssey,22,0.7471399772615601
569,iliad,9,odyssey,22,0.7844706206962194
570,iliad,9,iliad,23,0.8555595098075617
571,odyssey,9,odyssey,23,0.7418261374373651
572,iliad,9,odyssey,23,0.7696782754171918
573,iliad,9,iliad,24,0.8715095092944798
574,odyssey,9,odyssey,24,0.7928871583525148
575,iliad,9,odyssey,24,0.8357893395709448
576,iliad,10,odyssey,1,0.7228661710767841
577,iliad,10,odyssey,2,0.7390939018790124
578,iliad,10,odyssey,3,0.7653781118165611
579,iliad,10,odyssey,4,0.805721882544299
580,iliad,10,odyssey,5,0.7395163300808417
581,iliad,10,odyssey,6,0.7135022673772652
582,iliad,10,odyssey,7,0.7268396500143498
583,iliad,10,odyssey,8,0.7611904799107083
