text,book,line,meter,first_hemistich,second_hemistich
odyssey,17,109,DDSDDA,ᾠχόμεθ ἔς τε πύλον ,καὶ νέστορα ποιμένα λαῶν
odyssey,17,110,DDDSDA,δεξάμενος δέ με κεῖνος ,ἐν ὑψηλοῖσι δόμοισιν
odyssey,17,111,DDSDDA,ἐνδυκέως ἐφίλει ,ὡς εἴ τε πατὴρ ἑὸν υἱὸν
odyssey,17,112,SDDDDA,ἐλθόντα χρόνιον ,νέον ἄλλοθεν ὣς ἐμὲ κεῖνος
odyssey,17,113,DDDDDA,ἐνδυκέως ἐκόμιζε ,σὺν υἱάσι κυδαλίμοισιν
odyssey,17,114,DSDDDA,αὐτὰρ ὀδυσσῆος ,ταλασίφρονος οὔ ποτ ἔφασκεν
odyssey,17,115,SDDDDA,ζωοῦ οὐδὲ θανόντος ,ἐπιχθονίων τευ ἀκοῦσαι
odyssey,17,116,DDSSDA,ἀλλά μ ἐς ἀτρεΐδην ,δουρικλειτὸν μενέλαον
odyssey,17,117,SSDDSA,ἵπποισι προὔπεμψε ,καὶ ἅρμασι κολλητοῖσιν
odyssey,17,118,DSDSDA,ἔνθ ἴδον ἀργείην ,ἑλένην ἧς εἵνεκα πολλὰ
odyssey,17,119,SSDDDA,ἀργεῖοι τρῶές ,τε θεῶν ἰότητι μόγησαν
odyssey,17,120,DDDDDA,εἴρετο δ αὐτίκ ἔπειτα ,βοὴν ἀγαθὸς μενέλαος
odyssey,17,121,SSDDDA,ὅττευ χρηΐζων ,ἱκόμην λακεδαίμονα δῖαν
odyssey,17,122,DSDSDA,αὐτὰρ ἐγὼ τῷ πᾶσαν ,ἀληθείην κατέλεξα
odyssey,17,123,DDDDDA,καὶ τότε δή με ἔπεσσιν ,ἀμειβόμενος προσέειπεν
odyssey,17,124,DDDDDA,ὢ πόποι ἦ μάλα δὴ ,κρατερόφρονος ἀνδρὸς ἐν εὐνῇ
odyssey,17,125,DSDDDA,ἤθελον εὐνηθῆναι ,ἀνάλκιδες αὐτοὶ ἐόντες
odyssey,17,126,DDDDDA,ὡς δ ὁπότ ἐν ξυλόχῳ ,ἔλαφος κρατεροῖο λέοντος
odyssey,17,127,SSDDDA,νεβροὺς κοιμήσασα ,νεηγενέας γαλαθηνοὺς
odyssey,17,128,SDDDSA,κνημοὺς ἐξερέῃσι ,καὶ ἄγκεα ποιήεντα
odyssey,17,129,DDDSDA,βοσκομένη ὁ δ ἔπειτα ,ἑὴν εἰσήλυθεν εὐνήν
odyssey,17,130,DDDDDA,ἀμφοτέροισι δὲ τοῖσιν ,ἀεικέα πότμον ἐφῆκεν
odyssey,17,131,DSDDDA,ὣς ὀδυσεὺς κείνοισιν ,ἀεικέα πότμον ἐφήσει
odyssey,17,132,SDDSDA,αἲ γάρ ζεῦ τε πάτερ ,καὶ ἀθηναίη καὶ ἄπολλον
odyssey,17,133,DSDDDA,τοῖος ἐὼν οἷός ,ποτ ἐϋκτιμένῃ ἐνὶ λέσβῳ
odyssey,17,134,DDDDDA,ἐξ ἔριδος φιλομηλεΐδῃ ,ἐπάλαισεν ἀναστάς
odyssey,17,135,DDDDDA,κὰδ δ ἔβαλε κρατερῶς ,κεχάροντο δὲ πάντες ἀχαιοί
odyssey,17,136,DSDSDA,τοῖος ἐὼν μνηστῆρσιν ,ὁμιλήσειεν ὀδυσσεύς
odyssey,17,137,SDDDDA,πάντες κ ὠκύμοροί ,τε γενοίατο πικρόγαμοί τε
odyssey,17,138,DSSDDA,ταῦτα δ ἅ μ εἰρωτᾷς ,καὶ λίσσεαι οὐκ ἂν ἐγώ γε
odyssey,17,139,DSDDDA,ἄλλα παρὲξ εἴποιμι ,παρακλιδὸν οὐδ ἀπατήσω
odyssey,17,140,DDDDSA,ἀλλὰ τὰ μέν μοι ἔειπε ,γέρων ἅλιος νημερτής
odyssey,17,141,SDSDDA,τῶν οὐδέν τοι ἐγὼ ,κρύψω ἔπος οὐδ ἐπικεύσω
odyssey,17,142,DSDDDA,φῆ μιν ὅ γ ἐν νήσῳ ,ἰδέειν κρατέρ ἄλγε ἔχοντα
odyssey,17,143,SDDSDA,νύμφης ἐν μεγάροισι ,καλυψοῦς ἥ μιν ἀνάγκῃ
odyssey,17,144,DDSDDA,ἴσχει ὁ δ οὐ δύναται ,ἣν πατρίδα γαῖαν ἱκέσθαι
odyssey,17,145,SDDSDA,οὐ γάρ οἱ πάρα νῆες ,ἐπήρετμοι καὶ ἑταῖροι
odyssey,17,146,SSDDDA,οἵ κέν μιν πέμποιεν ,ἐπ εὐρέα νῶτα θαλάσσης
odyssey,17,147,DDSSDA,ὣς ἔφατ ἀτρεΐδης ,δουρικλειτὸς μενέλαος
odyssey,17,148,DSDDDA,ταῦτα τελευτήσας ,νεόμην ἔδοσαν δέ μοι οὖρον
odyssey,17,149,DSDSDA,ἀθάνατοι τοί μ ὦκα ,φίλην ἐς πατρίδ ἔπεμψαν
odyssey,17,150,DDDSDA,ὣς φάτο τῇ δ ἄρα θυμὸν ,ἐνὶ στήθεσσιν ὄρινε
odyssey,17,151,DDDDDA,τοῖσι δὲ καὶ μετέειπε ,θεοκλύμενος θεοειδής
odyssey,17,152,DSSDDA,ὦ γύναι αἰδοίη ,λαερτιάδεω ὀδυσῆος
odyssey,17,153,DDDDDA,ἦ τοι ὅ γ οὐ σάφα οἶδεν ,ἐμεῖο δὲ σύνθεο μῦθον
odyssey,17,154,DSSDDA,ἀτρεκέως γάρ σοι ,μαντεύσομαι οὐδ ἐπικεύσω
odyssey,17,155,SSDDDA,ἴστω νῦν ζεὺς πρῶτα ,θεῶν ξενίη τε τράπεζα
odyssey,17,156,SDDDDA,ἱστίη τ ὀδυσῆος ,ἀμύμονος ἣν ἀφικάνω
odyssey,17,157,SDSSDA,ὡς ἦ τοι ὀδυσεὺς ,ἤδη ἐν πατρίδι γαίῃ
odyssey,17,158,DSDDDA,ἥμενος ἢ ἕρπων ,τάδε πευθόμενος κακὰ ἔργα
odyssey,17,159,DSDSDA,ἔστιν ἀτὰρ μνηστῆρσι ,κακὸν πάντεσσι φυτεύει
odyssey,17,160,DSDSDA,τοῖον ἐγὼν οἰωνὸν ,ἐϋσσέλμου ἐπὶ νηὸς
odyssey,17,161,DDSDDA,ἥμενος ἐφρασάμην ,καὶ τηλεμάχῳ ἐγεγώνευν
odyssey,17,162,SDDSDA,τὸν δ αὖτε προσέειπε ,περίφρων πηνελόπεια
odyssey,17,163,SSDDDA,‘αἲ γὰρ τοῦτο ξεῖνε ,ἔπος τετελεσμένον εἴη
odyssey,17,164,DSDDDA,τῷ κε τάχα γνοίης ,φιλότητά τε πολλά τε δῶρα
odyssey,17,165,DSDDDA,ἐξ ἐμεῦ ὡς ἄν τίς ,σε συναντόμενος μακαρίζοι
odyssey,17,166,SSDSDA,ὣς οἱ μὲν τοιαῦτα ,πρὸς ἀλλήλους ἀγόρευον
odyssey,17,167,SDDSDA,μνηστῆρες δὲ πάροιθεν ,ὀδυσσῆος μεγάροιο
odyssey,17,168,SSDDDA,δίσκοισιν τέρποντο ,καὶ αἰγανέῃσιν ἱέντες
odyssey,17,169,SDDDDA,ἐν τυκτῷ δαπέδῳ ,ὅθι περ πάρος ὕβριν ἔχοντες
odyssey,17,170,DSDDDA,ἀλλ ὅτε δὴ δείπνηστος ,ἔην καὶ ἐπήλυθε μῆλα
odyssey,17,171,DSSDDA,πάντοθεν ἐξ ἀγρῶν ,οἱ δ ἤγαγον οἳ τὸ πάρος περ
odyssey,17,172,DDDSDA,καὶ τότε δή σφιν ἔειπε ,μέδων ὃς γάρ ῥα μάλιστα
odyssey,17,173,DSSDDA,ἥνδανε κηρύκων ,καὶ σφιν παρεγίγνετο δαιτί
odyssey,17,174,DSDSDA,κοῦροι ἐπεὶ δὴ πάντες ,ἐτέρφθητε φρέν ἀέθλοις
odyssey,17,175,SSDSDA,ἔρχεσθε πρὸς δώμαθ ,ἵν ἐντυνώμεθα δαῖτα
odyssey,17,176,SDDSDA,οὐ μὲν γάρ τι χέρειον ,ἐν ὥρῃ δεῖπνον ἑλέσθαι
odyssey,17,177,DSDSDA,ὣς ἔφαθ οἱ δ ἀνστάντες ,ἔβαν πείθοντό τε μύθῳ
odyssey,17,178,DSDSDA,αὐτὰρ ἐπεί ῥ ἵκοντο ,δόμους εὖ ναιετάοντας
odyssey,17,179,SDDSDA,χλαίνας μὲν κατέθεντο ,κατὰ κλισμούς τε θρόνους τε
odyssey,17,180,DDDSDA,οἱ δ ἱέρευον ὄϊς ,μεγάλους καὶ πίονας αἶγας
odyssey,17,181,SDDSDA,ἵρευον δὲ σύας ,σιάλους καὶ βοῦν ἀγελαίην
odyssey,17,182,SDSSDA,δαῖτ ἐντυνόμενοι ,τοὶ δ ἐξ ἀγροῖο πόλινδε
odyssey,17,183,SDDSDA,ὠτρύνοντ ὀδυσεύς ,τ ἰέναι καὶ δῖος ὑφορβός
odyssey,17,184,DSDSDA,τοῖσι δὲ μύθων ἦρχε ,συβώτης ὄρχαμος ἀνδρῶν
odyssey,17,185,DDDDDA,ξεῖν ἐπεὶ ἂρ δὴ ἔπειτα ,πόλινδ ἰέναι μενεαίνεις
odyssey,17,186,DDDDDA,σήμερον ὡς ἐπέτελλεν ,ἄναξ ἐμός—ἦ σ ἂν ἐγώ γε
odyssey,17,187,SSSSDA,αὐτοῦ βουλοίμην ,σταθμῶν ῥυτῆρα λιπέσθαι
odyssey,17,188,DDSDDA,ἀλλὰ τὸν αἰδέομαι ,καὶ δείδια μή μοι ὀπίσσω
odyssey,17,189,SDDSDA,νεικείῃ χαλεπαὶ ,δέ τ ἀνάκτων εἰσὶν ὁμοκλαί—
odyssey,17,190,DDSSDA,ἀλλ ἄγε νῦν ἴομεν ,δὴ γὰρ μέμβλωκε μάλιστα
odyssey,17,191,DDDDDA,ἦμαρ ἀτὰρ τάχα τοι ,ποτὶ ἕσπερα ῥίγιον ἔσται
odyssey,17,192,DDDDDA,τὸν δ ἀπαμειβόμενος ,προσέφη πολύμητις ὀδυσσεύς
odyssey,17,193,SDDDDA,‘γιγνώσκω φρονέω ,τά γε δὴ νοέοντι κελεύεις
odyssey,17,194,DDDDDA,ἀλλ ἴομεν σὺ δ ἔπειτα ,διαμπερὲς ἡγεμόνευε
odyssey,17,195,DDDSDA,δὸς δέ μοι εἴ ποθί τοι ,ῥόπαλον τετμημένον ἐστίν
odyssey,17,196,SDDDDA,σκηρίπτεσθ ἐπεὶ ἦ ,φατ ἀρισφαλέ ἔμμεναι οὐδόν
odyssey,17,197,DSDDDA,ἦ ῥα καὶ ἀμφ ὤμοισιν ,ἀεικέα βάλλετο πήρην
odyssey,17,198,SDSDDA,πυκνὰ ῥωγαλέην ,ἐν δὲ στρόφος ἦεν ἀορτήρ
odyssey,17,199,SDSSDA,εὔμαιος δ ἄρα οἱ ,σκῆπτρον θυμαρὲς ἔδωκε
odyssey,17,200,SSDSDA,τὼ βήτην σταθμὸν ,δὲ κύνες καὶ βώτορες ἄνδρες
odyssey,17,201,DDDDDA,ῥύατ ὄπισθε μένοντες ,ὁ δ ἐς πόλιν ἦγεν ἄνακτα
odyssey,17,202,SDDDDA,πτωχῷ λευγαλέῳ ,ἐναλίγκιον ἠδὲ γέροντι
odyssey,17,203,DDDDDA,σκηπτόμενον τὰ δὲ λυγρὰ ,περὶ χροῒ εἵματα ἕστο
odyssey,17,204,DSDDDA,ἀλλ ὅτε δὴ στείχοντες ,ὁδὸν κάτα παιπαλόεσσαν
odyssey,17,205,DDDSDA,ἄστεος ἐγγὺς ἔσαν ,καὶ ἐπὶ κρήνην ἀφίκοντο
odyssey,17,206,SDDSDA,τυκτὴν καλλίροον ,ὅθεν ὑδρεύοντο πολῖται
odyssey,17,207,SDSDDA,τὴν ποίησ ἴθακος ,καὶ νήριτος ἠδὲ πολύκτωρ
odyssey,17,208,DSSDSA,ἀμφὶ δ ἄρ αἰγείρων ,ὑδατοτρεφέων ἦν ἄλσος
odyssey,17,209,DDDSDA,πάντοσε κυκλοτερές ,κατὰ δὲ ψυχρὸν ῥέεν ὕδωρ
odyssey,17,210,DSSDDA,ὑψόθεν ἐκ πέτρης ,βωμὸς δ ἐφύπερθε τέτυκτο
odyssey,17,211,SDDSDA,νυμφάων ὅθι πάντες ,ἐπιρρέζεσκον ὁδῖται
odyssey,17,212,SDSDDA,ἔνθα σφέας ἐκίχαν ,υἱὸς δολίοιο μελανθεὺς
odyssey,17,213,DSDDDA,αἶγας ἄγων αἳ πᾶσι ,μετέπρεπον αἰπολίοισι
odyssey,17,214,SSDDDA,δεῖπνον μνηστήρεσσι ,δύω δ ἅμ ἕποντο νομῆες
odyssey,17,215,DSDDDA,τοὺς δὲ ἰδὼν νείκεσσεν ,ἔπος τ ἔφατ ἔκ τ ὀνόμαζεν
odyssey,17,216,SDDDDA,ἔκπαγλον καὶ ἀεικές ,ὄρινε δὲ κῆρ ὀδυσῆος
odyssey,17,217,SDDDSA,νῦν μὲν δὴ μάλα πάγχυ ,κακὸς κακὸν ἡγηλάζει
odyssey,17,218,SDDDSA,ὡς αἰεὶ τὸν ὁμοῖον ,ἄγει θεὸς ὡς τὸν ὁμοῖν
odyssey,17,219,SDDDDA,πῇ δὴ τόνδε μολοβρὸν ,ἄγεις ἀμέγαρτε συβῶτα
odyssey,17,220,DSSDSA,πτωχὸν ἀνιηρόν ,δαιτῶν ἀπολυμαντῆρα
odyssey,17,221,SSDSDA,ὃς πολλῇς φλιῇσι ,παραστὰς θλίψεται ὤμους
odyssey,17,222,SDSDDA,αἰτίζων ἀκόλους ,οὐκ ἄορας οὐδὲ λέβητας
odyssey,17,223,SSSSDA,τόν κ εἴ μοι δοίης ,σταθμῶν ῥυτῆρα γενέσθαι
odyssey,17,224,DDSDDA,σηκοκόρον τ ἔμεναι ,θαλλόν τ ἐρίφοισι φορῆναι
odyssey,17,225,DSDDDA,καί κεν ὀρὸν πίνων ,μεγάλην ἐπιγουνίδα θεῖτο
odyssey,17,226,DSDDDA,ἀλλ ἐπεὶ οὖν δὴ ἔργα ,κάκ ἔμμαθεν οὐκ ἐθελήσει
odyssey,17,227,DSSSDA,ἔργον ἐποίχεσθαι ,ἀλλὰ πτώσσων κατὰ δῆμον
odyssey,17,228,DSSSDA,βούλεται αἰτίζων ,βόσκειν ἣν γαστέρ ἄναλτον
odyssey,17,229,SDDDDA,ἀλλ ἔκ τοι ἐρέω ,τὸ δὲ καὶ τετελεσμένον ἔσται
odyssey,17,230,SSDSSA,αἴ κ ἔλθῃ πρὸς δώματ ,ὀδυσσῆος θείοιο
odyssey,17,231,DDDSDA,πολλά οἱ ἀμφὶ κάρη ,σφέλα ἀνδρῶν ἐκ παλαμάων
odyssey,17,232,DSDDDA,πλευραὶ ἀποτρίψουσι ,δόμον κάτα βαλλομένοιο
