text,book,line,meter,first_hemistich,second_hemistich
iliad,21,1,DDDSDA,ἀλλ ὅτε δὴ πόρον ἷξον ,ἐϋρρεῖος ποταμοῖο
iliad,21,2,SSDDDA,ξάνθου δινήεντος ,ὃν ἀθάνατος τέκετο ζεύς
iliad,21,3,DSSDDA,ἔνθα διατμήξας ,τοὺς μὲν πεδίον δὲ δίωκε
iliad,21,4,DDDDDA,πρὸς πόλιν ᾗ περ ἀχαιοὶ ,ἀτυζόμενοι φοβέοντο
iliad,21,5,DDDDDA,ἤματι τῷ προτέρῳ ,ὅτε μαίνετο φαίδιμος ἕκτωρ
iliad,21,6,SDDDDA,τῇ ῥ οἵ γε προχέοντο ,πεφυζότες ἠέρα δ ἥρη
iliad,21,7,SDDDDA,πίτνα πρόσθε βαθεῖαν ,ἐρυκέμεν ἡμίσεες δὲ
iliad,21,8,DSDDDA,ἐς ποταμὸν εἰλεῦντο ,βαθύρροον ἀργυροδίνην
iliad,21,9,DDDDSA,ἐν δ ἔπεσον μεγάλῳ ,πατάγῳ βράχε δ αἰπὰ ῥέεθρα
iliad,21,10,SDDDDA,ὄχθαι δ ἀμφὶ περὶ ,μεγάλ ἴαχον οἳ δ ἀλαλητῷ
iliad,21,11,DDDDDA,ἔννεον ἔνθα καὶ ἔνθα ,ἑλισσόμενοι περὶ δίνας
iliad,21,12,SDDDDA,ὡς δ ὅθ ὑπὸ ῥιπῆς ,πυρὸς ἀκρίδες ἠερέθονται
iliad,21,13,DDDDDA,φευγέμεναι ποταμὸν ,δέ τὸ δὲ φλέγει ἀκάματον πῦρ
iliad,21,14,DSSSDA,ὄρμενον ἐξαίφνης ,ταὶ δὲ πτώσσουσι καθ ὕδωρ
iliad,21,15,DSSDSA,ὣς ὑπ ἀχιλλῆος ,ξάνθου βαθυδινήεντος
iliad,21,16,DDDSDA,πλῆτο ῥόος κελάδων ,ἐπιμὶξ ἵππων τε καὶ ἀνδρῶν
iliad,21,17,DDDDDA,αὐτὰρ ὃ διογενὴς ,δόρυ μὲν λίπεν αὐτοῦ ἐπ ὄχθῃ
iliad,21,18,DDDDDA,κεκλιμένον μυρίκῃσιν ,ὃ δ ἔσθορε δαίμονι ἶσος
iliad,21,19,DDDDDA,φάσγανον οἶον ἔχων ,κακὰ δὲ φρεσὶ μήδετο ἔργα
iliad,21,20,DDSDDA,τύπτε δ ἐπιστροφάδην ,τῶν δὲ στόνος ὄρνυτ ἀεικὴς
iliad,21,21,DDDDDA,ἄορι θεινομένων ,ἐρυθαίνετο δ αἵματι ὕδωρ
iliad,21,22,DSDDDA,ὡς δ ὑπὸ δελφῖνος ,μεγακήτεος ἰχθύες ἄλλοι
iliad,21,23,SSDDSA,φεύγοντες πιμπλᾶσι ,μυχοὺς λιμένος εὐόρμου
iliad,21,24,DDDDDA,δειδιότες μάλα γάρ ,τε κατεσθίει ὅν κε λάβῃσιν
iliad,21,25,SDDSDA,ὣς τρῶες ποταμοῖο ,κατὰ δεινοῖο ῥέεθρα
iliad,21,26,DSDDDA,πτῶσσον ὑπὸ κρημνούς ,ὃ δ ἐπεὶ κάμε χεῖρας ἐναίρων
iliad,21,27,SDDDDA,ζωοὺς ἐκ ποταμοῖο ,δυώδεκα λέξατο κούρους
iliad,21,28,SSDDDA,ποινὴν πατρόκλοιο ,μενοιτιάδαο θανόντος
iliad,21,29,SDDDDA,τοὺς ἐξῆγε θύραζε ,τεθηπότας ἠΰτε νεβρούς
iliad,21,30,DSDSDA,δῆσε δ ὀπίσσω χεῖρας ,ἐϋτμήτοισιν ἱμᾶσι
iliad,21,31,SDDSDA,τοὺς αὐτοὶ φορέεσκον ,ἐπὶ στρεπτοῖσι χιτῶσι
iliad,21,32,DSDSDA,δῶκε δ ἑταίροισιν ,κατάγειν κοίλας ἐπὶ νῆας
iliad,21,33,DDDDDA,αὐτὰρ ὃ ἂψ ἐπόρουσε ,δαϊζέμεναι μενεαίνων
iliad,21,34,SDDDDA,ἔνθ υἷι πριάμοιο ,συνήντετο δαρδανίδαο
iliad,21,35,DSDDDA,ἐκ ποταμοῦ φεύγοντι ,λυκάονι τόν ῥά ποτ αὐτὸς
iliad,21,36,DSDSDA,ἦγε λαβὼν ἐκ πατρὸς ,ἀλωῆς οὐκ ἐθέλοντα
