text,book,line,meter,first_hemistich,second_hemistich
odyssey,2,27,DSDSDA,ἐξ οὗ ὀδυσσεὺς δῖος ,ἔβη κοίλῃς ἐνὶ νηυσί
odyssey,2,28,DSDSDA,νῦν δὲ τίς ὧδ ἤγειρε ,τίνα χρειὼ τόσον ἵκει
odyssey,2,29,DSSDDA,ἠὲ νέων ἀνδρῶν ,ἢ οἳ προγενέστεροί εἰσιν
odyssey,2,30,DDDDDA,ἠέ τιν ἀγγελίην ,στρατοῦ ἔκλυεν ἐρχομένοιο
odyssey,2,31,SDDDDA,ἥν χ ἡμῖν σάφα εἴποι ,ὅτε πρότερός γε πύθοιτο
odyssey,2,32,DDDDDA,ἦέ τι δήμιον ἄλλο ,πιφαύσκεται ἠδ ἀγορεύει
odyssey,2,33,SDDDDA,ἐσθλός μοι δοκεῖ εἶναι ,ὀνήμενος εἴθε οἱ αὐτῷ
odyssey,2,34,DDDDDA,ζεὺς ἀγαθὸν τελέσειεν ,ὅτι φρεσὶν ᾗσι μενοινᾷ
odyssey,2,35,DDDSDA,ὣς φάτο χαῖρε δὲ φήμῃ ,ὀδυσσῆος φίλος υἱός
odyssey,2,36,DSDSDA,οὐδ ἄρ ἔτι δὴν ἧστο ,μενοίνησεν δ ἀγορεύειν
odyssey,2,37,DDSDDA,στῆ δὲ μέσῃ ἀγορῇ ,σκῆπτρον δέ οἱ ἔμβαλε χειρὶ
odyssey,2,38,SSSDDA,κῆρυξ πεισήνωρ ,πεπνυμένα μήδεα εἰδώς
odyssey,2,39,DDDDDA,πρῶτον ἔπειτα γέροντα ,καθαπτόμενος προσέειπεν
odyssey,2,40,DDDDDA,ὦ γέρον οὐχ ἑκὰς οὗτος ,ἀνήρ τάχα δ εἴσεαι αὐτός
odyssey,2,41,DSSDDA,ὃς λαὸν ἤγειρα ,μάλιστα δέ μ ἄλγος ἱκάνει
odyssey,2,42,DDDDDA,οὔτε τιν ἀγγελίην ,στρατοῦ ἔκλυον ἐρχομένοιο
odyssey,2,43,SDDDDA,ἥν χ ὑμῖν σάφα εἴπω ,ὅτε πρότερός γε πυθοίμην
odyssey,2,44,DDDDDA,οὔτε τι δήμιον ἄλλο ,πιφαύσκομαι οὐδ ἀγορεύω
odyssey,2,45,DSDDDA,ἀλλ ἐμὸν αὐτοῦ χρεῖος ,ὅ μοι κακὰ ἔμπεσεν οἴκῳ
odyssey,2,46,DDDDDA,δοιά τὸ μὲν πατέρ ἐσθλὸν ,ἀπώλεσα ὅς ποτ ἐν ὑμῖν
odyssey,2,47,SDDSDA,τοίσδεσσιν βασίλευε ,πατὴρ δ ὣς ἤπιος ἦεν
odyssey,2,48,SDDDDA,νῦν δ αὖ καὶ πολὺ μεῖζον ,ὃ δὴ τάχα οἶκον ἅπαντα
odyssey,2,49,DSDDDA,πάγχυ διαρραίσει ,βίοτον δ ἀπὸ πάμπαν ὀλέσσει
odyssey,2,50,DSDDDA,μητέρι μοι μνηστῆρες ,ἐπέχραον οὐκ ἐθελούσῃ
odyssey,2,51,SDDDDA,τῶν ἀνδρῶν φίλοι υἷες ,οἳ ἐνθάδε γ εἰσὶν ἄριστοι
odyssey,2,52,SDSDDA,οἳ πατρὸς μὲν ἐς οἶκον ἀπερρίγασι ,νέεσθαι
odyssey,2,53,DSDSDA,ἰκαρίου ὥς κ αὐτὸς ,ἐεδνώσαιτο θύγατρα
odyssey,2,54,SDSDDA,δοίη δ ᾧ κ ἐθέλοι ,καί οἱ κεχαρισμένος ἔλθοι
odyssey,2,55,SDSDDA,οἱ δ εἰς ἡμέτερον ,πωλεύμενοι ἤματα πάντα
odyssey,2,56,DSDSDA,βοῦς ἱερεύοντες ,καὶ ὄις καὶ πίονας αἶγας
odyssey,2,57,DSSDDA,εἰλαπινάζουσιν ,πίνουσί τε αἴθοπα οἶνον
odyssey,2,58,DDDDDA,μαψιδίως τὰ δὲ πολλὰ ,κατάνεται οὐ γὰρ ἔπ ἀνήρ
odyssey,2,59,DSDDDA,οἷος ὀδυσσεὺς ἔσκεν ,ἀρὴν ἀπὸ οἴκου ἀμῦναι
odyssey,2,60,SDDDDA,ἡμεῖς δ οὔ νύ τι τοῖοι ,ἀμυνέμεν ἦ καὶ ἔπειτα
odyssey,2,61,DDDDDA,λευγαλέοι τ ἐσόμεσθα ,καὶ οὐ δεδαηκότες ἀλκήν
odyssey,2,62,DSSDDA,ἦ τ ἂν ἀμυναίμην ,εἴ μοι δύναμίς γε παρείη
odyssey,2,63,DDDDDA,οὐ γὰρ ἔτ ἀνσχετὰ ἔργα ,τετεύχαται οὐδ ἔτι καλῶς
odyssey,2,64,DDDSDA,οἶκος ἐμὸς διόλωλε ,νεμεσσήθητε καὶ αὐτοί
odyssey,2,65,SSDDSA,ἄλλους τ αἰδέσθητε ,περικτίονας ἀνθρώπους
odyssey,2,66,DDDDDA,οἳ περιναιετάουσι ,θεῶν δ ὑποδείσατε μῆνιν
odyssey,2,67,DSDDDA,μή τι μεταστρέψωσιν ,ἀγασσάμενοι κακὰ ἔργα
odyssey,2,68,DSDDDA,λίσσομαι ἠμὲν ζηνὸς ,ὀλυμπίου ἠδὲ θέμιστος
odyssey,2,69,SDSDDA,ἥ τ ἀνδρῶν ἀγορὰς ,ἠμὲν λύει ἠδὲ καθίζει
odyssey,2,70,DSDDDA,σχέσθε φίλοι καί μ οἶον ,ἐάσατε πένθεϊ λυγρῷ
odyssey,2,71,SSDDDA,τείρεσθ εἰ μή πού ,τι πατὴρ ἐμὸς ἐσθλὸς ὀδυσσεὺς
odyssey,2,72,DDDSDA,δυσμενέων κάκ ἔρεξεν ,ἐυκνήμιδας ἀχαιούς
odyssey,2,73,DDDDDA,τῶν μ ἀποτινύμενοι ,κακὰ ῥέζετε δυσμενέοντες
odyssey,2,74,SSDDDA,τούτους ὀτρύνοντες ,ἐμοὶ δέ κε κέρδιον εἴη
odyssey,2,75,DDSDDA,ὑμέας ἐσθέμεναι ,κειμήλιά τε πρόβασίν τε
odyssey,2,76,SDDDDA,εἴ χ ὑμεῖς γε φάγοιτε ,τάχ ἄν ποτε καὶ τίσις εἴη
odyssey,2,77,DDDSDA,τόφρα γὰρ ἂν κατὰ ἄστυ ,ποτιπτυσσοίμεθα μύθῳ
odyssey,2,78,DSDDDA,χρήματ ἀπαιτίζοντες ,ἕως κ ἀπὸ πάντα δοθείη
odyssey,2,79,DSDSDA,νῦν δέ μοι ἀπρήκτους ,ὀδύνας ἐμβάλλετε θυμῷ
odyssey,2,80,DDDSDA,ὣς φάτο χωόμενος ,ποτὶ δὲ σκῆπτρον βάλε γαίῃ
odyssey,2,81,DSSDDA,δάκρυ ἀναπρήσας ,οἶκτος δ ἕλε λαὸν ἅπαντα
odyssey,2,82,SSDDDA,ἔνθ ἄλλοι μὲν πάντες ,ἀκὴν ἔσαν οὐδέ τις ἔτλη
odyssey,2,83,DSDSDA,τηλέμαχον μύθοισιν ,ἀμείψασθαι χαλεποῖσιν
odyssey,2,84,DDDDDA,ἀντίνοος δέ μιν οἶος ,ἀμειβόμενος προσέειπε
odyssey,2,85,DDDDDA,τηλέμαχ ὑψαγόρη ,μένος ἄσχετε ποῖον ἔειπες
odyssey,2,86,DSDDDA,ἡμέας αἰσχύνων ,ἐθέλοις δέ κε μῶμον ἀνάψαι
odyssey,2,87,SSDSDA,σοὶ δ οὔ τι μνηστῆρες ,ἀχαιῶν αἴτιοί εἰσιν
odyssey,2,88,DSSDDA,ἀλλὰ φίλη μήτηρ ,ἥ τοι πέρι κέρδεα οἶδεν
odyssey,2,89,SDDDDA,ἤδη γὰρ τρίτον ἐστὶν ,ἔτος τάχα δ εἶσι τέταρτον
odyssey,2,90,DSDSDA,ἐξ οὗ ἀτέμβει θυμὸν ,ἐνὶ στήθεσσιν ἀχαιῶν
odyssey,2,91,SSDDDA,πάντας μέν ῥ ἔλπει ,καὶ ὑπίσχεται ἀνδρὶ ἑκάστῳ
odyssey,2,92,DDDDDA,ἀγγελίας προϊεῖσα ,νόος δέ οἱ ἄλλα μενοινᾷ
odyssey,2,93,DSDDSA,ἡ δὲ δόλον τόνδ ἄλλον ,ἐνὶ φρεσὶ μερμήριξε
odyssey,2,94,DDDDDA,στησαμένη μέγαν ἱστὸν ,ἐνὶ μεγάροισιν ὕφαινε
odyssey,2,95,SDDSDA,λεπτὸν καὶ περίμετρον ,ἄφαρ δ ἡμῖν μετέειπε
odyssey,2,96,DSDDDA,κοῦροι ἐμοὶ μνηστῆρες ,ἐπεὶ θάνε δῖος ὀδυσσεύς
odyssey,2,97,DDDDDA,μίμνετ ἐπειγόμενοι ,τὸν ἐμὸν γάμον εἰς ὅ κε φᾶρος
odyssey,2,98,DSDDDA,ἐκτελέσω μή μοι ,μεταμώνια νήματ ὄληται
odyssey,2,99,SSDDDA,λαέρτῃ ἥρωι ,ταφήιον εἰς ὅτε κέν μιν
odyssey,2,100,DDDDDA,μοῖρ ὀλοὴ καθέλῃσι ,τανηλεγέος θανάτοιο
odyssey,2,101,SDDDDA,μή τίς μοι κατὰ δῆμον ,ἀχαιϊάδων νεμεσήσῃ
odyssey,2,102,DSSSDA,αἴ κεν ἄτερ σπείρου ,κεῖται πολλὰ κτεατίσσας
odyssey,2,103,DSDDDA,ὣς ἔφαθ ἡμῖν δ αὖτ ,ἐπεπείθετο θυμὸς ἀγήνωρ
odyssey,2,104,DDDSDA,ἔνθα καὶ ἠματίη ,μὲν ὑφαίνεσκεν μέγαν ἱστόν
odyssey,2,105,SSDDDA,νύκτας δ ἀλλύεσκεν ,ἐπεὶ δαΐδας παραθεῖτο
odyssey,2,106,DDDDDA,ὣς τρίετες μὲν ἔληθε ,δόλῳ καὶ ἔπειθεν ἀχαιούς
odyssey,2,107,DDDDDA,ἀλλ ὅτε τέτρατον ἦλθεν ,ἔτος καὶ ἐπήλυθον ὧραι
odyssey,2,108,DDDSDA,καὶ τότε δή τις ἔειπε ,γυναικῶν ἣ σάφα ᾔδη
odyssey,2,109,SSDDDA,καὶ τήν γ ἀλλύουσαν ,ἐφεύρομεν ἀγλαὸν ἱστόν
odyssey,2,110,DDDDDA,ὣς τὸ μὲν ἐξετέλεσσε ,καὶ οὐκ ἐθέλουσ ὑπ ἀνάγκης
odyssey,2,111,SSSDDA,σοὶ δ ὧδε μνηστῆρες ὑποκρίνονται ,ἵν εἰδῇς
odyssey,2,112,SSSDDA,αὐτὸς σῷ θυμῷ ,εἰδῶσι δὲ πάντες ἀχαιοί
odyssey,2,113,DDDDDA,μητέρα σὴν ἀπόπεμψον ,ἄνωχθι δέ μιν γαμέεσθαι
odyssey,2,114,DDDSDA,τῷ ὅτεῴ τε πατὴρ ,κέλεται καὶ ἁνδάνει αὐτῇ
odyssey,2,115,DSDDDA,εἰ δ ἔτ ἀνιήσει ,γε πολὺν χρόνον υἷας ἀχαιῶν
odyssey,2,116,DDDDDA,τὰ φρονέουσ ἀνὰ θυμόν ,ὅ οἱ πέρι δῶκεν ἀθήνη
odyssey,2,117,DSDDDA,ἔργα τ ἐπίστασθαι ,περικαλλέα καὶ φρένας ἐσθλὰς
odyssey,2,118,DSDDDA,κέρδεά θ οἷ οὔ πώ ,τιν ἀκούομεν οὐδὲ παλαιῶν
odyssey,2,119,SDDDDA,τάων αἳ πάρος ἦσαν ,ἐυπλοκαμῖδες ἀχαιαί
odyssey,2,120,SSDDDA,τυρώ τ ἀλκμήνη ,τε ἐυστέφανός τε μυκήνη
odyssey,2,121,SDDDDA,τάων οὔ τις ὁμοῖα ,νοήματα πηνελοπείῃ
odyssey,2,122,DSDDDA,ᾔδη ἀτὰρ μὲν τοῦτό ,γ ἐναίσιμον οὐκ ἐνόησε
odyssey,2,123,DDDSDA,τόφρα γὰρ οὖν βίοτόν ,τε τεὸν καὶ κτήματ ἔδονται
odyssey,2,124,DSDDDA,ὄφρα κε κείνη τοῦτον ,ἔχῃ νόον ὅν τινά οἱ νῦν
odyssey,2,125,SDDDDA,ἐν στήθεσσι τιθεῖσι ,θεοί μέγα μὲν κλέος αὐτῇ
odyssey,2,126,SSDDDA,ποιεῖτ αὐτὰρ σοί ,γε ποθὴν πολέος βιότοιο
odyssey,2,127,SDDDDA,ἡμεῖς δ οὔτ ἐπὶ ἔργα ,πάρος γ ἴμεν οὔτε πῃ ἄλλῃ
odyssey,2,128,SSDSDA,πρίν γ αὐτὴν γήμασθαι ,ἀχαιῶν ᾧ κ ἐθέλῃσι
odyssey,2,129,SDSDDA,τὸν δ αὖ τηλέμαχος ,πεπνυμένος ἀντίον ηὔδα
odyssey,2,130,DSDDDA,‘ἀντίνο οὔ πως ἔστι ,δόμων ἀέκουσαν ἀπῶσαι
odyssey,2,131,DSDDDA,ἥ μ ἔτεχ ἥ μ ἔθρεψε ,πατὴρ δ ἐμὸς ἄλλοθι γαίης
odyssey,2,132,DSDDDA,ζώει ὅ γ ἦ τέθνηκε ,κακὸν δέ με πόλλ ἀποτίνειν
odyssey,2,133,DSDDDA,ἰκαρίῳ αἴ κ αὐτὸς ,ἑκὼν ἀπὸ μητέρα πέμψω
odyssey,2,134,SSDDDA,ἐκ γὰρ τοῦ πατρὸς ,κακὰ πείσομαι ἄλλα δὲ δαίμων
odyssey,2,135,DSDSDA,δώσει ἐπεὶ μήτηρ ,στυγερὰς ἀρήσετ ἐρινῦς
odyssey,2,136,DDDDSA,οἴκου ἀπερχομένη ,νέμεσις δέ μοι ἐξ ἀνθρώπων
odyssey,2,137,DSDDDA,ἔσσεται ὣς οὐ τοῦτον ,ἐγώ ποτε μῦθον ἐνίψω
odyssey,2,138,DSSDDA,ὑμέτερος δ εἰ μὲν ,θυμὸς νεμεσίζεται αὐτῶν
odyssey,2,139,DDSDDA,ἔξιτέ μοι μεγάρων ,ἄλλας δ ἀλεγύνετε δαῖτας
odyssey,2,140,SDDDDA,ὑμὰ κτήματ ἔδοντες ,ἀμειβόμενοι κατὰ οἴκους
odyssey,2,141,SDDDDA,εἰ δ ὑμῖν δοκέει ,τόδε λωίτερον καὶ ἄμεινον
odyssey,2,142,DDDSDA,ἔμμεναι ἀνδρὸς ἑνὸς ,βίοτον νήποινον ὀλέσθαι
odyssey,2,143,DDDDDA,κείρετ ἐγὼ δὲ θεοὺς ,ἐπιβώσομαι αἰὲν ἐόντας
odyssey,2,144,DSDDDA,αἴ κέ ποθι ζεὺς δῷσι ,παλίντιτα ἔργα γενέσθαι
odyssey,2,145,SDDSDA,νήποινοί κεν ἔπειτα ,δόμων ἔντοσθεν ὄλοισθε
odyssey,2,146,DDSDDA,ὣς φάτο τηλέμαχος ,τῷ δ αἰετὼ εὐρύοπα ζεὺς
odyssey,2,147,DDDDDA,ὑψόθεν ἐκ κορυφῆς ,ὄρεος προέηκε πέτεσθαι
odyssey,2,148,NNNNNN,NA,NA
odyssey,2,149,DSDDDA,πλησίω ἀλλήλοισι ,τιταινομένω πτερύγεσσιν
odyssey,2,150,DSDDDA,ἀλλ ὅτε δὴ μέσσην ,ἀγορὴν πολύφημον ἱκέσθην
odyssey,2,151,DSDSDA,ἔνθ ἐπιδινηθέντε ,τιναξάσθην πτερὰ πυκνά
odyssey,2,152,DSDSDA,ἐς δ ἰδέτην πάντων ,κεφαλάς ὄσσοντο δ ὄλεθρον
odyssey,2,153,DDDSDA,δρυψαμένω δ ὀνύχεσσι ,παρειὰς ἀμφί τε δειρὰς
odyssey,2,154,DSDDDA,δεξιὼ ἤιξαν ,διά τ οἰκία καὶ πόλιν αὐτῶν
odyssey,2,155,SSDDSA,θάμβησαν δ ὄρνιθας ,ἐπεὶ ἴδον ὀφθαλμοῖσιν
odyssey,2,156,SDDDDA,ὥρμηναν δ ἀνὰ θυμὸν ,ἅ περ τελέεσθαι ἔμελλον
odyssey,2,157,DDDSDA,τοῖσι δὲ καὶ μετέειπε ,γέρων ἥρως ἁλιθέρσης
odyssey,2,158,DDDDDA,μαστορίδης ὁ γὰρ οἶος ,ὁμηλικίην ἐκέκαστο
odyssey,2,159,SSDDSA,ὄρνιθας γνῶναι ,καὶ ἐναίσιμα μυθήσασθαι
odyssey,2,160,DDDDDA,ὅ σφιν ἐὺ φρονέων ,ἀγορήσατο καὶ μετέειπε
odyssey,2,161,DSDDDA,κέκλυτε δὴ νῦν μευ ,ἰθακήσιοι ὅττι κεν εἴπω
odyssey,2,162,SDDDDA,μνηστῆρσιν δὲ μάλιστα ,πιφαυσκόμενος τάδε εἴρω
odyssey,2,163,SDDDDA,τοῖσιν γὰρ μέγα πῆμα ,κυλίνδεται οὐ γὰρ ὀδυσσεὺς
odyssey,2,164,DDSDDA,δὴν ἀπάνευθε φίλων ,ὧν ἔσσεται ἀλλά που ἤδη
odyssey,2,165,DSDSDA,ἐγγὺς ἐὼν τοῖσδεσσι ,φόνον καὶ κῆρα φυτεύει
odyssey,2,166,SDDSDA,πάντεσσιν πολέσιν ,δὲ καὶ ἄλλοισιν κακὸν ἔσται
odyssey,2,167,DDDDDA,οἳ νεμόμεσθ ἰθάκην ,ἐυδείελον ἀλλὰ πολὺ πρὶν
odyssey,2,168,SSDDDA,φραζώμεσθ ὥς κεν ,καταπαύσομεν οἱ δὲ καὶ αὐτοὶ
odyssey,2,169,SSDDDA,παυέσθων καὶ γάρ ,σφιν ἄφαρ τόδε λώιόν ἐστιν
odyssey,2,170,DSSDDA,οὐ γὰρ ἀπείρητος ,μαντεύομαι ἀλλ ἐὺ εἰδώς
odyssey,2,171,SSDSDA,καὶ γὰρ κείνῳ φημὶ ,τελευτηθῆναι ἅπαντα
odyssey,2,172,DDDDDA,ὥς οἱ ἐμυθεόμην ,ὅτε ἴλιον εἰσανέβαινον
odyssey,2,173,SDDDDA,ἀργεῖοι μετὰ δέ ,σφιν ἔβη πολύμητις ὀδυσσεύς
odyssey,2,174,DDDDDA,φῆν κακὰ πολλὰ παθόντ ,ὀλέσαντ ἄπο πάντας ἑταίρους
odyssey,2,175,SSDSDA,ἄγνωστον πάντεσσιν ,ἐεικοστῷ ἐνιαυτῷ
odyssey,2,176,DSDSDA,οἴκαδ ἐλεύσεσθαι ,τὰ δὲ δὴ νῦν πάντα τελεῖται
odyssey,2,177,SDDDDA,τὸν δ αὖτ εὐρύμαχος ,πολύβου πάϊς ἀντίον ηὔδα
odyssey,2,178,DDSDDA,‘ὦ γέρον εἰ δ ἄγε νῦν ,μαντεύεο σοῖσι τέκεσσιν
odyssey,2,179,DSDSDA,οἴκαδ ἰών μή πού ,τι κακὸν πάσχωσιν ὀπίσσω
odyssey,2,180,DDDSSA,ταῦτα δ ἐγὼ σέο πολλὸν ,ἀμείνων μαντεύεσθαι
odyssey,2,181,SDDSDA,ὄρνιθες δέ τε πολλοὶ ,ὑπ αὐγὰς ἠελίοιο
odyssey,2,182,SDDDDA,φοιτῶσ οὐδέ τε πάντες ,ἐναίσιμοι αὐτὰρ ὀδυσσεὺς
odyssey,2,183,DSDSDA,ὤλετο τῆλ ὡς καὶ ,σὺ καταφθίσθαι σὺν ἐκείνῳ
odyssey,2,184,DSSDDA,ὤφελες οὐκ ἂν τόσσα θεοπροπέων ,ἀγόρευες
odyssey,2,185,DDDDDA,οὐδέ κε τηλέμαχον ,κεχολωμένον ὧδ ἀνιείης
odyssey,2,186,SSDDDA,σῷ οἴκῳ δῶρον ,ποτιδέγμενος αἴ κε πόρῃσιν
odyssey,2,187,SDDDDA,ἀλλ ἔκ τοι ἐρέω ,τὸ δὲ καὶ τετελεσμένον ἔσται
odyssey,2,188,DDDDDA,αἴ κε νεώτερον ἄνδρα ,παλαιά τε πολλά τε εἰδὼς
odyssey,2,189,DDSDDA,παρφάμενος ἐπέεσσιν ἐποτρύνῃς ,χαλεπαίνειν
odyssey,2,190,SSDSDA,αὐτῷ μέν οἱ πρῶτον ,ἀνιηρέστερον ἔσται
odyssey,2,191,SSDDDA,πρῆξαι δ ἔμπης οὔ ,τι δυνήσεται εἵνεκα τῶνδε
odyssey,2,192,DSDDDA,σοὶ δέ γέρον θωὴν ,ἐπιθήσομεν ἥν κ ἐνὶ θυμῷ
odyssey,2,193,SSDDDA,τίνων ἀσχάλλῃς ,χαλεπὸν δέ τοι ἔσσεται ἄλγος
odyssey,2,194,DSDDDA,τηλεμάχῳ δ ἐν πᾶσιν ,ἐγὼν ὑποθήσομαι αὐτός
odyssey,2,195,DSDDDA,μητέρα ἣν ἐς πατρὸς ,ἀνωγέτω ἀπονέεσθαι
odyssey,2,196,DSDDDA,οἱ δὲ γάμον τεύξουσι ,καὶ ἀρτυνέουσιν ἔεδνα
odyssey,2,197,DDDDDA,πολλὰ μάλ ὅσσα ἔοικε ,φίλης ἐπὶ παιδὸς ἕπεσθαι
odyssey,2,198,SSDDDA,οὐ γὰρ πρὶν παύσεσθαι ,ὀίομαι υἷας ἀχαιῶν
odyssey,2,199,DDDDDA,μνηστύος ἀργαλέης ,ἐπεὶ οὔ τινα δείδιμεν ἔμπης
odyssey,2,200,SDDDDA,οὔτ οὖν τηλέμαχον ,μάλα περ πολύμυθον ἐόντα
odyssey,2,201,DDSDDA,οὔτε θεοπροπίης ,ἐμπαζόμεθ ἣν σύ γεραιέ
odyssey,2,202,DSDDDA,μυθέαι ἀκράαντον ,ἀπεχθάνεαι δ ἔτι μᾶλλον
odyssey,2,203,DDSDDA,χρήματα δ αὖτε κακῶς ,βεβρώσεται οὐδέ ποτ ἶσα
odyssey,2,204,DDDSDA,ἔσσεται ὄφρα κεν ἥ ,γε διατρίβῃσιν ἀχαιοὺς
odyssey,2,205,DSDDDA,ὃν γάμον ἡμεῖς δ αὖ ,ποτιδέγμενοι ἤματα πάντα
odyssey,2,206,DDDDDA,εἵνεκα τῆς ἀρετῆς ,ἐριδαίνομεν οὐδὲ μετ ἄλλας
odyssey,2,207,DDDDDA,ἐρχόμεθ ἃς ἐπιεικὲς ,ὀπυιέμεν ἐστὶν ἑκάστῳ
odyssey,2,208,SDSDDA,τὸν δ αὖ τηλέμαχος ,πεπνυμένος ἀντίον ηὔδα
odyssey,2,209,DDDSDA,‘εὐρύμαχ ἠδὲ καὶ ἄλλοι ,ὅσοι μνηστῆρες ἀγαυοί
odyssey,2,210,DDDDDA,ταῦτα μὲν οὐχ ὑμέας ,ἔτι λίσσομαι οὐδ ἀγορεύω
odyssey,2,211,SDDSDA,ἤδη γὰρ τὰ ἴσασι ,θεοὶ καὶ πάντες ἀχαιοί
odyssey,2,212,DDDSDA,ἀλλ ἄγε μοι δότε νῆα ,θοὴν καὶ εἴκοσ ἑταίρους
odyssey,2,213,DDDSDA,οἵ κέ μοι ἔνθα καὶ ἔνθα ,διαπρήσσωσι κέλευθον
odyssey,2,214,DSDDDA,εἶμι γὰρ ἐς σπάρτην ,τε καὶ ἐς πύλον ἠμαθόεντα
odyssey,2,215,SDSSDA,νόστον πευσόμενος ,πατρὸς δὴν οἰχομένοιο
odyssey,2,216,SSDSDA,ἤν τίς μοι εἴπῃσι ,βροτῶν ἢ ὄσσαν ἀκούσω
odyssey,2,217,DDDDSA,ἐκ διός ἥ τε μάλιστα ,φέρει κλέος ἀνθρώποισιν
odyssey,2,218,SSDSDA,εἰ μέν κεν πατρὸς ,βίοτον καὶ νόστον ἀκούσω
odyssey,2,219,SDDSDA,ἦ τ ἄν τρυχόμενός ,περ ἔτι τλαίην ἐνιαυτόν
odyssey,2,220,DSDSDA,εἰ δέ κε τεθνηῶτος ,ἀκούσω μηδ ἔτ ἐόντος
odyssey,2,221,SDDSDA,νοστήσας δὴ ἔπειτα ,φίλην ἐς πατρίδα γαῖαν
odyssey,2,222,DSDDDA,σῆμά τέ οἱ χεύω ,καὶ ἐπὶ κτέρεα κτερεΐξω
odyssey,2,223,DDDDDA,πολλὰ μάλ ὅσσα ἔοικε ,καὶ ἀνέρι μητέρα δώσω
odyssey,2,224,DSDDDA,ἦ τοι ὅ γ ὣς εἰπὼν ,κατ ἄρ ἕζετο τοῖσι δ ἀνέστη
odyssey,2,225,SDDDDA,μέντωρ ὅς ῥ ὀδυσῆος ,ἀμύμονος ἦεν ἑταῖρος
odyssey,2,226,DSDDDA,καὶ οἱ ἰὼν ἐν νηυσὶν ,ἐπέτρεπεν οἶκον ἅπαντα
odyssey,2,227,SDDDDA,πείθεσθαί τε γέροντι ,καὶ ἔμπεδα πάντα φυλάσσειν
odyssey,2,228,DDDDDA,ὅ σφιν ἐὺ φρονέων ,ἀγορήσατο καὶ μετέειπεν
odyssey,2,229,DSDDDA,κέκλυτε δὴ νῦν μευ ,ἰθακήσιοι ὅττι κεν εἴπω
