text,book,line,meter,first_hemistich,second_hemistich
iliad,3,1,DSDDDA,αὐτὰρ ἐπεὶ κόσμηθεν ,ἅμ ἡγεμόνεσσιν ἕκαστοι
iliad,3,2,SSDDSA,τρῶες μὲν κλαγγῇ ,τ ἐνοπῇ τ ἴσαν ὄρνιθες ὣς
iliad,3,3,DSDDDA,ἠΰτε περ κλαγγὴ ,γεράνων πέλει οὐρανόθι πρό
iliad,3,4,DSDDDA,αἵ τ ἐπεὶ οὖν χειμῶνα ,φύγον καὶ ἀθέσφατον ὄμβρον
iliad,3,5,SDDDDA,κλαγγῇ ταί γε πέτονται ,ἐπ ὠκεανοῖο ῥοάων
iliad,3,6,DSDSDA,ἀνδράσι πυγμαίοισι ,φόνον καὶ κῆρα φέρουσαι
iliad,3,7,DDDDDA,ἠέριαι δ ἄρα ταί ,γε κακὴν ἔριδα προφέρονται
iliad,3,8,DSDSDA,οἳ δ ἄρ ἴσαν σιγῇ ,μένεα πνείοντες ἀχαιοὶ
iliad,3,9,SDDDSA,ἐν θυμῷ μεμαῶτες ,ἀλεξέμεν ἀλλήλοισιν
iliad,3,10,DDDDDA,εὖτ ὄρεος κορυφῇσι ,νότος κατέχευεν ὀμίχλην
iliad,3,11,DDSDDA,ποιμέσιν οὔ τι φίλην ,κλέπτῃ δέ τε νυκτὸς ἀμείνω
iliad,3,12,SDDDDA,τόσσόν τίς τ ἐπιλεύσσει ,ὅσον τ ἐπὶ λᾶαν ἵησιν
iliad,3,13,DDDDDA,ὣς ἄρα τῶν ὑπὸ ποσσὶ ,κονίσαλος ὄρνυτ ἀελλὴς
iliad,3,14,DDDSDA,ἐρχομένων μάλα δ ὦκα ,διέπρησσον πεδίοιο
iliad,3,15,DDDSDA,οἳ δ ὅτε δὴ σχεδὸν ἦσαν ,ἐπ ἀλλήλοισιν ἰόντες
iliad,3,16,SDDSDA,τρωσὶν μὲν προμάχιζεν ,ἀλέξανδρος θεοειδὴς
iliad,3,17,DSDSDA,παρδαλέην ὤμοισιν ,ἔχων καὶ καμπύλα τόξα
iliad,3,18,DSDDDA,καὶ ξίφος αὐτὰρ δοῦρε ,δύω κεκορυθμένα χαλκῷ
iliad,3,19,SSDDDA,πάλλων ἀργείων ,προκαλίζετο πάντας ἀρίστους
iliad,3,20,DDDSDA,ἀντίβιον μαχέσασθαι ,ἐν αἰνῇ δηϊοτῆτι
iliad,3,21,SDDDDA,τὸν δ ὡς οὖν ἐνόησεν ,ἀρηΐφιλος μενέλαος
iliad,3,22,DDDSDA,ἐρχόμενον προπάροιθεν ,ὁμίλου μακρὰ βιβάντα
