text,book,line,meter,first_hemistich,second_hemistich
iliad,18,60,DSDSDA,οἴκαδε νοστήσαντα ,δόμον πηλήϊον εἴσω
iliad,18,61,DSDDDA,ὄφρα δέ μοι ζώει ,καὶ ὁρᾷ φάος ἠελίοιο
iliad,18,62,DDDSDA,ἄχνυται οὐδέ τί οἱ ,δύναμαι χραισμῆσαι ἰοῦσα
iliad,18,63,SDDDDA,ἀλλ εἶμ ὄφρα ἴδωμι ,φίλον τέκος ἠδ ἐπακούσω
iliad,18,64,DDDDDA,ὅττί μιν ἵκετο πένθος ,ἀπὸ πτολέμοιο μένοντα
iliad,18,65,DSDDDA,ὣς ἄρα φωνήσασα ,λίπε σπέος αἳ δὲ σὺν αὐτῇ
iliad,18,66,DDDDDA,δακρυόεσσαι ἴσαν ,περὶ δέ σφισι κῦμα θαλάσσης
iliad,18,67,DDSDDA,ῥήγνυτο ταὶ δ ὅτε δὴ ,τροίην ἐρίβωλον ἵκοντο
iliad,18,68,SDDDDA,ἀκτὴν εἰσανέβαινον ,ἐπισχερώ ἔνθα θαμειαὶ
iliad,18,69,DSDDDA,μυρμιδόνων εἴρυντο ,νέες ταχὺν ἀμφ ἀχιλῆα
iliad,18,70,DDDDDA,τῷ δὲ βαρὺ στενάχοντι ,παρίστατο πότνια μήτηρ
iliad,18,71,DSDDDA,ὀξὺ δὲ κωκύσασα ,κάρη λάβε παιδὸς ἑοῖο
iliad,18,72,DDDDDA,καί ῥ ὀλοφυρομένη ,ἔπεα πτερόεντα προσηύδα
iliad,18,73,SSDDDA,‘τέκνον τί κλαίεις ,τί δέ σε φρένας ἵκετο πένθος
iliad,18,74,SSDSDA,ἐξαύδα μὴ κεῦθε ,τὰ μὲν δή τοι τετέλεσται
iliad,18,75,DDSDDA,ἐκ διός ὡς ἄρα δὴ ,πρίν γ εὔχεο χεῖρας ἀνασχὼν
iliad,18,76,DSDDDA,πάντας ἐπὶ πρύμνῃσιν ,ἀλήμεναι υἷας ἀχαιῶν
iliad,18,77,DDDDDA,σεῦ ἐπιδευομένους ,παθέειν τ ἀεκήλια ἔργα
iliad,18,78,DDDDDA,τὴν δὲ βαρὺ στενάχων ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,18,79,DDDDDA,‘μῆτερ ἐμή τὰ μὲν ἄρ ,μοι ὀλύμπιος ἐξετέλεσσεν
iliad,18,80,DSDDDA,ἀλλὰ τί μοι τῶν ἦδος ,ἐπεὶ φίλος ὤλεθ ἑταῖρος
iliad,18,81,SDDSDA,πάτροκλος τὸν ἐγὼ ,περὶ πάντων τῖον ἑταίρων
iliad,18,82,DDDDDA,ἶσον ἐμῇ κεφαλῇ ,τὸν ἀπώλεσα τεύχεα δ ἕκτωρ
iliad,18,83,SDDDDA,δῃώσας ἀπέδυσε ,πελώρια θαῦμα ἰδέσθαι
iliad,18,84,DSDDDA,καλά τὰ μὲν πηλῆϊ ,θεοὶ δόσαν ἀγλαὰ δῶρα
iliad,18,85,DDDDDA,ἤματι τῷ ὅτε σε ,βροτοῦ ἀνέρος ἔμβαλον εὐνῇ
iliad,18,86,DDDDDA,αἴθ ὄφελες σὺ μὲν αὖθι ,μετ ἀθανάτῃς ἁλίῃσι
iliad,18,87,SSSDDA,ναίειν πηλεὺς δὲ ,θνητὴν ἀγαγέσθαι ἄκοιτιν
iliad,18,88,DSDDDA,νῦν δ ἵνα καὶ σοὶ πένθος ,ἐνὶ φρεσὶ μυρίον εἴη
iliad,18,89,DDDDDA,παιδὸς ἀποφθιμένοιο ,τὸν οὐχ ὑποδέξεαι αὖτις
iliad,18,90,DSDDDA,οἴκαδε νοστήσαντ ,ἐπεὶ οὐδ ἐμὲ θυμὸς ἄνωγε
iliad,18,91,SSDDDA,ζώειν οὐδ ἄνδρεσσι ,μετέμμεναι αἴ κε μὴ ἕκτωρ
iliad,18,92,DDDDDA,πρῶτος ἐμῷ ὑπὸ δουρὶ ,τυπεὶς ἀπὸ θυμὸν ὀλέσσῃ
iliad,18,93,SDDDDA,πατρόκλοιο δ ἕλωρα ,μενοιτιάδεω ἀποτίσῃ
iliad,18,94,SDDDDA,τὸν δ αὖτε προσέειπε ,θέτις κατὰ δάκρυ χέουσα
iliad,18,95,DSDDDA,‘ὠκύμορος δή μοι ,τέκος ἔσσεαι οἷ ἀγορεύεις
iliad,18,96,DDDDDA,αὐτίκα γάρ τοι ἔπειτα ,μεθ ἕκτορα πότμος ἑτοῖμος
iliad,18,97,DSDDDA,τὴν δὲ μέγ ὀχθήσας ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,18,98,DSDDDA,‘αὐτίκα τεθναίην ,ἐπεὶ οὐκ ἄρ ἔμελλον ἑταίρῳ
iliad,18,99,DDDDDA,κτεινομένῳ ἐπαμῦναι ,ὃ μὲν μάλα τηλόθι πάτρης
iliad,18,100,DDDSDA,ἔφθιτ ἐμεῖο δὲ δῆσεν ,ἀρῆς ἀλκτῆρα γενέσθαι
iliad,18,101,DDDSDA,νῦν δ ἐπεὶ οὐ νέομαί ,γε φίλην ἐς πατρίδα γαῖαν
iliad,18,102,DSDDDA,οὐδέ τι πατρόκλῳ ,γενόμην φάος οὐδ ἑτάροισι
iliad,18,103,SSDDDA,τοῖς ἄλλοις οἳ δὴ ,πολέες δάμεν ἕκτορι δίῳ
iliad,18,104,SDDDDA,ἀλλ ἧμαι παρὰ νηυσὶν ,ἐτώσιον ἄχθος ἀρούρης
iliad,18,105,NNNNNN,NA,NA
iliad,18,106,DDDDDA,ἐν πολέμῳ ἀγορῇ ,δέ τ ἀμείνονές εἰσι καὶ ἄλλοι
iliad,18,107,DDSSDA,ὡς ἔρις ἔκ τε θεῶν ,ἔκ τ ἀνθρώπων ἀπόλοιτο
iliad,18,108,DDDDDA,καὶ χόλος ὅς τ ἐφέηκε ,πολύφρονά περ χαλεπῆναι
iliad,18,109,DDDDDA,ὅς τε πολὺ γλυκίων ,μέλιτος καταλειβομένοιο
iliad,18,110,SSDDDA,ἀνδρῶν ἐν στήθεσσιν ,ἀέξεται ἠΰτε καπνός
iliad,18,111,DDDSDA,ὡς ἐμὲ νῦν ἐχόλωσεν ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,18,112,DDDDDA,ἀλλὰ τὰ μὲν προτετύχθαι ,ἐάσομεν ἀχνύμενοί περ
iliad,18,113,DSDDDA,θυμὸν ἐνὶ στήθεσσι ,φίλον δαμάσαντες ἀνάγκῃ
iliad,18,114,SDDDDA,νῦν δ εἶμ ὄφρα φίλης ,κεφαλῆς ὀλετῆρα κιχείω
iliad,18,115,DDDDDA,ἕκτορα κῆρα δ ἐγὼ ,τότε δέξομαι ὁππότε κεν δὴ
iliad,18,116,DDSDDA,ζεὺς ἐθέλῃ τελέσαι ,ἠδ ἀθάνατοι θεοὶ ἄλλοι
iliad,18,117,DDSSDA,οὐδὲ γὰρ οὐδὲ βίη ,ἡρακλῆος φύγε κῆρα
iliad,18,118,SDDDDA,ὅς περ φίλτατος ἔσκε ,διὶ κρονίωνι ἄνακτι
iliad,18,119,DDDDDA,ἀλλά ἑ μοῖρα δάμασσε ,καὶ ἀργαλέος χόλος ἥρης
iliad,18,120,DSDSDA,ὣς καὶ ἐγών εἰ δή ,μοι ὁμοίη μοῖρα τέτυκται
iliad,18,121,DDSDDA,κείσομ ἐπεί κε θάνω ,νῦν δὲ κλέος ἐσθλὸν ἀροίμην
iliad,18,122,DDSDDA,καί τινα τρωϊάδων ,καὶ δαρδανίδων βαθυκόλπων
iliad,18,123,DSDSDA,ἀμφοτέρῃσιν χερσὶ ,παρειάων ἁπαλάων
iliad,18,124,DDDDDA,δάκρυ ὀμορξαμένην ,ἁδινὸν στοναχῆσαι ἐφείην
iliad,18,125,SSDDDA,γνοῖεν δ ὡς δὴ δηρὸν ,ἐγὼ πολέμοιο πέπαυμαι
iliad,18,126,DDDDDA,μὴ δέ μ ἔρυκε μάχης ,φιλέουσά περ οὐδέ με πείσεις
iliad,18,127,SDDDDA,τὸν δ ἠμείβετ ἔπειτα ,θεὰ θέτις ἀργυρόπεζα
iliad,18,128,SDDDDA,‘ναὶ δὴ ταῦτά γε τέκνον ,ἐτήτυμον οὐ κακόν ἐστι
iliad,18,129,DDDDDA,τειρομένοις ἑτάροισιν ,ἀμυνέμεν αἰπὺν ὄλεθρον
iliad,18,130,DDDSDA,ἀλλά τοι ἔντεα καλὰ ,μετὰ τρώεσσιν ἔχονται
iliad,18,131,DSDDDA,χάλκεα μαρμαίροντα ,τὰ μὲν κορυθαίολος ἕκτωρ
iliad,18,132,DSDDDA,αὐτὸς ἔχων ὤμοισιν ,ἀγάλλεται οὐδέ ἕ φημι
iliad,18,133,DDDDDA,δηρὸν ἐπαγλαϊεῖσθαι ,ἐπεὶ φόνος ἐγγύθεν αὐτῷ
iliad,18,134,DSDDDA,ἀλλὰ σὺ μὲν μή πω ,καταδύσεο μῶλον ἄρηος
iliad,18,135,DSDSDA,πρίν γ ἐμὲ δεῦρ ἐλθοῦσαν ,ἐν ὀφθαλμοῖσιν ἴδηαι
iliad,18,136,SSDDDA,ἠῶθεν γὰρ νεῦμαι ,ἅμ ἠελίῳ ἀνιόντι
iliad,18,137,DDDSDA,τεύχεα καλὰ φέρουσα ,παρ ἡφαίστοιο ἄνακτος
iliad,18,138,DSDDDA,ὣς ἄρα φωνήσασα ,πάλιν τράπεθ υἷος ἑοῖο
iliad,18,139,SDDSDA,καὶ στρεφθεῖσ ἁλίῃσι ,κασιγνήτῃσι μετηύδα
iliad,18,140,SSDSDA,‘ὑμεῖς μὲν νῦν δῦτε ,θαλάσσης εὐρέα κόλπον
iliad,18,141,DDDSDA,ὀψόμεναί τε γέρονθ ,ἅλιον καὶ δώματα πατρός
iliad,18,142,SDDSDA,καί οἱ πάντ ἀγορεύσατ ,ἐγὼ δ ἐς μακρὸν ὄλυμπον
iliad,18,143,DSDSDA,εἶμι παρ ἥφαιστον ,κλυτοτέχνην αἴ κ ἐθέλῃσιν
iliad,18,144,DDDDDA,υἱεῖ ἐμῷ δόμεναι ,κλυτὰ τεύχεα παμφανόωντα
iliad,18,145,DDDSDA,ὣς ἔφαθ αἳ δ ὑπὸ κῦμα ,θαλάσσης αὐτίκ ἔδυσαν
iliad,18,146,SSDDDA,ἣ δ αὖτ οὔλυμπον ,δὲ θεὰ θέτις ἀργυρόπεζα
iliad,18,147,DDSDDA,ἤϊεν ὄφρα φίλῳ ,παιδὶ κλυτὰ τεύχε ἐνείκαι
iliad,18,148,DSDDDA,τὴν μὲν ἄρ οὔλυμπον ,δὲ πόδες φέρον αὐτὰρ ἀχαιοὶ
iliad,18,149,DDDDDA,θεσπεσίῳ ἀλαλητῷ ,ὑφ ἕκτορος ἀνδροφόνοιο
iliad,18,150,SSDSDA,φεύγοντες νῆάς ,τε καὶ ἑλλήσποντον ἵκοντο
iliad,18,151,DSDSDA,οὐδέ κε πάτροκλόν ,περ ἐϋκνήμιδες ἀχαιοὶ
iliad,18,152,DDDDDA,ἐκ βελέων ἐρύσαντο ,νέκυν θεράποντ ἀχιλῆος
iliad,18,153,SSDSDA,αὖτις γὰρ δὴ τόν ,γε κίχον λαός τε καὶ ἵπποι
iliad,18,154,SDDDDA,ἕκτωρ τε πριάμοιο ,πάϊς φλογὶ εἴκελος ἀλκήν
iliad,18,155,SDDDDA,τρὶς μέν μιν μετόπισθε ,ποδῶν λάβε φαίδιμος ἕκτωρ
iliad,18,156,DDDSDA,ἑλκέμεναι μεμαώς ,μέγα δὲ τρώεσσιν ὁμόκλα
iliad,18,157,DSSDDA,τρὶς δὲ δύ αἴαντες ,θοῦριν ἐπιειμένοι ἀλκὴν
iliad,18,158,DDDDDA,νεκροῦ ἀπεστυφέλιξαν ,ὃ δ ἔμπεδον ἀλκὶ πεποιθὼς
iliad,18,159,DSDDDA,ἄλλοτ ἐπαΐξασκε ,κατὰ μόθον ἄλλοτε δ αὖτε
iliad,18,160,DDDSDA,στάσκε μέγα ἰάχων ,ὀπίσω δ οὐ χάζετο πάμπαν
iliad,18,161,DDDSDA,ὡς δ ἀπὸ σώματος οὔ ,τι λέοντ αἴθωνα δύνανται
iliad,18,162,DSDSDA,ποιμένες ἄγραυλοι ,μέγα πεινάοντα δίεσθαι
iliad,18,163,DDDSDA,ὥς ῥα τὸν οὐκ ἐδύναντο ,δύω αἴαντε κορυστὰ
iliad,18,164,DDDSSA,ἕκτορα πριαμίδην ,ἀπὸ νεκροῦ δειδίξασθαι
iliad,18,165,DSDDDA,καί νύ κεν εἴρυσσέν ,τε καὶ ἄσπετον ἤρατο κῦδος
iliad,18,166,SDDDDA,εἰ μὴ πηλεΐωνι ,ποδήνεμος ὠκέα ἶρις
iliad,18,167,DDDSSA,ἄγγελος ἦλθε θέουσ ,ἀπ ὀλύμπου θωρήσσεσθαι
iliad,18,168,DSDDDA,κρύβδα διὸς ἄλλων ,τε θεῶν πρὸ γὰρ ἧκέ μιν ἥρη
iliad,18,169,SDDDDA,ἀγχοῦ δ ἱσταμένη ,ἔπεα πτερόεντα προσηύδα
iliad,18,170,DDSSDA,‘ὄρσεο πηλεΐδη ,πάντων ἐκπαγλότατ ἀνδρῶν
iliad,18,171,SDDDDA,πατρόκλῳ ἐπάμυνον ,οὗ εἵνεκα φύλοπις αἰνὴ
iliad,18,172,SDSSDA,ἕστηκε πρὸ νεῶν ,οἳ δ ἀλλήλους ὀλέκουσιν
iliad,18,173,DDDDSA,οἳ μὲν ἀμυνόμενοι ,νέκυος πέρι τεθνηῶτος
iliad,18,174,DSDDDA,οἳ δὲ ἐρύσσασθαι ,ποτὶ ἴλιον ἠνεμόεσσαν
iliad,18,175,DSDDDA,τρῶες ἐπιθύουσι ,μάλιστα δὲ φαίδιμος ἕκτωρ
iliad,18,176,DDDDDA,ἑλκέμεναι μέμονεν ,κεφαλὴν δέ ἑ θυμὸς ἄνωγε
iliad,18,177,DDDDDA,πῆξαι ἀνὰ σκολόπεσσι ,ταμόνθ ἁπαλῆς ἀπὸ δειρῆς
iliad,18,178,DDDDDA,ἀλλ ἄνα μηδ ἔτι κεῖσο ,σέβας δέ σε θυμὸν ἱκέσθω
iliad,18,179,SSDSDA,πάτροκλον τρῳῇσι ,κυσὶν μέλπηθρα γενέσθαι
iliad,18,180,SSDSDA,σοὶ λώβη αἴ κέν ,τι νέκυς ᾐσχυμμένος ἔλθῃ
iliad,18,181,SDDSDA,τὴν δ ἠμείβετ ἔπειτα ,ποδάρκης δῖος ἀχιλλεύς
iliad,18,182,DSDDDA,‘ἶρι θεὰ τίς γάρ ,σε θεῶν ἐμοὶ ἄγγελον ἧκε
iliad,18,183,SDDDDA,τὸν δ αὖτε προσέειπε ,ποδήνεμος ὠκέα ἶρις
iliad,18,184,SDDSDA,‘ἥρη με προέηκε ,διὸς κυδρὴ παράκοιτις
iliad,18,185,SDSDDA,οὐδ οἶδε κρονίδης ,ὑψίζυγος οὐδέ τις ἄλλος
iliad,18,186,DDDDDA,ἀθανάτων οἳ ὄλυμπον ,ἀγάννιφον ἀμφινέμονται
iliad,18,187,DDDDDA,τὴν δ ἀπαμειβόμενος ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,18,188,DDDDDA,‘πῶς τὰρ ἴω μετὰ μῶλον ,ἔχουσι δὲ τεύχε ἐκεῖνοι
iliad,18,189,SDSSSA,μήτηρ δ οὔ με φίλη ,πρίν γ εἴα θωρήσσεσθαι
iliad,18,190,SSDSDA,πρίν γ αὐτὴν ἐλθοῦσαν ,ἐν ὀφθαλμοῖσιν ἴδωμαι
iliad,18,191,DSDDDA,στεῦτο γὰρ ἡφαίστοιο ,πάρ οἰσέμεν ἔντεα καλά
iliad,18,192,SSDDDA,ἄλλου δ οὔ τευ οἶδα ,τεῦ ἂν κλυτὰ τεύχεα δύω
iliad,18,193,SSDDDA,εἰ μὴ αἴαντός ,γε σάκος τελαμωνιάδαο
iliad,18,194,DDDSDA,ἀλλὰ καὶ αὐτὸς ὅ γ ἔλπομ ,ἐνὶ πρώτοισιν ὁμιλεῖ
iliad,18,195,DDDSDA,ἔγχεϊ δηϊόων ,περὶ πατρόκλοιο θανόντος
iliad,18,196,SDDDDA,τὸν δ αὖτε προσέειπε ,ποδήνεμος ὠκέα ἶρις
iliad,18,197,DSDDDA,‘εὖ νυ καὶ ἡμεῖς ἴδμεν ,ὅ τοι κλυτὰ τεύχε ἔχονται
iliad,18,198,SDDSDA,ἀλλ αὔτως ἐπὶ τάφρον ,ἰὼν τρώεσσι φάνηθι
iliad,18,199,DSDSDA,αἴ κέ σ ὑποδείσαντες ,ἀπόσχωνται πολέμοιο
iliad,18,200,DSDDDA,τρῶες ἀναπνεύσωσι ,δ ἀρήϊοι υἷες ἀχαιῶν
iliad,18,201,DDDSDA,τειρόμενοι ὀλίγη ,δέ τ ἀνάπνευσις πολέμοιο
iliad,18,202,DSDDDA,ἣ μὲν ἄρ ὣς εἰποῦσ ,ἀπέβη πόδας ὠκέα ἶρις
iliad,18,203,DSDDDA,αὐτὰρ ἀχιλλεὺς ὦρτο ,διῒ φίλος ἀμφὶ δ ἀθήνη
iliad,18,204,SSDDDA,ὤμοις ἰφθίμοισι ,βάλ αἰγίδα θυσσανόεσσαν
iliad,18,205,DDDDDA,ἀμφὶ δέ οἱ κεφαλῇ ,νέφος ἔστεφε δῖα θεάων
iliad,18,206,DSSDDA,χρύσεον ἐκ δ αὐτοῦ ,δαῖε φλόγα παμφανόωσαν
iliad,18,207,DDSDDA,ὡς δ ὅτε καπνὸς ἰὼν ,ἐξ ἄστεος αἰθέρ ἵκηται
iliad,18,208,DSSDDA,τηλόθεν ἐκ νήσου ,τὴν δήϊοι ἀμφιμάχωνται
iliad,18,209,DDDSDA,οἵ τε πανημέριοι ,στυγερῷ κρίνονται ἄρηϊ
iliad,18,210,DDDDDA,ἄστεος ἐκ σφετέρου ,ἅμα δ ἠελίῳ καταδύντι
iliad,18,211,SDDDDA,πυρσοί τε φλεγέθουσιν ,ἐπήτριμοι ὑψόσε δ αὐγὴ
iliad,18,212,DSDDDA,γίγνεται ἀΐσσουσα ,περικτιόνεσσιν ἰδέσθαι
iliad,18,213,SSDSDA,αἴ κέν πως σὺν νηυσὶν ,ἄρεω ἀλκτῆρες ἵκωνται
iliad,18,214,DSDDDA,ὣς ἀπ ἀχιλλῆος ,κεφαλῆς σέλας αἰθέρ ἵκανε
iliad,18,215,DDDDDA,στῆ δ ἐπὶ τάφρον ἰὼν ,ἀπὸ τείχεος οὐδ ἐς ἀχαιοὺς
iliad,18,216,DSDSDA,μίσγετο μητρὸς γὰρ ,πυκινὴν ὠπίζετ ἐφετμήν
iliad,18,217,SSDDDA,ἔνθα στὰς ἤϋσ ,ἀπάτερθε δὲ παλλὰς ἀθήνη
iliad,18,218,DSDDDA,φθέγξατ ἀτὰρ τρώεσσιν ,ἐν ἄσπετον ὦρσε κυδοιμόν
iliad,18,219,DSSDDA,ὡς δ ὅτ ἀριζήλη ,φωνή ὅτε τ ἴαχε σάλπιγξ
iliad,18,220,NNNNNN,NA,NA
iliad,18,221,DSSDDA,ὣς τότ ἀριζήλη ,φωνὴ γένετ αἰακίδαο
iliad,18,222,SDDDDA,οἳ δ ὡς οὖν ἄϊον ,ὄπα χάλκεον αἰακίδαο
iliad,18,223,DSDSDA,πᾶσιν ὀρίνθη θυμός ,ἀτὰρ καλλίτριχες ἵπποι
iliad,18,224,DDSDDA,ἂψ ὄχεα τρόπεον ,ὄσσοντο γὰρ ἄλγεα θυμῷ
iliad,18,225,DSDDDA,ἡνίοχοι δ ἔκπληγεν ,ἐπεὶ ἴδον ἀκάματον πῦρ
iliad,18,226,DDDSDA,δεινὸν ὑπὲρ κεφαλῆς ,μεγαθύμου πηλεΐωνος
iliad,18,227,DDDSDA,δαιόμενον τὸ δὲ δαῖε ,θεὰ γλαυκῶπις ἀθήνη
iliad,18,228,DSDDDA,τρὶς μὲν ὑπὲρ τάφρου ,μεγάλ ἴαχε δῖος ἀχιλλεύς
iliad,18,229,DSSSDA,τρὶς δὲ κυκήθησαν ,τρῶες κλειτοί τ ἐπίκουροι
iliad,18,230,DDDDDA,ἔνθα δὲ καὶ τότ ὄλοντο ,δυώδεκα φῶτες ἄριστοι
iliad,18,231,SDDDDA,ἀμφὶ σφοῖς ὀχέεσσι ,καὶ ἔγχεσιν αὐτὰρ ἀχαιοὶ
iliad,18,232,DSDDDA,ἀσπασίως πάτροκλον ,ὑπ ἐκ βελέων ἐρύσαντες
iliad,18,233,DDDSDA,κάτθεσαν ἐν λεχέεσσι ,φίλοι δ ἀμφέσταν ἑταῖροι
iliad,18,234,DDDSDA,μυρόμενοι μετὰ δέ ,σφι ποδώκης εἵπετ ἀχιλλεὺς
iliad,18,235,DDDDDA,δάκρυα θερμὰ χέων ,ἐπεὶ εἴσιδε πιστὸν ἑταῖρον
