text,book,line,meter,first_hemistich,second_hemistich
iliad,8,1,SDDDDA,ἠὼς μὲν κροκόπεπλος ,ἐκίδνατο πᾶσαν ἐπ αἶαν
iliad,8,2,DDSDDA,ζεὺς δὲ θεῶν ἀγορὴν ,ποιήσατο τερπικέραυνος
iliad,8,3,DDDDSA,ἀκροτάτῃ κορυφῇ ,πολυδειράδος οὐλύμποιο
iliad,8,4,SDDDDA,αὐτὸς δέ σφ ἀγόρευε ,θεοὶ δ ὑπὸ πάντες ἄκουον
iliad,8,5,DSDSDA,‘κέκλυτέ μευ πάντές ,τε θεοὶ πᾶσαί τε θέαιναι
iliad,8,6,SDDSDA,ὄφρ εἴπω τά με θυμὸς ,ἐνὶ στήθεσσι κελεύει
iliad,8,7,DSDDDA,μήτέ τις οὖν θήλεια ,θεὸς τό γε μήτέ τις ἄρσην
iliad,8,8,SDDDDA,πειράτω διακέρσαι ,ἐμὸν ἔπος ἀλλ ἅμα πάντες
iliad,8,9,SDDSDA,αἰνεῖτ ὄφρα τάχιστα ,τελευτήσω τάδε ἔργα
iliad,8,10,DDDDDA,ὃν δ ἂν ἐγὼν ἀπάνευθε ,θεῶν ἐθέλοντα νοήσω
iliad,8,11,SSDDDA,ἐλθόντ ἢ τρώεσσιν ,ἀρηγέμεν ἢ δαναοῖσι
iliad,8,12,SDDDSA,πληγεὶς οὐ κατὰ κόσμον ,ἐλεύσεται οὔλυμπον δέ
iliad,8,13,DSSDDA,ἤ μιν ἑλὼν ῥίψω ,ἐς τάρταρον ἠερόεντα
iliad,8,14,DDDDDA,τῆλε μάλ ἧχι βάθιστον ,ὑπὸ χθονός ἐστι βέρεθρον
iliad,8,15,DSDSDA,ἔνθα σιδήρειαί ,τε πύλαι καὶ χάλκεος οὐδός
iliad,8,16,DDDDDA,τόσσον ἔνερθ ἀΐδεω ,ὅσον οὐρανός ἐστ ἀπὸ γαίης
iliad,8,17,DDDSDA,γνώσετ ἔπειθ ὅσον εἰμὶ ,θεῶν κάρτιστος ἁπάντων
iliad,8,18,DSDDDA,εἰ δ ἄγε πειρήσασθε ,θεοὶ ἵνα εἴδετε πάντες
iliad,8,19,SSSDDA,σειρὴν χρυσείην ,ἐξ οὐρανόθεν κρεμάσαντες
iliad,8,20,SSDSDA,πάντές τ ἐξάπτεσθε ,θεοὶ πᾶσαί τε θέαιναι
iliad,8,21,SDSDDA,ἀλλ οὐκ ἂν ἐρύσαιτ ,ἐξ οὐρανόθεν πεδίον δὲ
iliad,8,22,DSSDDA,ζῆν ὕπατον μήστωρ ,οὐδ εἰ μάλα πολλὰ κάμοιτε
iliad,8,23,DDSDDA,ἀλλ ὅτε δὴ καὶ ἐγὼ ,πρόφρων ἐθέλοιμι ἐρύσσαι
iliad,8,24,SSDSDA,αὐτῇ κεν γαίῃ ,ἐρύσαιμ αὐτῇ τε θαλάσσῃ
iliad,8,25,SDDDSA,σειρὴν μέν κεν ἔπειτα ,περὶ ῥίον οὐλύμποιο
iliad,8,26,SDDDDA,δησαίμην τὰ δέ κ αὖτε ,μετήορα πάντα γένοιτο
iliad,8,27,DDDDSA,τόσσον ἐγὼ περί τ εἰμὶ ,θεῶν περί τ εἴμ ἀνθρώπων
