text,book,line,meter,first_hemistich,second_hemistich
iliad,4,34,DSDSDA,εἰ δὲ σύ γ εἰσελθοῦσα ,πύλας καὶ τείχεα μακρὰ
iliad,4,35,SSDDDA,ὠμὸν βεβρώθοις ,πρίαμον πριάμοιό τε παῖδας
iliad,4,36,SSDDDA,ἄλλους τε τρῶας ,τότε κεν χόλον ἐξακέσαιο
iliad,4,37,DDSDDA,ἕρξον ὅπως ἐθέλεις ,μὴ τοῦτό γε νεῖκος ὀπίσσω
iliad,4,38,DDDDDA,σοὶ καὶ ἐμοὶ μέγ ἔρισμα ,μετ ἀμφοτέροισι γένηται
iliad,4,39,DDDDDA,ἄλλο δέ τοι ἐρέω ,σὺ δ ἐνὶ φρεσὶ βάλλεο σῇσιν
iliad,4,40,DDDDDA,ὁππότε κεν καὶ ἐγὼ ,μεμαὼς πόλιν ἐξαλαπάξαι
iliad,4,41,DDDDDA,τὴν ἐθέλω ὅθι τοι ,φίλοι ἀνέρες ἐγγεγάασι
iliad,4,42,SDDDDA,μή τι διατρίβειν ,τὸν ἐμὸν χόλον ἀλλά μ ἐᾶσαι
iliad,4,43,DSDDDA,καὶ γὰρ ἐγὼ σοὶ δῶκα ,ἑκὼν ἀέκοντί γε θυμῷ
iliad,4,44,DDDDDA,αἳ γὰρ ὑπ ἠελίῳ ,τε καὶ οὐρανῷ ἀστερόεντι
iliad,4,45,DDDDSA,ναιετάουσι πόληες ,ἐπιχθονίων ἀνθρώπων
iliad,4,46,SDDDDA,τάων μοι περὶ κῆρι ,τιέσκετο ἴλιος ἱρὴ
iliad,4,47,DSDDDA,καὶ πρίαμος καὶ λαὸς ,ἐϋμμελίω πριάμοιο
iliad,4,48,SDDDDA,οὐ γάρ μοί ποτε βωμὸς ,ἐδεύετο δαιτὸς ἐΐσης
iliad,4,49,SSDDDA,λοιβῆς τε κνίσης ,τε τὸ γὰρ λάχομεν γέρας ἡμεῖς
iliad,4,50,SDDSDA,τὸν δ ἠμείβετ ἔπειτα ,βοῶπις πότνια ἥρη
iliad,4,51,DSDDDA,‘ἤτοι ἐμοὶ τρεῖς μὲν ,πολὺ φίλταταί εἰσι πόληες
iliad,4,52,SSDDDA,ἄργός τε σπάρτη ,τε καὶ εὐρυάγυια μυκήνη
iliad,4,53,DDDSDA,τὰς διαπέρσαι ὅτ ἄν ,τοι ἀπέχθωνται περὶ κῆρι
iliad,4,54,SDSDDA,τάων οὔ τοι ἐγὼ ,πρόσθ ἵσταμαι οὐδὲ μεγαίρω
iliad,4,55,SDDSDA,εἴ περ γὰρ φθονέω ,τε καὶ οὐκ εἰῶ διαπέρσαι
iliad,4,56,DDDDDA,οὐκ ἀνύω φθονέουσ ,ἐπεὶ ἦ πολὺ φέρτερός ἐσσι
iliad,4,57,SDDDDA,ἀλλὰ χρὴ καὶ ἐμὸν ,θέμεναι πόνον οὐκ ἀτέλεστον
iliad,4,58,DDDDDA,καὶ γὰρ ἐγὼ θεός εἰμι ,γένος δέ μοι ἔνθεν ὅθεν σοί
iliad,4,59,SDDDDA,καί με πρεσβυτάτην ,τέκετο κρόνος ἀγκυλομήτης
iliad,4,60,DDDDDA,ἀμφότερον γενεῇ ,τε καὶ οὕνεκα σὴ παράκοιτις
iliad,4,61,SDDDDA,κέκλημαι σὺ δὲ πᾶσι ,μετ ἀθανάτοισιν ἀνάσσεις
iliad,4,62,SSDDSA,ἀλλ ἤτοι μὲν ταῦθ ,ὑποείξομεν ἀλλήλοισι
iliad,4,63,DDDSDA,σοὶ μὲν ἐγώ σὺ δ ἐμοί ,ἐπὶ δ ἕψονται θεοὶ ἄλλοι
iliad,4,64,DDDSDA,ἀθάνατοι σὺ δὲ θᾶσσον ,ἀθηναίῃ ἐπιτεῖλαι
iliad,4,65,SSDSDA,ἐλθεῖν ἐς τρώων ,καὶ ἀχαιῶν φύλοπιν αἰνήν
iliad,4,66,SSDSDA,πειρᾶν δ ὥς κε τρῶες ,ὑπερκύδαντας ἀχαιοὺς
iliad,4,67,SDDDSA,ἄρξωσι πρότεροι ,ὑπὲρ ὅρκια δηλήσασθαι
iliad,4,68,DDDSDA,ὣς ἔφατ οὐδ ἀπίθησε ,πατὴρ ἀνδρῶν τε θεῶν τε
iliad,4,69,DSDDDA,αὐτίκ ἀθηναίην ,ἔπεα πτερόεντα προσηύδα
iliad,4,70,DDDSDA,‘αἶψα μάλ ἐς στρατὸν ἐλθὲ ,μετὰ τρῶας καὶ ἀχαιούς
iliad,4,71,SSDSDA,πειρᾶν δ ὥς κε τρῶες ,ὑπερκύδαντας ἀχαιοὺς
iliad,4,72,SDDDSA,ἄρξωσι πρότεροι ,ὑπὲρ ὅρκια δηλήσασθαι
iliad,4,73,NNNNNN,NA,NA
iliad,4,74,DSDSSA,βῆ δὲ κατ οὐλύμποιο ,καρήνων ἀΐξασα
iliad,4,75,SDDDDA,οἷον δ ἀστέρα ἧκε ,κρόνου πάϊς ἀγκυλομήτεω
iliad,4,76,SDSDDA,ἢ ναύτῃσι τέρας ,ἠὲ στρατῷ εὐρέϊ λαῶν
iliad,4,77,SDDSDA,λαμπρόν τοῦ δέ τε πολλοὶ ,ἀπὸ σπινθῆρες ἵενται
iliad,4,78,DSDDDA,τῷ ἐϊκυῖ ἤϊξεν ,ἐπὶ χθόνα παλλὰς ἀθήνη
iliad,4,79,DSSDDA,κὰδ δ ἔθορ ἐς μέσσον ,θάμβος δ ἔχεν εἰσορόωντας
iliad,4,80,SDDSDA,τρῶάς θ ἱπποδάμους ,καὶ ἐϋκνήμιδας ἀχαιούς
iliad,4,81,DSDSDA,ὧδε δέ τις εἴπεσκεν ,ἰδὼν ἐς πλησίον ἄλλον
iliad,4,82,SDDSDA,‘ἦ ῥ αὖτις πόλεμός ,τε κακὸς καὶ φύλοπις αἰνὴ
iliad,4,83,DDDDDA,ἔσσεται ἢ φιλότητα ,μετ ἀμφοτέροισι τίθησι
iliad,4,84,SSDDDA,ζεύς ὅς τ ἀνθρώπων ,ταμίης πολέμοιο τέτυκται
iliad,4,85,DSDSSA,ὣς ἄρα τις εἴπεσκεν ,ἀχαιῶν τε τρώων τε
iliad,4,86,SDSDDA,‘ἣ δ ἀνδρὶ ἰκέλη ,τρώων κατεδύσεθ ὅμιλον
iliad,4,87,DSDDSA,λαοδόκῳ ἀντηνορίδῃ ,κρατερῷ αἰχμητῇ
iliad,4,88,DDSDDA,πάνδαρον ἀντίθεον ,διζημένη εἴ που ἐφεύροι
iliad,4,89,DDDDDA,εὗρε λυκάονος υἱὸν ,ἀμύμονά τε κρατερόν τε
iliad,4,90,DDDDSA,ἑσταότ ἀμφὶ δέ μιν ,κρατεραὶ στίχες ἀσπιστάων
iliad,4,91,SDDSDA,λαῶν οἵ οἱ ἕποντο ,ἀπ αἰσήποιο ῥοάων
iliad,4,92,SDDDDA,ἀγχοῦ δ ἱσταμένη ,ἔπεα πτερόεντα προσηύδα
iliad,4,93,DDDDDA,‘ἦ ῥά νύ μοί τι πίθοιο ,λυκάονος υἱὲ δαΐφρον
iliad,4,94,SDDDDA,τλαίης κεν μενελάῳ ,ἐπιπροέμεν ταχὺν ἰόν
iliad,4,95,DSDSDA,πᾶσι δέ κε τρώεσσι ,χάριν καὶ κῦδος ἄροιο
iliad,4,96,SDDSDA,ἐκ πάντων δὲ μάλιστα ,ἀλεξάνδρῳ βασιλῆϊ
iliad,4,97,SSDDDA,τοῦ κεν δὴ πάμπρωτα ,παρ ἀγλαὰ δῶρα φέροιο
iliad,4,98,DDDDDA,αἴ κεν ἴδῃ μενέλαον ,ἀρήϊον ἀτρέος υἱὸν
iliad,4,99,DSDDDA,σῷ βέλεϊ δμηθέντα ,πυρῆς ἐπιβάντ ἀλεγεινῆς
iliad,4,100,DSDSDA,ἀλλ ἄγ ὀΐστευσον ,μενελάου κυδαλίμοιο
iliad,4,101,DSDDDA,εὔχεο δ ἀπόλλωνι ,λυκηγενέϊ κλυτοτόξῳ
iliad,4,102,SDSSDA,ἀρνῶν πρωτογόνων ,ῥέξειν κλειτὴν ἑκατόμβην
iliad,4,103,NNNNNN,NA,NA
iliad,4,104,DSSDDA,ὣς φάτ ἀθηναίη ,τῷ δὲ φρένας ἄφρονι πεῖθεν
iliad,4,105,DSDDDA,αὐτίκ ἐσύλα τόξον ,ἐΰξοον ἰξάλου αἰγὸς
iliad,4,106,DDDSDA,ἀγρίου ὅν ῥά ποτ αὐτὸς ,ὑπὸ στέρνοιο τυχήσας
iliad,4,107,SSDDDA,πέτρης ἐκβαίνοντα ,δεδεγμένος ἐν προδοκῇσι
iliad,4,108,SSDDDA,βεβλήκει πρὸς στῆθος ,ὃ δ ὕπτιος ἔμπεσε πέτρῃ
iliad,4,109,DDSDDA,τοῦ κέρα ἐκ κεφαλῆς ,ἑκκαιδεκάδωρα πεφύκει
iliad,4,110,DSDDDA,καὶ τὰ μὲν ἀσκήσας ,κεραοξόος ἤραρε τέκτων
iliad,4,111,SSDDDA,πᾶν δ εὖ λειήνας ,χρυσέην ἐπέθηκε κορώνην
iliad,4,112,DDDDDA,καὶ τὸ μὲν εὖ κατέθηκε ,τανυσσάμενος ποτὶ γαίῃ
iliad,4,113,SSDDDA,ἀγκλίνας πρόσθεν ,δὲ σάκεα σχέθον ἐσθλοὶ ἑταῖροι
iliad,4,114,DSDDDA,μὴ πρὶν ἀναΐξειαν ,ἀρήϊοι υἷες ἀχαιῶν
iliad,4,115,SDDDDA,πρὶν βλῆσθαι μενέλαον ,ἀρήϊον ἀτρέος υἱόν
iliad,4,116,DSDSDA,αὐτὰρ ὁ σύλα πῶμα ,φαρέτρης ἐκ δ ἕλετ ἰὸν
iliad,4,117,SDDSDA,ἀβλῆτα πτερόεντα ,μελαινέων ἕρμ ὀδυνάων
iliad,4,118,DSDSDA,αἶψα δ ἐπὶ νευρῇ ,κατεκόσμει πικρὸν ὀϊστόν
iliad,4,119,DSDDDA,εὔχετο δ ἀπόλλωνι ,λυκηγενέϊ κλυτοτόξῳ
iliad,4,120,SDSSDA,ἀρνῶν πρωτογόνων ,ῥέξειν κλειτὴν ἑκατόμβην
iliad,4,121,NNNNNN,NA,NA
iliad,4,122,DDDSDA,ἕλκε δ ὁμοῦ γλυφίδας ,τε λαβὼν καὶ νεῦρα βόεια
iliad,4,123,SSDSDA,νευρὴν μὲν μαζῷ ,πέλασεν τόξῳ δὲ σίδηρον
iliad,4,124,DSDDDA,αὐτὰρ ἐπεὶ δὴ κυκλοτερὲς ,μέγα τόξον ἔτεινε
iliad,4,125,DSDDDA,λίγξε βιός νευρὴ ,δὲ μέγ ἴαχεν ἆλτο δ ὀϊστὸς
iliad,4,126,DDDSDA,ὀξυβελὴς καθ ὅμιλον ,ἐπιπτέσθαι μενεαίνων
iliad,4,127,DDDDDA,οὐδὲ σέθεν μενέλαε ,θεοὶ μάκαρες λελάθοντο
iliad,4,128,DSDDDA,ἀθάνατοι πρώτη ,δὲ διὸς θυγάτηρ ἀγελείη
iliad,4,129,SSDDDA,ἥ τοι πρόσθε στᾶσα ,βέλος ἐχεπευκὲς ἄμυνεν
iliad,4,130,DDDDDA,ἣ δὲ τόσον μὲν ἔεργεν ,ἀπὸ χροὸς ὡς ὅτε μήτηρ
iliad,4,131,DSDDDA,παιδὸς ἐέργῃ μυῖαν ,ὅθ ἡδέϊ λέξεται ὕπνῳ
iliad,4,132,SSDSDA,αὐτὴ δ αὖτ ἴθυνεν ,ὅθι ζωστῆρος ὀχῆες
iliad,4,133,SDSDDA,χρύσειοι σύνεχον ,καὶ διπλόος ἤντετο θώρηξ
iliad,4,134,DSDDDA,ἐν δ ἔπεσε ζωστῆρι ,ἀρηρότι πικρὸς ὀϊστός
iliad,4,135,DSDDDA,διὰ μὲν ἂρ ζωστῆρος ,ἐλήλατο δαιδαλέοιο
iliad,4,136,DSDDSA,καὶ διὰ θώρηκος ,πολυδαιδάλου ἠρήρειστο
iliad,4,137,SDDDDA,μίτρης θ ἣν ἐφόρει ,ἔρυμα χροὸς ἕρκος ἀκόντων
iliad,4,138,SDDDDA,ἥ οἱ πλεῖστον ἔρυτο ,διὰ πρὸ δὲ εἴσατο καὶ τῆς
iliad,4,139,DDDSDA,ἀκρότατον δ ἄρ ὀϊστὸς ,ἐπέγραψε χρόα φωτός
iliad,4,140,DDDDSA,αὐτίκα δ ἔρρεεν αἷμα ,κελαινεφὲς ἐξ ὠτειλῆς
iliad,4,141,DDDSDA,ὡς δ ὅτε τίς τ ἐλέφαντα ,γυνὴ φοίνικι μιήνῃ
iliad,4,142,DDDDDA,μῃονὶς ἠὲ κάειρα ,παρήϊον ἔμμεναι ἵππων
iliad,4,143,SDDDSA,κεῖται δ ἐν θαλάμῳ ,πολέες τέ μιν ἠρήσαντο
iliad,4,144,SDDDDA,ἱππῆες φορέειν ,βασιλῆϊ δὲ κεῖται ἄγαλμα
iliad,4,145,DSSDDA,ἀμφότερον κόσμός ,θ ἵππῳ ἐλατῆρί τε κῦδος
iliad,4,146,SDDSDA,τοῖοί τοι μενέλαε ,μιάνθην αἵματι μηροὶ
iliad,4,147,DSDDDA,εὐφυέες κνῆμαί ,τε ἰδὲ σφυρὰ κάλ ὑπένερθε
iliad,4,148,SDDSDA,ῥίγησεν δ ἄρ ἔπειτα ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,4,149,SDDDSA,ὡς εἶδεν μέλαν αἷμα ,καταρρέον ἐξ ὠτειλῆς
iliad,4,150,SDDDDA,ῥίγησεν δὲ καὶ αὐτὸς ,ἀρηΐφιλος μενέλαος
iliad,4,151,DSDSDA,ὡς δὲ ἴδεν νεῦρόν ,τε καὶ ὄγκους ἐκτὸς ἐόντας
iliad,4,152,DDSSSA,ἄψορρόν οἱ θυμὸς ἐνὶ στήθεσσιν ,ἀγέρθη
iliad,4,153,DDDSDA,τοῖς δὲ βαρὺ στενάχων ,μετέφη κρείων ἀγαμέμνων
iliad,4,154,DDDDDA,χειρὸς ἔχων μενέλαον ,ἐπεστενάχοντο δ ἑταῖροι
iliad,4,155,DSDDDA,‘φίλε κασίγνητε ,θάνατόν νύ τοι ὅρκι ἔταμνον
iliad,4,156,SSDSDA,οἶον προστήσας ,πρὸ ἀχαιῶν τρωσὶ μάχεσθαι
iliad,4,157,DSDDDA,ὥς σ ἔβαλον τρῶες ,κατὰ δ ὅρκια πιστὰ πάτησαν
iliad,4,158,SDDDDA,οὐ μέν πως ἅλιον ,πέλει ὅρκιον αἷμά τε ἀρνῶν
iliad,4,159,SSSDDA,σπονδαί τ ἄκρητοι ,καὶ δεξιαὶ ᾗς ἐπέπιθμεν
iliad,4,160,SDDDDA,εἴ περ γάρ τε καὶ αὐτίκ ,ὀλύμπιος οὐκ ἐτέλεσσεν
iliad,4,161,DDSDDA,ἔκ τε καὶ ὀψὲ τελεῖ ,σύν τε μεγάλῳ ἀπέτισαν
iliad,4,162,SDDDDA,σὺν σφῇσιν κεφαλῇσι ,γυναιξί τε καὶ τεκέεσσιν
iliad,4,163,DDDDDA,εὖ γὰρ ἐγὼ τόδε οἶδα ,κατὰ φρένα καὶ κατὰ θυμόν
iliad,4,164,DDDSDA,ἔσσεται ἦμαρ ὅτ ἄν ,ποτ ὀλώλῃ ἴλιος ἱρὴ
iliad,4,165,DSDDDA,καὶ πρίαμος καὶ λαὸς ,ἐϋμμελίω πριάμοιο
iliad,4,166,SDSDDA,ζεὺς δέ σφι κρονίδης ,ὑψίζυγος αἰθέρι ναίων
iliad,4,167,DSDSDA,αὐτὸς ἐπισσείῃσιν ,ἐρεμνὴν αἰγίδα πᾶσι
iliad,4,168,DDDDDA,τῆσδ ἀπάτης κοτέων ,τὰ μὲν ἔσσεται οὐκ ἀτέλεστα
iliad,4,169,DDDDDA,ἀλλά μοι αἰνὸν ἄχος ,σέθεν ἔσσεται ὦ μενέλαε
iliad,4,170,DSDSDA,αἴ κε θάνῃς καὶ πότμον ,ἀναπλήσῃς βιότοιο
iliad,4,171,DSDDDA,καί κεν ἐλέγχιστος ,πολυδίψιον ἄργος ἱκοίμην
iliad,4,172,DSDSDA,αὐτίκα γὰρ μνήσονται ,ἀχαιοὶ πατρίδος αἴης
iliad,4,173,DSDSDA,κὰδ δέ κεν εὐχωλὴν ,πριάμῳ καὶ τρωσὶ λίποιμεν
iliad,4,174,SDDDDA,ἀργείην ἑλένην ,σέο δ ὀστέα πύσει ἄρουρα
iliad,4,175,DSDSDA,κειμένου ἐν τροίῃ ,ἀτελευτήτῳ ἐπὶ ἔργῳ
iliad,4,176,DDSDDA,καί κέ τις ὧδ ἐρέει ,τρώων ὑπερηνορεόντων
iliad,4,177,DSDSDA,τύμβῳ ἐπιθρῴσκων ,μενελάου κυδαλίμοιο
iliad,4,178,SDDDDA,αἴθ οὕτως ἐπὶ πᾶσι ,χόλον τελέσει ἀγαμέμνων
iliad,4,179,SDDDDA,ὡς καὶ νῦν ἅλιον ,στρατὸν ἤγαγεν ἐνθάδ ἀχαιῶν
iliad,4,180,DSDSDA,καὶ δὴ ἔβη οἶκον ,δὲ φίλην ἐς πατρίδα γαῖαν
iliad,4,181,SSDDDA,σὺν κεινῇσιν νηυσὶ ,λιπὼν ἀγαθὸν μενέλαον
iliad,4,182,DDDDSA,ὥς ποτέ τις ἐρέει ,τότε μοι χάνοι εὐρεῖα χθών
iliad,4,183,DSDSDA,τὸν δ ἐπιθαρσύνων ,προσέφη ξανθὸς μενέλαος
iliad,4,184,SDSDDA,‘θάρσει μηδέ τί πω ,δειδίσσεο λαὸν ἀχαιῶν
iliad,4,185,SDDDDA,οὐκ ἐν καιρίῳ ὀξὺ ,πάγη βέλος ἀλλὰ πάροιθεν
iliad,4,186,DSDDDA,εἰρύσατο ζωστήρ ,τε παναίολος ἠδ ὑπένερθε
iliad,4,187,DSSSDA,ζῶμά τε καὶ μίτρη ,τὴν χαλκῆες κάμον ἄνδρες
iliad,4,188,DDDSDA,τὸν δ ἀπαμειβόμενος ,προσέφη κρείων ἀγαμέμνων
iliad,4,189,SSSDDA,‘αἲ γὰρ δὴ οὕτως ,εἴη φίλος ὦ μενέλαε
iliad,4,190,SSDDDA,ἕλκος δ ἰητὴρ ,ἐπιμάσσεται ἠδ ἐπιθήσει
iliad,4,191,DSDSDA,φάρμαχ ἅ κεν παύσῃσι ,μελαινάων ὀδυνάων
iliad,4,192,SDSSDA,ἦ καὶ ταλθύβιον ,θεῖον κήρυκα προσηύδα
iliad,4,193,DDDDDA,‘ταλθύβι ὅττι τάχιστα ,μαχάονα δεῦρο κάλεσσον
iliad,4,194,SDDDSA,φῶτ ἀσκληπιοῦ υἱὸν ,ἀμύμονος ἰητῆρος
iliad,4,195,DDDDDA,ὄφρα ἴδῃ μενέλαον ,ἀρήϊον ἀτρέος υἱόν
iliad,4,196,DSDSDA,ὅν τις ὀϊστεύσας ,ἔβαλεν τόξων ἐῢ εἰδὼς
iliad,4,197,SDSDDA,τρώων ἢ λυκίων ,τῷ μὲν κλέος ἄμμι δὲ πένθος
iliad,4,198,DDSDDA,ὣς ἔφατ οὐδ ἄρα οἱ ,κῆρυξ ἀπίθησεν ἀκούσας
iliad,4,199,DDDSDA,βῆ δ ἰέναι κατὰ λαὸν ,ἀχαιῶν χαλκοχιτώνων
iliad,4,200,SSDDDA,παπταίνων ἥρωα ,μαχάονα τὸν δὲ νόησεν
iliad,4,201,DDDDSA,ἑσταότ ἀμφὶ δέ μιν ,κρατεραὶ στίχες ἀσπιστάων
iliad,4,202,SDDSDA,λαῶν οἵ οἱ ἕποντο ,τρίκης ἐξ ἱπποβότοιο
iliad,4,203,SDDDDA,ἀγχοῦ δ ἱστάμενος ,ἔπεα πτερόεντα προσηύδα
iliad,4,204,SDDSDA,‘ὄρσ ἀσκληπιάδη ,καλέει κρείων ἀγαμέμνων
iliad,4,205,DDDDDA,ὄφρα ἴδῃς μενέλαον ,ἀρήϊον ἀρχὸν ἀχαιῶν
iliad,4,206,DSDSDA,ὅν τις ὀϊστεύσας ,ἔβαλεν τόξων ἐῢ εἰδὼς
iliad,4,207,SDSDDA,τρώων ἢ λυκίων ,τῷ μὲν κλέος ἄμμι δὲ πένθος
iliad,4,208,DDDSDA,ὣς φάτο τῷ δ ἄρα θυμὸν ,ἐνὶ στήθεσσιν ὄρινε
iliad,4,209,DDDDDA,βὰν δ ἰέναι καθ ὅμιλον ,ἀνὰ στρατὸν εὐρὺν ἀχαιῶν
iliad,4,210,DSDSDA,ἀλλ ὅτε δή ῥ ἵκανον ,ὅθι ξανθὸς μενέλαος
iliad,4,211,DDDDDA,βλήμενος ἦν περὶ δ αὐτὸν ,ἀγηγέραθ ὅσσοι ἄριστοι
iliad,4,212,DSDDDA,κυκλόσ ὃ δ ἐν μέσσοισι ,παρίστατο ἰσόθεος φώς
iliad,4,213,DSDDDA,αὐτίκα δ ἐκ ζωστῆρος ,ἀρηρότος ἕλκεν ὀϊστόν
iliad,4,214,SDDDDA,τοῦ δ ἐξελκομένοιο ,πάλιν ἄγεν ὀξέες ὄγκοι
iliad,4,215,DSDDDA,λῦσε δέ οἱ ζωστῆρα ,παναίολον ἠδ ὑπένερθε
iliad,4,216,DSSSDA,ζῶμά τε καὶ μίτρην ,τὴν χαλκῆες κάμον ἄνδρες
iliad,4,217,DDDDDA,αὐτὰρ ἐπεὶ ἴδεν ἕλκος ,ὅθ ἔμπεσε πικρὸς ὀϊστός
iliad,4,218,SSDDDA,αἷμ ἐκμυζήσας ,ἐπ ἄρ ἤπια φάρμακα εἰδὼς
iliad,4,219,DDDDDA,πάσσε τά οἵ ποτε πατρὶ ,φίλα φρονέων πόρε χείρων
iliad,4,220,DDDDDA,ὄφρα τοὶ ἀμφεπένοντο ,βοὴν ἀγαθὸν μενέλαον
iliad,4,221,DSDDSA,τόφρα δ ἐπὶ τρώων ,στίχες ἤλυθον ἀσπιστάων
iliad,4,222,SDDSDA,οἳ δ αὖτις κατὰ τεύχε ,ἔδυν μνήσαντο δὲ χάρμης
iliad,4,223,SSDDDA,ἔνθ οὐκ ἂν βρίζοντα ,ἴδοις ἀγαμέμνονα δῖον
iliad,4,224,DSSDDA,οὐδὲ καταπτώσσοντ ,οὐδ οὐκ ἐθέλοντα μάχεσθαι
iliad,4,225,DSDSDA,ἀλλὰ μάλα σπεύδοντα ,μάχην ἐς κυδιάνειραν
iliad,4,226,SDDDDA,ἵππους μὲν γὰρ ἔασε ,καὶ ἅρματα ποικίλα χαλκῷ
iliad,4,227,SDDDDA,καὶ τοὺς μὲν θεράπων ,ἀπάνευθ ἔχε φυσιόωντας
iliad,4,228,DSDSDA,εὐρυμέδων υἱὸς ,πτολεμαίου πειραΐδαο
iliad,4,229,DDDDDA,τῷ μάλα πόλλ ἐπέτελλε ,παρισχέμεν ὁππότε κέν μιν
iliad,4,230,DDDDDA,γυῖα λάβῃ κάματος ,πολέας διὰ κοιρανέοντα
iliad,4,231,DDDSDA,αὐτὰρ ὃ πεζὸς ἐὼν ,ἐπεπωλεῖτο στίχας ἀνδρῶν
iliad,4,232,SSDDDA,καί ῥ οὓς μὲν σπεύδοντας ,ἴδοι δαναῶν ταχυπώλων
iliad,4,233,DSDDDA,τοὺς μάλα θαρσύνεσκε ,παριστάμενος ἐπέεσσιν
iliad,4,234,SSDDDA,ἀργεῖοι μή πώ ,τι μεθίετε θούριδος ἀλκῆς
iliad,4,235,DSDSDA,οὐ γὰρ ἐπὶ ψευδέσσι ,πατὴρ ζεὺς ἔσσετ ἀρωγός
iliad,4,236,SDDDSA,ἀλλ οἵ περ πρότεροι ,ὑπὲρ ὅρκια δηλήσαντο
iliad,4,237,SSDDDA,τῶν ἤτοι αὐτῶν ,τέρενα χρόα γῦπες ἔδονται
iliad,4,238,SDDSDA,ἡμεῖς αὖτ ἀλόχους ,τε φίλας καὶ νήπια τέκνα
iliad,4,239,DSDDDA,ἄξομεν ἐν νήεσσιν ,ἐπὴν πτολίεθρον ἕλωμεν
