text,book,line,meter,first_hemistich,second_hemistich
iliad,16,1,SDDSDA,ὣς οἳ μὲν περὶ νηὸς ,ἐϋσσέλμοιο μάχοντο
iliad,16,2,SDDDDA,πάτροκλος δ ἀχιλῆϊ ,παρίστατο ποιμένι λαῶν
iliad,16,3,DDSSDA,δάκρυα θερμὰ χέων ,ὥς τε κρήνη μελάνυδρος
iliad,16,4,DDSDDA,ἥ τε κατ αἰγίλιπος ,πέτρης δνοφερὸν χέει ὕδωρ
iliad,16,5,DSDSDA,τὸν δὲ ἰδὼν ᾤκτιρε ,ποδάρκης δῖος ἀχιλλεύς
iliad,16,6,SSDDDA,καί μιν φωνήσας ,ἔπεα πτερόεντα προσηύδα
iliad,16,7,DSSDDA,‘τίπτε δεδάκρυσαι ,πατρόκλεες ἠΰτε κούρη
iliad,16,8,DDDDDA,νηπίη ἥ θ ἅμα μητρὶ ,θέουσ ἀνελέσθαι ἀνώγει
iliad,16,9,DDSDDA,εἱανοῦ ἁπτομένη ,καί τ ἐσσυμένην κατερύκει
iliad,16,10,DDDDDA,δακρυόεσσα δέ μιν ,ποτιδέρκεται ὄφρ ἀνέληται
iliad,16,11,DSDDDA,τῇ ἴκελος πάτροκλε ,τέρεν κατὰ δάκρυον εἴβεις
iliad,16,12,DDDDDA,ἠέ τι μυρμιδόνεσσι ,πιφαύσκεαι ἢ ἐμοὶ αὐτῷ
iliad,16,13,DDSSDA,ἦέ τιν ἀγγελίην ,φθίης ἐξέκλυες οἶος
iliad,16,14,SDDDDA,ζώειν μὰν ἔτι φασὶ ,μενοίτιον ἄκτορος υἱόν
iliad,16,15,SDSDDA,ζώει δ αἰακίδης ,πηλεὺς μετὰ μυρμιδόνεσσι
iliad,16,16,DDDDSA,τῶν κε μάλ ἀμφοτέρων ,ἀκαχοίμεθα τεθνηώτων
iliad,16,17,DSDDDA,ἦε σύ γ ἀργείων ,ὀλοφύρεαι ὡς ὀλέκονται
iliad,16,18,DDDDDA,νηυσὶν ἔπι γλαφυρῇσιν ,ὑπερβασίης ἕνεκα σφῆς
iliad,16,19,SSDDDA,ἐξαύδα μὴ κεῦθε ,νόῳ ἵνα εἴδομεν ἄμφω
iliad,16,20,DDDSDA,τὸν δὲ βαρὺ στενάχων ,προσέφης πατρόκλεες ἱππεῦ
iliad,16,21,NNNNNN,NA,NA
iliad,16,22,DSDDDA,μὴ νεμέσα τοῖον ,γὰρ ἄχος βεβίηκεν ἀχαιούς
