text,book,line,meter,first_hemistich,second_hemistich
odyssey,13,146,SDDSDA,τὸν δ ἠμείβετ ἔπειτα ,ποσειδάων ἐνοσίχθων
odyssey,13,147,DSDDDA,‘αἶψά κ ἐγὼν ἔρξαιμι ,κελαινεφές ὡς ἀγορεύεις
odyssey,13,148,DSDDDA,ἀλλὰ σὸν αἰεὶ θυμὸν ,ὀπίζομαι ἠδ ἀλεείνω
odyssey,13,149,SSDDDA,νῦν αὖ φαιήκων ,ἐθέλω περικαλλέα νῆα
odyssey,13,150,SDDDDA,ἐκ πομπῆς ἀνιοῦσαν ,ἐν ἠεροειδέϊ πόντῳ
odyssey,13,151,DSDSDA,ῥαῖσαι ἵν ἤδη σχῶνται ,ἀπολλήξωσι δὲ πομπῆς
odyssey,13,152,SDDDDA,ἀνθρώπων μέγα δέ ,σφιν ὄρος πόλει ἀμφικαλύψαι
odyssey,13,153,DDDDDA,τὸν δ ἀπαμειβόμενος ,προσέφη νεφεληγερέτα ζεύς
odyssey,13,154,DDSDDA,‘ὢ πέπον ὡς μὲν ἐμῷ ,θυμῷ δοκεῖ εἶναι ἄριστα
odyssey,13,155,DSDDDA,ὁππότε κεν δὴ πάντες ,ἐλαυνομένην προΐδωνται
odyssey,13,156,DDSDDA,λαοὶ ἀπὸ πτόλιος ,θεῖναι λίθον ἐγγύθι γαίης
odyssey,13,157,DDDSDA,νηῒ θοῇ ἴκελον ,ἵνα θαυμάζωσιν ἅπαντες
odyssey,13,158,SDDDDA,ἄνθρωποι μέγα δέ ,σφιν ὄρος πόλει ἀμφικαλύψαι
odyssey,13,159,DDDSDA,αὐτὰρ ἐπεὶ τό γ ἄκουσε ,ποσειδάων ἐνοσίχθων
odyssey,13,160,DDDSDA,βῆ ῥ ἴμεν ἐς σχερίην ,ὅθι φαίηκες γεγάασιν
odyssey,13,161,DDDDDA,ἔνθ ἔμεν ἡ δὲ μάλα ,σχεδὸν ἤλυθε ποντοπόρος νηῦς
odyssey,13,162,DDSDDA,ῥίμφα διωκομένη ,τῆς δὲ σχεδὸν ἦλθ ἐνοσίχθων
odyssey,13,163,SDDSDA,ὅς μιν λᾶαν ἔθηκε ,καὶ ἐρρίζωσεν ἔνερθε
odyssey,13,164,DSDDDA,χειρὶ καταπρηνεῖ ,ἐλάσας ὁ δὲ νόσφι βεβήκει
odyssey,13,165,DSDDDA,οἱ δὲ πρὸς ἀλλήλους ,ἔπεα πτερόεντ ἀγόρευον
odyssey,13,166,SDSSDA,φαίηκες δολιχήρετμοι ,ναυσίκλυτοι ἄνδρες
odyssey,13,167,DSDSDA,ὧδε δέ τις εἴπεσκεν ,ἰδὼν ἐς πλησίον ἄλλον
odyssey,13,168,SSDDDA,ὤ μοι τίς δὴ νῆα ,θοὴν ἐπέδησ ἐνὶ πόντῳ
odyssey,13,169,DDSSDA,οἴκαδ ἐλαυνομένην ,καὶ δὴ προὐφαίνετο πᾶσα
odyssey,13,170,DSDDDA,ὣς ἄρα τις εἴπεσκε ,τὰ δ οὐκ ἴσαν ὡς ἐτέτυκτο
odyssey,13,171,SDDDDA,τοῖσιν δ ἀλκίνοος ,ἀγορήσατο καὶ μετέειπεν
odyssey,13,172,DDDDDA,ὢ πόποι ἦ μάλα δή ,με παλαίφατα θέσφαθ ἱκάνει
odyssey,13,173,DDDSDA,πατρὸς ἐμοῦ ὃς ἔφασκε ,ποσειδάων ἀγάσασθαι
odyssey,13,174,SDDDDA,ἡμῖν οὕνεκα πομποὶ ,ἀπήμονές εἰμεν ἁπάντων
odyssey,13,175,DSSDDA,φῆ ποτὲ φαιήκων ,ἀνδρῶν περικαλλέα νῆα
odyssey,13,176,SDDDDA,ἐκ πομπῆς ἀνιοῦσαν ,ἐν ἠεροειδέϊ πόντῳ
odyssey,13,177,DDDDDA,ῥαισέμεναι μέγα δ ἧμιν ,ὄρος πόλει ἀμφικαλύψειν
odyssey,13,178,DDDSDA,ὣς ἀγόρευ ὁ γέρων ,τὰ δὲ δὴ νῦν πάντα τελεῖται
odyssey,13,179,DDSSDA,ἀλλ ἄγεθ ὡς ἂν ἐγὼ ,εἴπω πειθώμεθα πάντες
odyssey,13,180,SSDDDA,πομπῆς μὲν παύσασθε ,βροτῶν ὅτε κέν τις ἵκηται
odyssey,13,181,DDDSDA,ἡμέτερον προτὶ ἄστυ ,ποσειδάωνι δὲ ταύρους
odyssey,13,182,DDDDDA,δώδεκα κεκριμένους ,ἱερεύσομεν αἴ κ ἐλεήσῃ
odyssey,13,183,SDDDDA,μηδ ἡμῖν περίμηκες ,ὄρος πόλει ἀμφικαλύψῃ
odyssey,13,184,DSDSDA,ὣς ἔφαθ οἱ δ ἔδεισαν ,ἑτοιμάσσαντο δὲ ταύρους
odyssey,13,185,SSDSDA,ὣς οἱ μέν ῥ εὔχοντο ,ποσειδάωνι ἄνακτι
odyssey,13,186,SSSDDA,δήμου φαιήκων ,ἡγήτορες ἠδὲ μέδοντες
odyssey,13,187,DDDDDA,ἑσταότες περὶ βωμόν ,ὁ δ ἔγρετο δῖος ὀδυσσεὺς
odyssey,13,188,SSSDDA,εὕδων ἐν γαίῃ ,πατρωΐῃ οὐδέ μιν ἔγνω
odyssey,13,189,SDDDDA,ἤδη δὴν ἀπεών ,περὶ γὰρ θεὸς ἠέρα χεῦε
odyssey,13,190,DSSDDA,παλλὰς ἀθηναίη ,κούρη διός ὄφρα μιν αὐτὸν
odyssey,13,191,SSDDSA,ἄγνωστον τεύξειεν ,ἕκαστά τε μυθήσαιτο
odyssey,13,192,SDSSDA,μή μιν πρὶν ἄλοχος ,γνοίη ἀστοί τε φίλοι τε
odyssey,13,193,SSDDDA,πρὶν πᾶσαν μνηστῆρας ,ὑπερβασίην ἀποτῖσαι
odyssey,13,194,NNNNNN,NA,NA
odyssey,13,195,DDDDDA,ἀτραπιτοί τε διηνεκέες ,λιμένες τε πάνορμοι
odyssey,13,196,SDSDDA,πέτραι τ ἠλίβατοι ,καὶ δένδρεα τηλεθόωντα
odyssey,13,197,DSSDDA,στῆ δ ἄρ ἀναΐξας ,καί ῥ εἴσιδε πατρίδα γαῖαν
odyssey,13,198,SDDSDA,ᾤμωξέν τ ἄρ ἔπειτα ,καὶ ὣ πεπλήγετο μηρὼ
odyssey,13,199,DSDDDA,χερσὶ καταπρηνέσσ ,ὀλοφυρόμενος δ ἔπος ηὔδα
odyssey,13,200,DSDSDA,ὤ μοι ἐγώ τέων αὖτε ,βροτῶν ἐς γαῖαν ἱκάνω
odyssey,13,201,SSDDDA,ἦ ῥ οἵ γ ὑβρισταί ,τε καὶ ἄγριοι οὐδὲ δίκαιοι
odyssey,13,202,DSSDDA,ἦε φιλόξεινοι ,καί σφιν νόος ἐστὶ θεουδής
odyssey,13,203,SDDDDA,πῇ δὴ χρήματα πολλὰ ,φέρω τάδε πῇ τε καὶ αὐτὸς
odyssey,13,204,DDSDSA,πλάζομαι αἴθ ὄφελον ,μεῖναι παρὰ φαιήκεσσιν
odyssey,13,205,DDDDDA,αὐτοῦ ἐγὼ δέ κεν ἄλλον ,ὑπερμενέων βασιλήων
odyssey,13,206,DSDDDA,ἐξικόμην ὅς κέν ,μ ἐφίλει καὶ ἔπεμπε νέεσθαι
odyssey,13,207,SSDDDA,νῦν δ οὔτ ἄρ πῃ θέσθαι ,ἐπίσταμαι οὐδὲ μὲν αὐτοῦ
odyssey,13,208,SSDSDA,καλλείψω μή πώς ,μοι ἕλωρ ἄλλοισι γένηται
odyssey,13,209,DDDDDA,ὢ πόποι οὐκ ἄρα πάντα ,νοήμονες οὐδὲ δίκαιοι
odyssey,13,210,SSSDDA,ἦσαν φαιήκων ,ἡγήτορες ἠδὲ μέδοντες
odyssey,13,211,SSDDDA,οἵ μ εἰς ἄλλην γαῖαν ,ἀπήγαγον ἦ τέ μ ἔφαντο
odyssey,13,212,SDSDDA,ἄξειν εἰς ἰθάκην ,εὐδείελον οὐδ ἐτέλεσσαν
odyssey,13,213,SSDDDA,ζεὺς σφέας τίσαιτο ,ἱκετήσιος ὅς τε καὶ ἄλλους
odyssey,13,214,SDSDDA,ἀνθρώπους ἐφορᾷ ,καὶ τίνυται ὅς τις ἁμάρτῃ
odyssey,13,215,DSDSDA,ἀλλ ἄγε δὴ τὰ χρήματ ,ἀριθμήσω καὶ ἴδωμαι
odyssey,13,216,DSSDDA,μή τί μοι οἴχωνται ,κοίλης ἐπὶ νηὸς ἄγοντες
odyssey,13,217,SDDDDA,ὣς εἰπὼν τρίποδας ,περικαλλέας ἠδὲ λέβητας
odyssey,13,218,SSDDDA,ἠρίθμει καὶ χρυσὸν ,ὑφαντά τε εἵματα καλά
odyssey,13,219,NNNNNN,NA,NA
odyssey,13,220,SDDSDA,ἑρπύζων παρὰ θῖνα ,πολυφλοίσβοιο θαλάσσης
odyssey,13,221,DDDDDA,πόλλ ὀλοφυρόμενος ,σχεδόθεν δέ οἱ ἦλθεν ἀθήνη
odyssey,13,222,DSDDDA,ἀνδρὶ δέμας εἰκυῖα ,νέῳ ἐπιβώτορι μήλων
odyssey,13,223,DSDSDA,παναπάλῳ οἷοί ,τε ἀνάκτων παῖδες ἔασι
odyssey,13,224,DSDSDA,δίπτυχον ἀμφ ὤμοισιν ,ἔχουσ εὐεργέα λώπην
odyssey,13,225,DDDDDA,ποσσὶ δ ὑπὸ λιπαροῖσι ,πέδιλ ἔχε χερσὶ δ ἄκοντα
odyssey,13,226,DSDDDA,τὴν δ ὀδυσεὺς γήθησεν ,ἰδὼν καὶ ἐναντίος ἦλθε
odyssey,13,227,SSDDDA,καί μιν φωνήσας ,ἔπεα πτερόεντα προσηύδα
odyssey,13,228,DSDSDA,ὦ φίλ ἐπεί σε πρῶτα ,κιχάνω τῷδ ἐνὶ χώρῳ
odyssey,13,229,DSDDDA,χαῖρέ τε καὶ μή μοί ,τι κακῷ νόῳ ἀντιβολήσαις
odyssey,13,230,DSDDDA,ἀλλὰ σάω μὲν ταῦτα ,σάω δ ἐμέ σοὶ γὰρ ἐγώ γε
odyssey,13,231,DDSDDA,εὔχομαι ὥς τε θεῷ ,καί σευ φίλα γούναθ ἱκάνω
odyssey,13,232,SDDDDA,καί μοι τοῦτ ἀγόρευσον ,ἐτήτυμον ὄφρ ἐῢ εἰδῶ
odyssey,13,233,SSDDDA,τίς γῆ τίς δῆμος ,τίνες ἀνέρες ἐγγεγάασιν
