text,book,line,meter,first_hemistich,second_hemistich
odyssey,23,133,SSDDSA,ἡμῖν ἡγείσθω ,φιλοπαίγμονος ὀρχηθμοῖο
odyssey,23,134,SSDDDA,ὥς κέν τις φαίη ,γάμον ἔμμεναι ἐκτὸς ἀκούων
odyssey,23,135,DSSDDA,ἢ ἀν ὁδὸν στείχων ,ἢ οἳ περιναιετάουσι
odyssey,23,136,SDDDDA,μὴ πρόσθε κλέος εὐρὺ ,φόνου κατὰ ἄστυ γένηται
odyssey,23,137,SSSDDA,ἀνδρῶν μνηστήρων ,πρίν γ ἡμέας ἐλθέμεν ἔξω
odyssey,23,138,DDDDDA,ἀγρὸν ἐς ἡμέτερον ,πολυδένδρεον ἔνθα δ ἔπειτα
odyssey,23,139,DDDDDA,φρασσόμεθ ὅττι κε κέρδος ,ὀλύμπιος ἐγγυαλίξῃ
odyssey,23,140,DDDDDA,ὣς ἔφαθ οἱ δ ἄρα τοῦ ,μάλα μὲν κλύον ἠδ ἐπίθοντο
odyssey,23,141,DSDDDA,πρῶτα μὲν οὖν λούσαντο ,καὶ ἀμφιέσαντο χιτῶνας
odyssey,23,142,SDDDDA,ὅπλισθεν δὲ γυναῖκες ,ὁ δ εἵλετο θεῖος ἀοιδὸς
odyssey,23,143,SDSDDA,φόρμιγγα γλαφυρήν ,ἐν δέ σφισιν ἵμερον ὦρσε
odyssey,23,144,SDDDSA,μολπῆς τε γλυκερῆς ,καὶ ἀμύμονος ὀρχηθμοῖο
odyssey,23,145,SDDDDA,τοῖσιν δὲ μέγα δῶμα ,περιστεναχίζετο ποσσὶν
odyssey,23,146,SSSSDA,ἀνδρῶν παιζόντων ,καλλιζώνων τε γυναικῶν
odyssey,23,147,DSDSDA,ὧδε δέ τις εἴπεσκε ,δόμων ἔκτοσθεν ἀκούων
odyssey,23,148,DDDSDA,ἦ μάλα δή τις ἔγημε ,πολυμνήστην βασίλειαν
odyssey,23,149,DSDSDA,σχετλίη οὐδ ἔτλη ,πόσιος οὗ κουριδίοιο
odyssey,23,150,SDDDDA,εἴρυσθαι μέγα δῶμα ,διαμπερές ἧος ἵκοιτο
odyssey,23,151,DSDDDA,ὣς ἄρα τις εἴπεσκε ,τὰ δ οὐκ ἴσαν ὡς ἐτέτυκτο
odyssey,23,152,DSDDDA,αὐτὰρ ὀδυσσῆα ,μεγαλήτορα ᾧ ἐνὶ οἴκῳ
odyssey,23,153,DDSSDA,εὐρυνόμη ταμίη ,λοῦσεν καὶ χρῖσεν ἐλαίῳ
odyssey,23,154,DSSDDA,ἀμφὶ δέ μιν φᾶρος ,καλὸν βάλεν ἠδὲ χιτῶνα
odyssey,23,155,SDSDDA,αὐτὰρ κὰκ κεφαλῆς ,κάλλος πολὺ χεῦεν ἀθήνη
odyssey,23,156,DDSDDA,μείζονά τ εἰσιδέειν ,καὶ πάσσονα κὰδ δὲ κάρητος
odyssey,23,157,SDDDDA,οὔλας ἧκε κόμας ,ὑακινθίνῳ ἄνθει ὁμοίας
odyssey,23,158,DSDDDA,ὡς δ ὅτε τις χρυσὸν ,περιχεύεται ἀργύρῳ ἀνὴρ
odyssey,23,159,DSDSDA,ἴδρις ὃν ἥφαιστος ,δέδαεν καὶ παλλὰς ἀθήνη
odyssey,23,160,SSDDDA,τέχνην παντοίην ,χαρίεντα δὲ ἔργα τελείει
odyssey,23,161,SDDDDA,ὣς μὲν τῷ περίχευε ,χάριν κεφαλῇ τε καὶ ὤμοις
odyssey,23,162,DSDDDA,ἐκ δ ἀσαμίνθου βῆ ,δέμας ἀθανάτοισιν ὁμοῖος
odyssey,23,163,SDDDDA,ἂψ δ αὖτις κατ ἄρ ἕζετ ,ἐπὶ θρόνου ἔνθεν ἀνέστη
odyssey,23,164,DDSSDA,ἀντίον ἧς ἀλόχου ,καί μιν πρὸς μῦθον ἔειπε
odyssey,23,165,DDDSDA,δαιμονίη περί σοί ,γε γυναικῶν θηλυτεράων
odyssey,23,166,DDDDDA,κῆρ ἀτέραμνον ἔθηκαν ,ὀλύμπια δώματ ἔχοντες
odyssey,23,167,SSDSDA,οὐ μέν κ ἄλλη γ ὧδε ,γυνὴ τετληότι θυμῷ
odyssey,23,168,DSSDDA,ἀνδρὸς ἀφεσταίη ,ὅς οἱ κακὰ πολλὰ μογήσας
odyssey,23,169,DSDSDA,ἔλθοι ἐεικοστῷ ,ἔτεϊ ἐς πατρίδα γαῖαν
odyssey,23,170,DSDDDA,ἀλλ ἄγε μοι μαῖα ,στόρεσον λέχος ὄφρα καὶ αὐτὸς
odyssey,23,171,DSDDDA,λέξομαι ἦ γὰρ τῇ ,γε σιδήρεον ἐν φρεσὶ ἦτορ
odyssey,23,172,SDDSDA,τὸν δ αὖτε προσέειπε ,περίφρων πηνελόπεια
odyssey,23,173,DSDDDA,‘δαιμόνι οὔτ ἄρ τι ,μεγαλίζομαι οὔτ ἀθερίζω
odyssey,23,174,DDDSDA,οὔτε λίην ἄγαμαι ,μάλα δ εὖ οἶδ οἷος ἔησθα
odyssey,23,175,DDDDSA,ἐξ ἰθάκης ἐπὶ νηὸς ,ἰὼν δολιχηρέτμοιο
odyssey,23,176,DDDDSA,ἀλλ ἄγε οἱ στόρεσον ,πυκινὸν λέχος εὐρύκλεια
odyssey,23,177,DDDSDA,ἐκτὸς ἐϋσταθέος ,θαλάμου τόν ῥ αὐτὸς ἐποίει
odyssey,23,178,DSDDDA,ἔνθα οἱ ἐκθεῖσαι ,πυκινὸν λέχος ἐμβάλετ εὐνήν
odyssey,23,179,DSSDDA,κώεα καὶ χλαίνας ,καὶ ῥήγεα σιγαλόεντα
odyssey,23,180,DDSDDA,ὣς ἄρ ἔφη πόσιος ,πειρωμένη αὐτὰρ ὀδυσσεὺς
odyssey,23,181,SDDDDA,ὀχθήσας ἄλοχον ,προσεφώνεε κεδνὰ ἰδυῖαν
odyssey,23,182,DDDSDA,ὦ γύναι ἦ μάλα τοῦτο ,ἔπος θυμαλγὲς ἔειπες
odyssey,23,183,DDDDDA,τίς δέ μοι ἄλλοσε θῆκε ,λέχος χαλεπὸν δέ κεν εἴη
odyssey,23,184,DDDDDA,καὶ μάλ ἐπισταμένῳ ,ὅτε μὴ θεὸς αὐτὸς ἐπελθὼν
odyssey,23,185,DDSSDA,ῥηϊδίως ἐθέλων ,θείη ἄλλῃ ἐνὶ χώρῃ
odyssey,23,186,SSSDDA,ἀνδρῶν δ οὔ κέν τις ,ζωὸς βροτός οὐδὲ μάλ ἡβῶν
odyssey,23,187,DSDDDA,ῥεῖα μετοχλίσσειεν ,ἐπεὶ μέγα σῆμα τέτυκται
odyssey,23,188,DSDDDA,ἐν λέχει ἀσκητῷ ,τὸ δ ἐγὼ κάμον οὐδέ τις ἄλλος
odyssey,23,189,DDDSDA,θάμνος ἔφυ τανύφυλλος ,ἐλαίης ἕρκεος ἐντός
odyssey,23,190,SDDSDA,ἀκμηνὸς θαλέθων ,πάχετος δ ἦν ἠΰτε κίων
odyssey,23,191,DDDDDA,τῷ δ ἐγὼ ἀμφιβαλὼν ,θάλαμον δέμον ὄφρ ἐτέλεσσα
odyssey,23,192,SDDDDA,πυκνῇσιν λιθάδεσσι ,καὶ εὖ καθύπερθεν ἔρεψα
odyssey,23,193,SDDDDA,κολλητὰς δ ἐπέθηκα ,θύρας πυκινῶς ἀραρυίας
odyssey,23,194,DDDDDA,καὶ τότ ἔπειτ ἀπέκοψα ,κόμην τανυφύλλου ἐλαίης
odyssey,23,195,SSDSDA,κορμὸν δ ἐκ ῥίζης ,προταμὼν ἀμφέξεσα χαλκῷ
odyssey,23,196,DDDSSA,εὖ καὶ ἐπισταμένως ,καὶ ἐπὶ στάθμην ἴθυνα
odyssey,23,197,SSSDDA,ἑρμῖν ἀσκήσας ,τέτρηνα δὲ πάντα τερέτρῳ
odyssey,23,198,DDDDDA,ἐκ δὲ τοῦ ἀρχόμενος ,λέχος ἔξεον ὄφρ ἐτέλεσσα
odyssey,23,199,SSDDDA,δαιδάλλων χρυσῷ ,τε καὶ ἀργύρῳ ἠδ ἐλέφαντι
odyssey,23,200,DDDSDA,ἐκ δ ἐτάνυσσα ἱμάντα ,βοὸς φοίνικι φαεινόν
odyssey,23,201,SDDDDA,οὕτω τοι τόδε σῆμα ,πιφαύσκομαι οὐδέ τι οἶδα
odyssey,23,202,DDDDDA,ἤ μοι ἔτ ἔμπεδόν ἐστι ,γύναι λέχος ἦέ τις ἤδη
odyssey,23,203,SDDDDA,ἀνδρῶν ἄλλοσε θῆκε ,ταμὼν ὕπο πυθμέν ἐλαίης
odyssey,23,204,DSDDDA,ὣς φάτο τῆς δ αὐτοῦ ,λύτο γούνατα καὶ φίλον ἦτορ
odyssey,23,205,DSDDDA,σήματ ἀναγνούσῃ ,τά οἱ ἔμπεδα πέφραδ ὀδυσσεύς
odyssey,23,206,SDSDDA,δακρύσασα δ ἔπειτ ,ἰθὺς δράμεν ἀμφὶ δὲ χεῖρας
odyssey,23,207,SDDDDA,δειρῇ βάλλ ὀδυσῆϊ ,κάρη δ ἔκυσ ἠδὲ προσηύδα
odyssey,23,208,DSDDDA,μή μοι ὀδυσσεῦ σκύζευ ,ἐπεὶ τά περ ἄλλα μάλιστα
odyssey,23,209,SSDSDA,ἀνθρώπων πέπνυσο ,θεοὶ δ ὤπαζον ὀϊζύν
odyssey,23,210,SDDSDA,οἳ νῶϊν ἀγάσαντο ,παρ ἀλλήλοισι μένοντε
odyssey,23,211,SSSDDA,ἥβης ταρπῆναι ,καὶ γήραος οὐδὸν ἱκέσθαι
odyssey,23,212,SSDDDA,αὐτὰρ μὴ νῦν μοι ,τόδε χώεο μηδὲ νεμέσσα
odyssey,23,213,DSDDDA,οὕνεκά σ οὐ τὸ πρῶτον ,ἐπεὶ ἴδον ὧδ ἀγάπησα
odyssey,23,214,SSDSDA,αἰεὶ γάρ μοι θυμὸς ,ἐνὶ στήθεσσι φίλοισιν
odyssey,23,215,SSDDDA,ἐρρίγει μή τίς ,με βροτῶν ἀπάφοιτο ἔπεσσιν
odyssey,23,216,SSDDSA,ἐλθών πολλοὶ γὰρ ,κακὰ κέρδεα βουλεύουσιν
odyssey,23,217,NNNNNN,NA,NA
odyssey,23,218,DDDDDA,ἀνδρὶ παρ ἀλλοδαπῷ ,ἐμίγη φιλότητι καὶ εὐνῇ
odyssey,23,219,SDDDDA,εἰ ᾔδη ὅ μιν αὖτις ,ἀρήϊοι υἷες ἀχαιῶν
odyssey,23,220,DSDSDA,ἀξέμεναι οἶκόνδε ,φίλην ἐς πατρίδ ἔμελλον
odyssey,23,221,SSDDDA,τὴν δ ἦ τοι ῥέξαι ,θεὸς ὤρορεν ἔργον ἀεικές
odyssey,23,222,SSDSDA,τὴν δ ἄτην οὐ πρόσθεν ,ἑῷ ἐγκάτθετο θυμῷ
odyssey,23,223,SSDDDA,λυγρήν ἐξ ἧς πρῶτα ,καὶ ἡμέας ἵκετο πένθος
odyssey,23,224,DSDDDA,νῦν δ ἐπεὶ ἤδη σήματ ,ἀριφραδέα κατέλεξας
odyssey,23,225,SDSDDA,εὐνῆς ἡμετέρης ,ἣν οὐ βροτὸς ἄλλος ὀπώπει
odyssey,23,226,SDDDDA,ἀλλ οἶοι σύ τ ἐγώ ,τε καὶ ἀμφίπολος μία μούνη
odyssey,23,227,DSDDDA,ἀκτορίς ἥν μοι δῶκε ,πατὴρ ἔτι δεῦρο κιούσῃ
odyssey,23,228,SSDDDA,ἣ νῶϊν εἴρυτο ,θύρας πυκινοῦ θαλάμοιο
odyssey,23,229,SSDDDA,πείθεις δή μευ θυμόν ,ἀπηνέα περ μάλ ἐόντα
odyssey,23,230,DDDDDA,ὣς φάτο τῷ δ ἔτι μᾶλλον ,ὑφ ἵμερον ὦρσε γόοιο
