text,book,line,meter,first_hemistich,second_hemistich
iliad,1,67,DDSDDA,βούλεται ἀντιάσας ,ἡμῖν ἀπὸ λοιγὸν ἀμῦναι
iliad,1,68,DSDDDA,ἤτοι ὅ γ ὣς εἰπὼν ,κατ ἄρ ἕζετο τοῖσι δ ἀνέστη
iliad,1,69,SDSDDA,κάλχας θεστορίδης ,οἰωνοπόλων ὄχ ἄριστος
iliad,1,70,SDDDDA,ὃς ᾔδη τά τ ἐόντα ,τά τ ἐσσόμενα πρό τ ἐόντα
iliad,1,71,SSDSDA,καὶ νήεσσ ἡγήσατ ,ἀχαιῶν ἴλιον εἴσω
iliad,1,72,DDSDDA,ἣν διὰ μαντοσύνην ,τήν οἱ πόρε φοῖβος ἀπόλλων
iliad,1,73,DDDDDA,ὅ σφιν ἐὺ φρονέων ,ἀγορήσατο καὶ μετέειπεν
iliad,1,74,DDDDSA,ὦ ἀχιλεῦ κέλεαί ,με διῒ φίλε μυθήσασθαι
iliad,1,75,DSDDDA,μῆνιν ἀπόλλωνος ,ἑκατηβελέταο ἄνακτος
iliad,1,76,DDDDDA,τοὶ γὰρ ἐγὼν ἐρέω ,σὺ δὲ σύνθεο καί μοι ὄμοσσον
iliad,1,77,SSDSDA,ἦ μέν μοι πρόφρων ,ἔπεσιν καὶ χερσὶν ἀρήξειν
iliad,1,78,DDDDDA,ἦ γὰρ ὀΐομαι ἄνδρα ,χολωσέμεν ὃς μέγα πάντων
iliad,1,79,SDSSDA,ἀργείων κρατέει ,καί οἱ πείθονται ἀχαιοί
iliad,1,80,SDDDDA,κρείσσων γὰρ βασιλεὺς ,ὅτε χώσεται ἀνδρὶ χέρηϊ
iliad,1,81,SDDSDA,εἴ περ γάρ τε χόλον ,γε καὶ αὐτῆμαρ καταπέψῃ
iliad,1,82,DDDDDA,ἀλλά τε καὶ μετόπισθεν ,ἔχει κότον ὄφρα τελέσσῃ
iliad,1,83,SDDDDA,ἐν στήθεσσιν ἑοῖσι ,σὺ δὲ φράσαι εἴ με σαώσεις
iliad,1,84,DDDDDA,τὸν δ ἀπαμειβόμενος ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,1,85,SDDDDA,‘θαρσήσας μάλα εἰπὲ ,θεοπρόπιον ὅ τι οἶσθα
iliad,1,86,DSDDDA,οὐ μὰ γὰρ ἀπόλλωνα ,διῒ φίλον ᾧ τε σὺ κάλχαν
iliad,1,87,DDSDDA,εὐχόμενος δαναοῖσι θεοπροπίας ,ἀναφαίνεις
iliad,1,88,DSDDDA,οὔ τις ἐμεῦ ζῶντος ,καὶ ἐπὶ χθονὶ δερκομένοιο
iliad,1,89,SDDSDA,σοὶ κοίλῃς παρὰ νηυσί ,βαρείας χεῖρας ἐποίσει
iliad,1,90,SDSDDA,συμπάντων δαναῶν ,οὐδ ἢν ἀγαμέμνονα εἴπῃς
iliad,1,91,SDDSDA,ὃς νῦν πολλὸν ἄριστος ,ἀχαιῶν εὔχεται εἶναι
iliad,1,92,DSDSDA,καὶ τότε δὴ θάρσησε ,καὶ ηὔδα μάντις ἀμύμων
iliad,1,93,DSDDDA,οὔ τ ἄρ ὅ γ εὐχωλῆς ,ἐπιμέμφεται οὐδ ἑκατόμβης
iliad,1,94,DSDSDA,ἀλλ ἕνεκ ἀρητῆρος ,ὃν ἠτίμησ ἀγαμέμνων
iliad,1,95,DDDDDA,οὐδ ἀπέλυσε θύγατρα ,καὶ οὐκ ἀπεδέξατ ἄποινα
iliad,1,96,DDDDDA,τοὔνεκ ἄρ ἄλγε ἔδωκεν ,ἑκηβόλος ἠδ ἔτι δώσει
iliad,1,97,DDDDDA,οὐδ ὅ γε πρὶν δαναοῖσιν ,ἀεικέα λοιγὸν ἀπώσει
iliad,1,98,DDDDDA,πρίν γ ἀπὸ πατρὶ φίλῳ ,δόμεναι ἑλικώπιδα κούρην
iliad,1,99,DDDDDA,ἀπριάτην ἀνάποινον ,ἄγειν θ ἱερὴν ἑκατόμβην
iliad,1,100,SDDDDA,ἐς χρύσην τότε κέν ,μιν ἱλασσάμενοι πεπίθοιμεν
iliad,1,101,DSDDDA,ἤτοι ὅ γ ὣς εἰπὼν ,κατ ἄρ ἕζετο τοῖσι δ ἀνέστη
iliad,1,102,SDSSDA,ἥρως ἀτρεΐδης ,εὐρὺ κρείων ἀγαμέμνων
iliad,1,103,DDDDDA,ἀχνύμενος μένεος ,δὲ μέγα φρένες ἀμφιμέλαιναι
iliad,1,104,SDDDDA,πίμπλαντ ὄσσε δέ οἱ ,πυρὶ λαμπετόωντι ἐΐκτην
iliad,1,105,SSDDDA,κάλχαντα πρώτιστα ,κάκ ὀσσόμενος προσέειπε
iliad,1,106,DSDSDA,μάντι κακῶν οὐ πώ ,ποτέ μοι τὸ κρήγυον εἶπας
iliad,1,107,SDDDSA,αἰεί τοι τὰ κάκ ἐστὶ ,φίλα φρεσὶ μαντεύεσθαι
iliad,1,108,SDSDDA,ἐσθλὸν δ οὔτέ τί πω ,εἶπας ἔπος οὔτ ἐτέλεσσας
iliad,1,109,SDSDDA,καὶ νῦν ἐν δαναοῖσι θεοπροπέων ,ἀγορεύεις
iliad,1,110,SDDDDA,ὡς δὴ τοῦδ ἕνεκά ,σφιν ἑκηβόλος ἄλγεα τεύχει
iliad,1,111,DSSDDA,οὕνεκ ἐγὼ κούρης ,χρυσηΐδος ἀγλά ἄποινα
iliad,1,112,DSDDDA,οὐκ ἔθελον δέξασθαι ,ἐπεὶ πολὺ βούλομαι αὐτὴν
iliad,1,113,NNNNNN,NA,NA
iliad,1,114,DDDDDA,κουριδίης ἀλόχου ,ἐπεὶ οὔ ἑθέν ἐστι χερείων
iliad,1,115,DDSDDA,οὐ δέμας οὐδὲ φυήν ,οὔτ ἂρ φρένας οὔτέ τι ἔργα
iliad,1,116,DDDDDA,ἀλλὰ καὶ ὧς ἐθέλω ,δόμεναι πάλιν εἰ τό γ ἄμεινον
iliad,1,117,DSSDDA,βούλομ ἐγὼ λαὸν ,σῶν ἔμμεναι ἢ ἀπολέσθαι
iliad,1,118,DDDDDA,αὐτὰρ ἐμοὶ γέρας αὐτίχ ,ἑτοιμάσατ ὄφρα μὴ οἶος
iliad,1,119,SDDDDA,ἀργείων ἀγέραστος ,ἔω ἐπεὶ οὐδὲ ἔοικε
iliad,1,120,DDDDDA,λεύσσετε γὰρ τό γε πάντες ,ὅ μοι γέρας ἔρχεται ἄλλῃ
iliad,1,121,SDDSDA,τὸν δ ἠμείβετ ἔπειτα ,ποδάρκης δῖος ἀχιλλεύς
iliad,1,122,DSDDDA,ἀτρεΐδη κύδιστε ,φιλοκτεανώτατε πάντων
iliad,1,123,SSDDDA,πῶς γάρ τοι δώσουσι ,γέρας μεγάθυμοι ἀχαιοί
iliad,1,124,DSSDDA,οὐδέ τί που ἴδμεν ,ξυνήϊα κείμενα πολλά
iliad,1,125,DDSDDA,ἀλλὰ τὰ μὲν πολίων ,ἐξεπράθομεν τὰ δέδασται
iliad,1,126,SDDDDA,λαοὺς δ οὐκ ἐπέοικε ,παλίλλογα ταῦτ ἐπαγείρειν
iliad,1,127,DSDDDA,ἀλλὰ σὺ μὲν νῦν τήνδε ,θεῷ πρόες αὐτὰρ ἀχαιοὶ
iliad,1,128,SSDDDA,τριπλῇ τετραπλῇ ,τ ἀποτείσομεν αἴ κέ ποθι ζεὺς
iliad,1,129,DSSDDA,δῷσι πόλιν τροίην ,εὐτείχεον ἐξαλαπάξαι
iliad,1,130,DDDSDA,τὸν δ ἀπαμειβόμενος ,προσέφη κρείων ἀγαμέμνων
iliad,1,131,SDDDDA,‘μὴ δ οὕτως ἀγαθός ,περ ἐὼν θεοείκελ ἀχιλλεῦ
iliad,1,132,DDDDDA,κλέπτε νόῳ ἐπεὶ οὐ ,παρελεύσεαι οὐδέ με πείσεις
iliad,1,133,DSDDDA,ἦ ἐθέλεις ὄφρ αὐτὸς ,ἔχῃς γέρας αὐτὰρ ἔμ αὔτως
iliad,1,134,SDDDDA,ἧσθαι δευόμενον ,κέλεαι δέ με τήνδ ἀποδοῦναι
iliad,1,135,SSDDDA,ἀλλ εἰ μὲν δώσουσι ,γέρας μεγάθυμοι ἀχαιοὶ
iliad,1,136,SDDSDA,ἄρσαντες κατὰ θυμὸν ,ὅπως ἀντάξιον ἔσται
iliad,1,137,DSDDDA,εἰ δέ κε μὴ δώωσιν ,ἐγὼ δέ κεν αὐτὸς ἕλωμαι
iliad,1,138,DSDDDA,ἢ τεὸν ἢ αἴαντος ,ἰὼν γέρας ἢ ὀδυσῆος
iliad,1,139,DDDDDA,ἄξω ἑλών ὃ δέ κεν ,κεχολώσεται ὅν κεν ἵκωμαι
iliad,1,140,SSDDDA,ἀλλ ἤτοι μὲν ταῦτα ,μεταφρασόμεσθα καὶ αὖτις
iliad,1,141,DDDDDA,νῦν δ ἄγε νῆα μέλαιναν ,ἐρύσσομεν εἰς ἅλα δῖαν
iliad,1,142,DDDDDA,ἐν δ ἐρέτας ἐπιτηδὲς ,ἀγείρομεν ἐς δ ἑκατόμβην
iliad,1,143,DSSDDA,θείομεν ἂν δ αὐτὴν ,χρυσηΐδα καλλιπάρῃον
iliad,1,144,DDDSDA,βήσομεν εἷς δέ τις ἀρχὸς ,ἀνὴρ βουληφόρος ἔστω
iliad,1,145,SSDSDA,ἢ αἴας ἢ ἰδομενεὺς ,ἢ δῖος ὀδυσσεὺς
iliad,1,146,DDSSDA,ἠὲ σὺ πηλεΐδη ,πάντων ἐκπαγλότατ ἀνδρῶν
iliad,1,147,SDDDDA,ὄφρ ἥμιν ἑκάεργον ,ἱλάσσεαι ἱερὰ ῥέξας
iliad,1,148,DDDDDA,τὸν δ ἄρ ὑπόδρα ἰδὼν ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,1,149,DSDDSA,‘ὤ μοι ἀναιδείην ,ἐπιειμένε κερδαλεόφρον
iliad,1,150,SSDSDA,πῶς τίς τοι πρόφρων ,ἔπεσιν πείθηται ἀχαιῶν
iliad,1,151,DDSDDA,ἢ ὁδὸν ἐλθέμεναι ,ἢ ἀνδράσιν ἶφι μάχεσθαι
iliad,1,152,DSDDSA,οὐ γὰρ ἐγὼ τρώων ,ἕνεκ ἤλυθον αἰχμητάων
iliad,1,153,DDDDDA,δεῦρο μαχησόμενος ,ἐπεὶ οὔ τί μοι αἴτιοί εἰσιν
iliad,1,154,SDSDDA,οὐ γὰρ πώποτ ἐμὰς ,βοῦς ἤλασαν οὐδὲ μὲν ἵππους
iliad,1,155,DSDDDA,οὐδέ ποτ ἐν φθίῃ ,ἐριβώλακι βωτιανείρῃ
iliad,1,156,DSDDDA,καρπὸν ἐδηλήσαντ ,ἐπεὶ ἦ μάλα πολλὰ μεταξὺ
iliad,1,157,DDDDSA,οὔρεά τε σκιόεντα ,θάλασσά τε ἠχήεσσα
iliad,1,158,DDDDDA,ἀλλὰ σοὶ ὦ μέγ ἀναιδὲς ,ἅμ ἑσπόμεθ ὄφρα σὺ χαίρῃς
iliad,1,159,SDDSDA,τιμὴν ἀρνύμενοι ,μενελάῳ σοί τε κυνῶπα
iliad,1,160,SSDDDA,πρὸς τρώων τῶν οὔ ,τι μετατρέπῃ οὐδ ἀλεγίζεις
iliad,1,161,SDDSDA,καὶ δή μοι γέρας αὐτὸς ,ἀφαιρήσεσθαι ἀπειλεῖς
iliad,1,162,DDDDDA,ᾧ ἔπι πολλὰ μόγησα ,δόσαν δέ μοι υἷες ἀχαιῶν
iliad,1,163,SDDDDA,οὐ μὲν σοί ποτε ἶσον ,ἔχω γέρας ὁππότ ἀχαιοὶ
iliad,1,164,SSSDDA,τρώων ἐκπέρσωσ ,εὖ ναιόμενον πτολίεθρον
iliad,1,165,DSDSDA,ἀλλὰ τὸ μὲν πλεῖον ,πολυάϊκος πολέμοιο
iliad,1,166,DDDDDA,χεῖρες ἐμαὶ διέπουσ ,ἀτὰρ ἤν ποτε δασμὸς ἵκηται
iliad,1,167,DDDDDA,σοὶ τὸ γέρας πολὺ μεῖζον ,ἐγὼ δ ὀλίγον τε φίλον τε
iliad,1,168,DDDDDA,ἔρχομ ἔχων ἐπὶ νῆας ,ἐπεί κε κάμω πολεμίζων
iliad,1,169,SSDDDA,νῦν δ εἶμι φθίην ,δ ἐπεὶ ἦ πολὺ φέρτερόν ἐστιν
iliad,1,170,DSDDDA,οἴκαδ ἴμεν σὺν νηυσὶ ,κορωνίσιν οὐδέ σ ὀΐω
iliad,1,171,DDDSDA,ἐνθάδ ἄτιμος ἐὼν ,ἄφενος καὶ πλοῦτον ἀφύξειν
iliad,1,172,SDDSDA,τὸν δ ἠμείβετ ἔπειτα ,ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,1,173,DSDDDA,φεῦγε μάλ εἴ τοι θυμὸς ,ἐπέσσυται οὐδέ σ ἔγωγε
iliad,1,174,DDDDDA,λίσσομαι εἵνεκ ἐμεῖο ,μένειν πάρ ἔμοιγε καὶ ἄλλοι
iliad,1,175,DSDDDA,οἵ κέ με τιμήσουσι ,μάλιστα δὲ μητίετα ζεύς
iliad,1,176,SDSDDA,ἔχθιστος δέ μοί ἐσσι διοτρεφέων ,βασιλήων
iliad,1,177,SDDDDA,αἰεὶ γάρ τοι ἔρις ,τε φίλη πόλεμοί τε μάχαι τε
iliad,1,178,DDDSDA,εἰ μάλα καρτερός ἐσσι ,θεός που σοὶ τό γ ἔδωκεν
iliad,1,179,DSDSDA,οἴκαδ ἰὼν σὺν νηυσί ,τε σῇς καὶ σοῖς ἑτάροισι
iliad,1,180,DDDDDA,μυρμιδόνεσσιν ἄνασσε ,σέθεν δ ἐγὼ οὐκ ἀλεγίζω
iliad,1,181,DDDSDA,οὐδ ὄθομαι κοτέοντος ,ἀπειλήσω δέ τοι ὧδε
iliad,1,182,DSSDDA,ὡς ἔμ ἀφαιρεῖται ,χρυσηΐδα φοῖβος ἀπόλλων
iliad,1,183,DSDDDA,τὴν μὲν ἐγὼ σὺν νηΐ ,τ ἐμῇ καὶ ἐμοῖς ἑτάροισι
iliad,1,184,DDSDDA,πέμψω ἐγὼ δέ κ ἄγω ,βρισηΐδα καλλιπάρῃον
iliad,1,185,DDDDDA,αὐτὸς ἰὼν κλισίην ,δὲ τὸ σὸν γέρας ὄφρ ἐῢ εἰδῇς
iliad,1,186,SDDDDA,ὅσσον φέρτερός εἰμι ,σέθεν στυγέῃ δὲ καὶ ἄλλος
iliad,1,187,DSDSDA,ἶσον ἐμοὶ φάσθαι ,καὶ ὁμοιωθήμεναι ἄντην
iliad,1,188,DDDDDA,ὣς φάτο πηλεΐωνι ,δ ἄχος γένετ ἐν δέ οἱ ἦτορ
iliad,1,189,SDDDSA,στήθεσσιν λασίοισι ,διάνδιχα μερμήριξεν
iliad,1,190,DDDDDA,ἢ ὅ γε φάσγανον ὀξὺ ,ἐρυσσάμενος παρὰ μηροῦ
iliad,1,191,DSDDDA,τοὺς μὲν ἀναστήσειεν ,ὃ δ ἀτρεΐδην ἐναρίζοι
iliad,1,192,DSDSDA,ἦε χόλον παύσειεν ,ἐρητύσειέ τε θυμόν
iliad,1,193,DSDDDA,ἧος ὃ ταῦθ ὥρμαινε ,κατὰ φρένα καὶ κατὰ θυμόν
iliad,1,194,DDDDDA,ἕλκετο δ ἐκ κολεοῖο ,μέγα ξίφος ἦλθε δ ἀθήνη
iliad,1,195,DDDSDA,οὐρανόθεν πρὸ γὰρ ἧκε ,θεὰ λευκώλενος ἥρη
iliad,1,196,DSDDDA,ἄμφω ὁμῶς θυμῷ ,φιλέουσά τε κηδομένη τε
iliad,1,197,DSDDDA,στῆ δ ὄπιθεν ξανθῆς ,δὲ κόμης ἕλε πηλεΐωνα
iliad,1,198,SDSSDA,οἴῳ φαινομένη ,τῶν δ ἄλλων οὔ τις ὁρᾶτο
iliad,1,199,SDDDDA,θάμβησεν δ ἀχιλεύς ,μετὰ δ ἐτράπετ αὐτίκα δ ἔγνω
iliad,1,200,DSSDDA,παλλάδ ἀθηναίην ,δεινὼ δέ οἱ ὄσσε φάανθεν
iliad,1,201,SSDDDA,καί μιν φωνήσας ,ἔπεα πτερόεντα προσηύδα
iliad,1,202,SDDDSA,τίπτ αὖτ αἰγιόχοιο ,διὸς τέκος εἰλήλουθας
iliad,1,203,DDDDDA,ἦ ἵνα ὕβριν ἴδῃ ,ἀγαμέμνονος ἀτρεΐδαο
iliad,1,204,SDDDDA,ἀλλ ἔκ τοι ἐρέω ,τὸ δὲ καὶ τελέεσθαι ὀΐω
iliad,1,205,DSDDDA,ᾗς ὑπεροπλίῃσι ,τάχ ἄν ποτε θυμὸν ὀλέσσῃ
iliad,1,206,SDDSDA,τὸν δ αὖτε προσέειπε ,θεὰ γλαυκῶπις ἀθήνη
iliad,1,207,DSDDDA,ἦλθον ἐγὼ παύσουσα ,τὸ σὸν μένος αἴ κε πίθηαι
iliad,1,208,DDDSDA,οὐρανόθεν πρὸ δέ μ ἧκε ,θεὰ λευκώλενος ἥρη
iliad,1,209,DSDDDA,ἄμφω ὁμῶς θυμῷ ,φιλέουσά τε κηδομένη τε
iliad,1,210,DDSDDA,ἀλλ ἄγε λῆγ ἔριδος ,μηδὲ ξίφος ἕλκεο χειρί
iliad,1,211,SDDDDA,ἀλλ ἤτοι ἔπεσιν ,μὲν ὀνείδισον ὡς ἔσεταί περ
iliad,1,212,DDDDDA,ὧδε γὰρ ἐξερέω ,τὸ δὲ καὶ τετελεσμένον ἔσται
iliad,1,213,DSDDDA,καί ποτέ τοι τρὶς τόσσα ,παρέσσεται ἀγλαὰ δῶρα
iliad,1,214,DDDDDA,ὕβριος εἵνεκα τῆσδε ,σὺ δ ἴσχεο πείθεο δ ἡμῖν
iliad,1,215,DDDDDA,τὴν δ ἀπαμειβόμενος ,προσέφη πόδας ὠκὺς ἀχιλλεύς
iliad,1,216,SDDDSA,‘χρὴ μὲν σφωΐτερόν ,γε θεὰ ἔπος εἰρύσσασθαι
iliad,1,217,DSDDDA,καὶ μάλα περ θυμῷ ,κεχολωμένον ὧς γὰρ ἄμεινον
iliad,1,218,DDSDDA,ὅς κε θεοῖς ἐπιπείθηται ,μάλα τ ἔκλυον αὐτοῦ
iliad,1,219,DDSDDA,ἦ καὶ ἐπ ἀργυρέῃ ,κώπῃ σχέθε χεῖρα βαρεῖαν
iliad,1,220,SDDDDA,ἂψ δ ἐς κουλεὸν ὦσε ,μέγα ξίφος οὐδ ἀπίθησε
iliad,1,221,DSSSDA,μύθῳ ἀθηναίης ,ἣ δ οὔλυμπον δὲ βεβήκει
iliad,1,222,DDDDDA,δώματ ἐς αἰγιόχοιο ,διὸς μετὰ δαίμονας ἄλλους
iliad,1,223,DSDSDA,πηλεΐδης δ ἐξαῦτις ,ἀταρτηροῖς ἐπέεσσιν
iliad,1,224,DDDSDA,ἀτρεΐδην προσέειπε ,καὶ οὔ πω λῆγε χόλοιο
iliad,1,225,DDDDDA,οἰνοβαρές κυνὸς ὄμματ ,ἔχων κραδίην δ ἐλάφοιο
iliad,1,226,DDDSSA,οὔτέ ποτ ἐς πόλεμον ,ἅμα λαῷ θωρηχθῆναι
iliad,1,227,DDDSDA,οὔτε λόχον δ ἰέναι ,σὺν ἀριστήεσσιν ἀχαιῶν
iliad,1,228,SSDSDA,τέτληκας θυμῷ ,τὸ δέ τοι κὴρ εἴδεται εἶναι
iliad,1,229,DDDDDA,ἦ πολὺ λώϊόν ἐστι ,κατὰ στρατὸν εὐρὺν ἀχαιῶν
iliad,1,230,DSSDDA,δῶρ ἀποαιρεῖσθαι ,ὅς τις σέθεν ἀντίον εἴπῃ
iliad,1,231,DDDDDA,δημοβόρος βασιλεὺς ,ἐπεὶ οὐτιδανοῖσιν ἀνάσσεις
iliad,1,232,DDSDSA,ἦ γὰρ ἂν ἀτρεΐδη ,νῦν ὕστατα λωβήσαιο
