text,book,line,meter,first_hemistich,second_hemistich
odyssey,20,32,DDSSDA,στῆ δ ἄρ ὑπὲρ κεφαλῆς ,καί μιν πρὸς μῦθον ἔειπε
odyssey,20,33,SSSDDA,τίπτ αὖτ ἐγρήσσεις ,πάντων περὶ κάμμορε φωτῶν
odyssey,20,34,SDDDDA,οἶκος μέν τοι ὅδ ἐστί ,γυνὴ δέ τοι ἥδ ἐνὶ οἴκῳ
odyssey,20,35,DSDDDA,καὶ πάϊς οἷόν πού ,τις ἐέλδεται ἔμμεναι υἷα
odyssey,20,36,DDDDDA,τὴν δ ἀπαμειβόμενος ,προσέφη πολύμητις ὀδυσσεύς
odyssey,20,37,SDDDDA,‘ναὶ δὴ ταῦτά γε πάντα ,θεά κατὰ μοῖραν ἔειπες
odyssey,20,38,DDDDSA,ἀλλά τί μοι τόδε θυμὸς ,ἐνὶ φρεσὶ μερμηρίζει
odyssey,20,39,SSDDDA,ὅππως δὴ μνηστῆρσιν ,ἀναιδέσι χεῖρας ἐφήσω
odyssey,20,40,DSDDDA,μοῦνος ἐών οἱ δ αἰὲν ,ἀολλέες ἔνδον ἔασι
odyssey,20,41,DDDDSA,πρὸς δ ἔτι καὶ τόδε μεῖζον ,ἐνὶ φρεσὶ μερμηρίζω
odyssey,20,42,SSDDDA,εἴ περ γὰρ κτείναιμι ,διός τε σέθεν τε ἕκητι
odyssey,20,43,DDDSDA,πῆ κεν ὑπεκπροφύγοιμι ,τά σε φράζεσθαι ἄνωγα
odyssey,20,44,SDDSDA,τὸν δ αὖτε προσέειπε ,θεὰ γλαυκῶπις ἀθήνη
odyssey,20,45,DSDDDA,‘σχέτλιε καὶ μέν τίς ,τε χερείονι πείθεθ ἑταίρῳ
odyssey,20,46,SSDDDA,ὅς περ θνητός τ ἐστὶ ,καὶ οὐ τόσα μήδεα οἶδεν
odyssey,20,47,DDDDDA,αὐτὰρ ἐγὼ θεός εἰμι ,διαμπερὲς ἥ σε φυλάσσω
odyssey,20,48,SDDDDA,ἐν πάντεσσι πόνοις ,ἐρέω δέ τοι ἐξαναφανδόν
odyssey,20,49,SSDDSA,εἴ περ πεντήκοντα ,λόχοι μερόπων ἀνθρώπων
odyssey,20,50,DSSDDA,νῶϊ περισταῖεν ,κτεῖναι μεμαῶτες ἄρηϊ
odyssey,20,51,SDDSDA,καί κεν τῶν ἐλάσαιο ,βόας καὶ ἴφια μῆλα
odyssey,20,52,DDDSDA,ἀλλ ἑλέτω σε καὶ ὕπνος ,ἀνίη καὶ τὸ φυλάσσειν
odyssey,20,53,DSDDDA,πάννυχον ἐγρήσσοντα ,κακῶν δ ὑποδύσεαι ἤδη
odyssey,20,54,DDDDDA,ὣς φάτο καί ῥά οἱ ὕπνον ,ἐπὶ βλεφάροισιν ἔχευεν
odyssey,20,55,SDDDDA,αὐτὴ δ ἂψ ἐς ὄλυμπον ,ἀφίκετο δῖα θεάων
odyssey,20,56,DDDDDA,εὖτε τὸν ὕπνος ἔμαρπτε ,λύων μελεδήματα θυμοῦ
odyssey,20,57,DDDDDA,λυσιμελής ἄλοχος ,δ ἄρ ἐπέγρετο κεδνὰ ἰδυῖα
odyssey,20,58,DSDDDA,κλαῖε δ ἄρ ἐν λέκτροισι ,καθεζομένη μαλακοῖσιν
odyssey,20,59,DSDDDA,αὐτὰρ ἐπεὶ κλαίουσα ,κορέσσατο ὃν κατὰ θυμόν
odyssey,20,60,DSDDDA,ἀρτέμιδι πρώτιστον ,ἐπεύξατο δῖα γυναικῶν
odyssey,20,61,DDDDDA,ἄρτεμι πότνα θεά ,θύγατερ διός αἴθε μοι ἤδη
odyssey,20,62,DSDSDA,ἰὸν ἐνὶ στήθεσσι ,βαλοῦσ ἐκ θυμὸν ἕλοιο
odyssey,20,63,DDDSDA,αὐτίκα νῦν ἢ ἔπειτα ,μ ἀναρπάξασα θύελλα
odyssey,20,64,SDDDDA,οἴχοιτο προφέρουσα ,κατ ἠερόεντα κέλευθα
odyssey,20,65,DDSDDA,ἐν προχοῇς δὲ βάλοι ,ἀψορρόου ὠκεανοῖο
odyssey,20,66,DDSDDA,ὡς δ ὅτε πανδαρέου ,κούρας ἀνέλοντο θύελλαι
odyssey,20,67,DSSDDA,τῇσι τοκῆας μὲν ,φθῖσαν θεοί αἱ δ ἐλίποντο
odyssey,20,68,DDDDDA,ὀρφαναὶ ἐν μεγάροισι ,κόμισσε δὲ δῖ ἀφροδίτη
odyssey,20,69,SDDSDA,τυρῷ καὶ μέλιτι ,γλυκερῷ καὶ ἡδέϊ οἴνῳ
odyssey,20,70,SSDSDA,ἥρη δ αὐτῇσιν ,περὶ πασέων δῶκε γυναικῶν
odyssey,20,71,SDSDDA,εἶδος καὶ πινυτήν ,μῆκος δ ἔπορ ἄρτεμις ἁγνή
odyssey,20,72,DSDDSA,ἔργα δ ἀθηναίη ,δέδαε κλυτὰ ἐργάζεσθαι
odyssey,20,73,DSDDDA,εὖτ ἀφροδίτη δῖα ,προσέστιχε μακρὸν ὄλυμπον
odyssey,20,74,SSDDDA,κούρῃς αἰτήσουσα ,τέλος θαλεροῖο γάμοιο—
odyssey,20,75,DDDSDA,ἐς δία τερπικέραυνον ,ὁ γάρ τ εὖ οἶδεν ἅπαντα
odyssey,20,76,SDDSSA,μοῖράν τ ἀμμορίην ,τε καταθνητῶν ἀνθρώπων—
odyssey,20,77,DSSDSA,τόφρα δὲ τὰς κούρας ,ἅρπυιαι ἀνηρείψαντο
odyssey,20,78,DDDDDA,καί ῥ ἔδοσαν στυγερῇσιν ,ἐρινύσιν ἀμφιπολεύειν
odyssey,20,79,DSDDDA,ὣς ἔμ ἀϊστώσειαν ,ὀλύμπια δώματ ἔχοντες
odyssey,20,80,DDDDDA,ἠέ μ ἐϋπλόκαμος ,βάλοι ἄρτεμις ὄφρ ὀδυσῆα
odyssey,20,81,DSDDDA,ὀσσομένη καὶ γαῖαν ,ὕπο στυγερὴν ἀφικοίμην
odyssey,20,82,DDDSDA,μηδέ τι χείρονος ἀνδρὸς ,ἐϋφραίνοιμι νόημα
odyssey,20,83,DDDDDA,ἀλλὰ τὸ μὲν καὶ ἀνεκτὸν ,ἔχει κακόν ὁππότε κέν τις
odyssey,20,84,DSDDDA,ἤματα μὲν κλαίῃ ,πυκινῶς ἀκαχήμενος ἦτορ
odyssey,20,85,SDDDDA,νύκτας δ ὕπνος ἔχῃσιν—ὁ γάρ ,τ ἐπέλησεν ἁπάντων
odyssey,20,86,SDDDDA,ἐσθλῶν ἠδὲ κακῶν ,ἐπεὶ ἄρ βλέφαρ ἀμφικαλύψῃ—
odyssey,20,87,DDDSDA,αὐτὰρ ἐμοὶ καὶ ὀνείρατ ,ἐπέσσευεν κακὰ δαίμων
odyssey,20,88,DSDDDA,τῇδε γὰρ αὖ μοι νυκτὶ ,παρέδραθεν εἴκελος αὐτῷ
odyssey,20,89,NNNNNN,NA,NA
odyssey,20,90,DDDDDA,χαῖρ ἐπεὶ οὐκ ἐφάμην ,ὄναρ ἔμμεναι ἀλλ ὕπαρ ἤδη
odyssey,20,91,DSDDDA,ὣς ἔφατ αὐτίκα ,δὲ χρυσόθρονος ἤλυθεν ἠώς
odyssey,20,92,NNNNNN,NA,NA
odyssey,20,93,SDDDDA,μερμήριζε δ ἔπειτα ,δόκησε δέ οἱ κατὰ θυμὸν
odyssey,20,94,SSDDDA,ἤδη γιγνώσκουσα ,παρεστάμεναι κεφαλῆφι
odyssey,20,95,SDSDDA,χλαῖναν μὲν συνελὼν ,καὶ κώεα τοῖσιν ἐνεῦδεν
odyssey,20,96,DDDDDA,ἐς μέγαρον κατέθηκεν ,ἐπὶ θρόνου ἐκ δὲ βοείην
odyssey,20,97,DDDDDA,θῆκε θύραζε φέρων ,διὶ δ εὔξατο χεῖρας ἀνασχών
odyssey,20,98,DDDDDA,ζεῦ πάτερ εἴ μ ἐθέλοντες ,ἐπὶ τραφερήν τε καὶ ὑγρὴν
odyssey,20,99,DSDDDA,ἤγετ ἐμὴν ἐς γαῖαν ,ἐπεί μ ἐκακώσατε λίην
odyssey,20,100,SSDDSA,φήμην τίς μοι φάσθω ,ἐγειρομένων ἀνθρώπων
odyssey,20,101,DSDDDA,ἔνδοθεν ἔκτοσθεν ,δὲ διὸς τέρας ἄλλο φανήτω
odyssey,20,102,DDSDDA,ὣς ἔφατ εὐχόμενος ,τοῦ δ ἔκλυε μητίετα ζεύς
odyssey,20,103,DSDSDA,αὐτίκα δ ἐβρόντησεν ,ἀπ αἰγλήεντος ὀλύμπου
odyssey,20,104,DDSDDA,ὑψόθεν ἐκ νεφέων ,γήθησε δὲ δῖος ὀδυσσεύς
odyssey,20,105,SSDDDA,φήμην δ ἐξ οἴκοιο ,γυνὴ προέηκεν ἀλετρὶς
odyssey,20,106,DDDDDA,πλησίον ἔνθ ἄρα οἱ ,μύλαι ἥατο ποιμένι λαῶν
odyssey,20,107,SDDSDA,τῇσιν δώδεκα πᾶσαι ,ἐπερρώοντο γυναῖκες
odyssey,20,108,DSDDDA,ἄλφιτα τεύχουσαι ,καὶ ἀλείατα μυελὸν ἀνδρῶν
odyssey,20,109,DSDDDA,αἱ μὲν ἄρ ἄλλαι εὗδον ,ἐπεὶ κατὰ πυρὸν ἄλεσσαν
odyssey,20,110,DSDDDA,ἡ δὲ μί οὔπω παύετ ,ἀφαυροτάτη δ ἐτέτυκτο
odyssey,20,111,DSDDDA,ἥ ῥα μύλην στήσασα ,ἔπος φάτο σῆμα ἄνακτι
odyssey,20,112,DDDSDA,ζεῦ πάτερ ὅς τε θεοῖσι ,καὶ ἀνθρώποισιν ἀνάσσεις
odyssey,20,113,DSDDDA,ἦ μεγάλ ἐβρόντησας ,ἀπ οὐρανοῦ ἀστερόεντος
odyssey,20,114,DDDDDA,οὐδέ ποθι νέφος ἐστί ,τέρας νύ τεῳ τόδε φαίνεις
odyssey,20,115,SDSDDA,κρῆνον νῦν καὶ ἐμοὶ ,δειλῇ ἔπος ὅττι κεν εἴπω
odyssey,20,116,SDDDDA,μνηστῆρες πύματόν ,τε καὶ ὕστατον ἤματι τῷδε
odyssey,20,117,DDDDDA,ἐν μεγάροις ὀδυσῆος ,ἑλοίατο δαῖτ ἐρατεινήν
odyssey,20,118,SDSDDA,οἳ δή μοι καμάτῳ ,θυμαλγέι γούνατ ἔλυσαν
odyssey,20,119,DSSDSA,ἄλφιτα τευχούσῃ ,νῦν ὕστατα δειπνήσειαν
odyssey,20,120,DSSDDA,ὣς ἄρ ἔφη χαῖρεν ,δὲ κλεηδόνι δῖος ὀδυσσεὺς
odyssey,20,121,SSDSDA,ζηνός τε βροντῇ ,φάτο γὰρ τίσασθαι ἀλείτας
odyssey,20,122,SSDDDA,αἱ δ ἄλλαι δμῳαὶ ,κατὰ δώματα κάλ ὀδυσῆος
odyssey,20,123,DDDDDA,ἀγρόμεναι ἀνέκαιον ,ἐπ ἐσχάρῃ ἀκάματον πῦρ
odyssey,20,124,DSDDDA,τηλέμαχος δ εὐνῆθεν ,ἀνίστατο ἰσόθεος φώς
odyssey,20,125,DDDDDA,εἵματα ἑσσάμενος ,περὶ δὲ ξίφος ὀξὺ θέτ ὤμῳ
odyssey,20,126,DDDDDA,ποσσὶ δ ὑπὸ λιπαροῖσιν ,ἐδήσατο καλὰ πέδιλα
odyssey,20,127,DDDDDA,εἵλετο δ ἄλκιμον ἔγχος ,ἀκαχμένον ὀξέι χαλκῷ
odyssey,20,128,DDSSDA,στῆ δ ἄρ ἐπ οὐδὸν ἰών ,πρὸς δ εὐρύκλειαν ἔειπε
odyssey,20,129,DSDSDA,μαῖα φίλη τὸν ξεῖνον ,ἐτιμήσασθ ἐνὶ οἴκῳ
odyssey,20,130,SSSSDA,εὐνῇ καὶ σίτῳ ,ἦ αὔτως κεῖται ἀκηδής
odyssey,20,131,SDSDDA,τοιαύτη γὰρ ἐμὴ ,μήτηρ πινυτή περ ἐοῦσα
odyssey,20,132,SDDDSA,ἐμπλήγδην ἕτερόν ,γε τίει μερόπων ἀνθρώπων
odyssey,20,133,DDDSDA,χείρονα τὸν δέ τ ἀρείον ,ἀτιμήσασ ἀποπέμπει
odyssey,20,134,SDDSSA,τὸν δ αὖτε προσέειπε ,περίφρων εὐρύκλεια
odyssey,20,135,SSDDDA,‘οὐκ ἄν μιν νῦν τέκνον ,ἀναίτιον αἰτιόῳο
odyssey,20,136,SSDDDA,οἶνον μὲν γὰρ πῖνε ,καθήμενος ὄφρ ἔθελ αὐτός
odyssey,20,137,SDSDDA,σίτου δ οὐκέτ ἔφη ,πεινήμεναι εἴρετο γάρ μιν
odyssey,20,138,DSDSSA,ἀλλ ὅτε δὴ κοίτοιο ,καὶ ὕπνου μιμνήσκοιτο
odyssey,20,139,SDDDSA,ἡ μὲν δέμνι ἄνωγεν ,ὑποστορέσαι δμῳῇσιν
odyssey,20,140,DSDSDA,αὐτὰρ ὅ γ ὥς τις πάμπαν ,ὀϊζυρὸς καὶ ἄποτμος
odyssey,20,141,DSDSDA,οὐκ ἔθελ ἐν λέκτροισι ,καὶ ἐν ῥήγεσσι καθεύδειν
odyssey,20,142,DSDSDA,ἀλλ ἐν ἀδεψήτῳ ,βοέῃ καὶ κώεσιν οἰῶν
odyssey,20,143,DDSDDA,ἔδραθ ἐνὶ προδόμῳ ,χλαῖναν δ ἐπιέσσαμεν ἡμεῖς
odyssey,20,144,DDDDDA,ὣς φάτο τηλέμαχος ,δὲ διὲκ μεγάροιο βεβήκει
odyssey,20,145,DDDDDA,ἔγχος ἔχων ἅμα τῷ ,γε δύω κύνες ἀργοὶ ἕποντο
odyssey,20,146,DDDSDA,βῆ δ ἴμεν εἰς ἀγορὴν ,μετ ἐϋκνήμιδας ἀχαιούς
odyssey,20,147,SSDDDA,ἡ δ αὖτε δμῳῇσιν ,ἐκέκλετο δῖα γυναικῶν
odyssey,20,148,SSDSDA,εὐρύκλει ὦπος ,θυγάτηρ πεισηνορίδαο
odyssey,20,149,SSDDSA,ἀγρεῖθ αἱ μὲν δῶμα ,κορήσατε ποιπνύσασαι
odyssey,20,150,DDSSDA,ῥάσσατέ τ ἔν τε θρόνοις ,εὐποιήτοισι τάπητας
odyssey,20,151,DDSSDA,βάλλετε πορφυρέους ,αἱ δὲ σπόγγοισι τραπέζας
odyssey,20,152,SDDDSA,πάσας ἀμφιμάσασθε ,καθήρατε δὲ κρητῆρας
odyssey,20,153,DDDDDA,καὶ δέπα ἀμφικύπελλα ,τετυγμένα ταὶ δὲ μεθ ὕδωρ
odyssey,20,154,SSDDDA,ἔρχεσθε κρήνηνδε ,καὶ οἴσετε θᾶσσον ἰοῦσαι
odyssey,20,155,SSDSDA,οὐ γὰρ δὴν μνηστῆρες ,ἀπέσσονται μεγάροιο
odyssey,20,156,DDDSDA,ἀλλὰ μάλ ἦρι νέονται ,ἐπεὶ καὶ πᾶσιν ἑορτή
odyssey,20,157,DDDDDA,ὣς ἔφαθ αἱ δ ἄρα τῆς ,μάλα μὲν κλύον ἠδ ἐπίθοντο
odyssey,20,158,DDDSDA,αἱ μὲν ἐείκοσι βῆσαν ,ἐπὶ κρήνην μελάνυδρον
odyssey,20,159,SDDDDA,αἱ δ αὐτοῦ κατὰ δώματ ,ἐπισταμένως πονέοντο
odyssey,20,160,SSDSDA,ἐς δ ἦλθον δρηστῆρες ,ἀχαιῶν οἱ μὲν ἔπειτα
odyssey,20,161,DDDDDA,εὖ καὶ ἐπισταμένως ,κέασαν ξύλα ταὶ δὲ γυναῖκες
odyssey,20,162,DSDDDA,ἦλθον ἀπὸ κρήνης ,ἐπὶ δέ σφισιν ἦλθε συβώτης
odyssey,20,163,DDDDDA,τρεῖς σιάλους κατάγων ,οἳ ἔσαν μετὰ πᾶσιν ἄριστοι
odyssey,20,164,SSDDDA,καὶ τοὺς μέν ῥ εἴασε ,καθ ἕρκεα καλὰ νέμεσθαι
odyssey,20,165,SDDSDA,αὐτὸς δ αὖτ ὀδυσῆα ,προσηύδα μειλιχίοισι
odyssey,20,166,SDDSDA,ξεῖν ἦ ἄρ τί σε μᾶλλον ,ἀχαιοὶ εἰσορόωσιν
odyssey,20,167,DSDDDA,ἦέ σ ἀτιμάζουσι ,κατὰ μέγαρ ὡς τὸ πάρος περ
odyssey,20,168,DDDDDA,τὸν δ ἀπαμειβόμενος ,προσέφη πολυμήτις ὀδυσσεύς
odyssey,20,169,SSDSDA,‘αἲ γὰρ δή εὔμαιε ,θεοὶ τισαίατο λώβην
odyssey,20,170,SSDDDA,ἣν οἵδ ὑβρίζοντες ,ἀτάσθαλα μηχανόωνται
odyssey,20,171,DDSSDA,οἴκῳ ἐν ἀλλοτρίῳ ,οὐδ αἰδοῦς μοῖραν ἔχουσιν
odyssey,20,172,SSDSDA,ὣς οἱ μὲν τοιαῦτα ,πρὸς ἀλλήλους ἀγόρευον
odyssey,20,173,DSDDDA,ἀγχίμολον δέ σφ ἦλθε ,μελάνθιος αἰπόλος αἰγῶν
odyssey,20,174,DSDDDA,αἶγας ἄγων αἳ πᾶσι ,μετέρεπον αἰπολίοισι
odyssey,20,175,SSDDDA,δεῖπνον μνηστήρεσσι ,δύω δ ἅμ ἕποντο νομῆες
odyssey,20,176,SDDSDA,καὶ τὰς μὲν κατέδησεν ,ὑπ αἰθούσῃ ἐριδούπῳ
odyssey,20,177,SDDSDA,αὐτὸς δ αὖτ ὀδυσῆα ,προσηύδα κερτομίοισι
odyssey,20,178,DSDSDA,ξεῖν ἔτι καὶ νῦν ἐνθάδ ,ἀνιήσεις κατὰ δῶμα
odyssey,20,179,DSDSDA,ἀνέρας αἰτίζων ,ἀτὰρ οὐκ ἔξεισθα θύραζε
odyssey,20,180,SDDDDA,πάντως οὐκέτι νῶϊ ,διακρινέεσθαι ὀΐω
odyssey,20,181,SSDDDA,πρὶν χειρῶν γεύσασθαι ,ἐπεὶ σύ περ οὐ κατὰ κόσμον
odyssey,20,182,SSDSDA,αἰτίζεις εἰσὶν ,δὲ καὶ ἄλλαι δαῖτες ἀχαιῶν
odyssey,20,183,DSDDDA,ὣς φάτο τὸν δ οὔ τι ,προσέφη πολύμητις ὀδυσσεύς
odyssey,20,184,DSDDDA,ἀλλ ἀκέων κίνησε ,κάρη κακὰ βυσσοδομεύων
odyssey,20,185,DDDDDA,τοῖσι δ ἐπὶ τρίτος ἦλθε ,φιλοίτιος ὄρχαμος ἀνδρῶν
odyssey,20,186,SSDSDA,βοῦν στεῖραν μνηστῆρσιν ,ἄγων καὶ πίονας αἶγας
odyssey,20,187,SDDDDA,πορθμῆες δ ἄρα τούς ,γε διήγαγον οἵ τε καὶ ἄλλους
odyssey,20,188,SSDDDA,ἀνθρώπους πέμπουσιν ,ὅτις σφέας εἰσαφίκηται
odyssey,20,189,DDDSDA,καὶ τὰ μὲν εὖ κατέδησεν ,ὑπ αἰθούσῃ ἐριδούπῳ
odyssey,20,190,SDDSDA,αὐτὸς δ αὖτ ἐρέεινε ,συβώτην ἄγχι παραστάς
odyssey,20,191,DSDSDA,τίς δὴ ὅδε ξεῖνος ,νέον εἰλήλουθε συβῶτα
odyssey,20,192,DSDSDA,ἡμέτερον πρὸς δῶμα ,τέων δ ἐξ εὔχεται εἶναι
odyssey,20,193,SDDSDA,ἀνδρῶν ποῦ δέ νύ οἱ ,γενεὴ καὶ πατρὶς ἄρουρα
odyssey,20,194,DDDDDA,δύσμορος ἦ τε ἔοικε ,δέμας βασιλῆϊ ἄνακτι
odyssey,20,195,DDDSSA,ἀλλὰ θεοὶ δυόωσι ,πολυπλάγκτους ἀνθρώπους
odyssey,20,196,DDDSDA,ὁππότε καὶ βασιλεῦσιν ,ἐπικλώσωνται ὀϊζύν
odyssey,20,197,SDSDDA,ἦ καὶ δεξιτερῇ ,δειδίσκετο χειρὶ παραστάς
odyssey,20,198,SSDDDA,καί μιν φωνήσας ,ἔπεα πτερόεντα προσηύδα
odyssey,20,199,DSDDDA,χαῖρε πάτερ ὦ ξεῖνε ,γένοιτό τοι ἔς περ ὀπίσσω
odyssey,20,200,DSDDDA,ὄλβος ἀτὰρ μὲν νῦν ,γε κακοῖς ἔχεαι πολέεσσι
odyssey,20,201,DSDDDA,ζεῦ πάτερ οὔ τις σεῖο ,θεῶν ὀλοώτερος ἄλλος
odyssey,20,202,DSDSDA,οὐκ ἐλεαίρεις ἄνδρας ,ἐπὴν δὴ γείνεαι αὐτός
odyssey,20,203,DDDDDA,μισγέμεναι κακότητι ,καὶ ἄλγεσι λευγαλέοισιν
odyssey,20,204,DDDSDA,ἴδιον ὡς ἐνόησα ,δεδάκρυνται δέ μοι ὄσσε
odyssey,20,205,DDDSDA,μνησαμένῳ ὀδυσῆος ,ἐπεὶ καὶ κεῖνον ὀΐω
odyssey,20,206,DDDSDA,τοιάδε λαίφε ἔχοντα ,κατ ἀνθρώπους ἀλάλησθαι
odyssey,20,207,DSDDDA,εἴ που ἔτι ζώει ,καὶ ὁρᾷ φάος ἠελίοιο
odyssey,20,208,SSDDDA,εἰ δ ἤδη τέθνηκε ,καὶ εἰν ἀΐδαο δόμοισιν
odyssey,20,209,DDDDDA,ὤ μοι ἔπειτ ὀδυσῆος ,ἀμύμονος ὅς μ ἐπὶ βουσὶν
odyssey,20,210,DDDSDA,εἷσ ἔτι τυτθὸν ἐόντα ,κεφαλλήνων ἐνὶ δήμῳ
odyssey,20,211,SSDDDA,νῦν δ αἱ μὲν γίγνονται ,ἀθέσφατοι οὐδέ κεν ἄλλως
odyssey,20,212,DDDDDA,ἀνδρί γ ὑποσταχύοιτο ,βοῶν γένος εὐρυμετώπων
odyssey,20,213,SDDDDA,τὰς δ ἄλλοι με κέλονται ,ἀγινέμεναί σφισιν αὐτοῖς
odyssey,20,214,DDDDDA,ἔδμεναι οὐδέ τι παιδὸς ,ἐνὶ μεγάροις ἀλέγουσιν
odyssey,20,215,DDDDDA,οὐδ ὄπιδα τρομέουσι ,θεῶν μεμάασι γὰρ ἤδη
odyssey,20,216,DSSDDA,κτήματα δάσσασθαι ,δὴν οἰχομένοιο ἄνακτος
odyssey,20,217,DDDSDA,αὐτὰρ ἐμοὶ τόδε θυμὸς ,ἐνὶ στήθεσσι φίλοισι
odyssey,20,218,DSDDDA,πόλλ ἐπιδινεῖται ,μάλα μὲν κακὸν υἷος ἐόντος
odyssey,20,219,SDDSDA,ἄλλων δῆμον ἱκέσθαι ,ἰόντ αὐτῇσι βόεσσιν
odyssey,20,220,DDDDDA,ἄνδρας ἐς ἀλλοδαπούς ,τὸ δὲ ῥίγιον αὖθι μένοντα
odyssey,20,221,DDDDDA,βουσὶν ἐπ ἀλλοτρίῃσι ,καθήμενον ἄλγεα πάσχειν
odyssey,20,222,SDDDDA,καί κεν δὴ πάλαι ἄλλον ,ὑπερμενέων βασιλήων
odyssey,20,223,DSDDDA,ἐξικόμην φεύγων ,ἐπεὶ οὐκέτ ἀνεκτὰ πέλονται
odyssey,20,224,DSDDDA,ἀλλ ἔτι τὸν δύστηνον ,ὀΐομαι εἴ ποθεν ἐλθὼν
odyssey,20,225,SSDDDA,ἀνδρῶν μνηστήρων ,σκέδασιν κατὰ δώματα θείῃ
odyssey,20,226,DDDDDA,τὸν δ ἀπαμειβόμενος ,προσέφη πολύμητις ὀδυσσεύς
odyssey,20,227,NNNNNN,NA,NA
odyssey,20,228,SDDDDA,γιγνώσκω δὲ καὶ αὐτὸς ,ὅ τοι πινυτὴ φρένας ἵκει
odyssey,20,229,DDDDDA,τοὔνεκά τοι ἐρέω ,καὶ ἐπὶ μέγαν ὅρκον ὀμοῦμαι
odyssey,20,230,SSDDDA,ἴστω νῦν ζεὺς πρῶτα ,θεῶν ξενίη τε τράπεζα
odyssey,20,231,SDDDDA,ἱστίη τ ὀδυσῆος ,ἀμύμονος ἣν ἀφικάνω
odyssey,20,232,DDDDDA,ἦ σέθεν ἐνθάδ ἐόντος ,ἐλεύσεται οἴκαδ ὀδυσσεύς
