text,book,line,meter,first_hemistich,second_hemistich
iliad,14,114,DSDDDA,τυδέος ὃν θήβῃσι ,χυτὴ κατὰ γαῖα καλύπτει
iliad,14,115,SSDDDA,πορθεῖ γὰρ τρεῖς παῖδες ,ἀμύμονες ἐξεγένοντο
iliad,14,116,SSDSDA,οἴκεον δ ἐν πλευρῶνι ,καὶ αἰπεινῇ καλυδῶνι
iliad,14,117,DDDSDA,ἄγριος ἠδὲ μέλας ,τρίτατος δ ἦν ἱππότα οἰνεὺς
iliad,14,118,DDDSDA,πατρὸς ἐμοῖο πατήρ ,ἀρετῇ δ ἦν ἔξοχος αὐτῶν
iliad,14,119,DDDDDA,ἀλλ ὃ μὲν αὐτόθι μεῖνε ,πατὴρ δ ἐμὸς ἄργεϊ νάσθη
iliad,14,120,SSSDDA,πλαγχθείς ὡς γάρ που ,ζεὺς ἤθελε καὶ θεοὶ ἄλλοι
iliad,14,121,SDDSDA,ἀδρήστοιο δ ἔγημε ,θυγατρῶν ναῖε δὲ δῶμα
iliad,14,122,SDDDDA,ἀφνειὸν βιότοιο ,ἅλις δέ οἱ ἦσαν ἄρουραι
iliad,14,123,DSDDDA,πυροφόροι πολλοὶ ,δὲ φυτῶν ἔσαν ὄρχατοι ἀμφίς
iliad,14,124,DDDDDA,πολλὰ δέ οἱ πρόβατ ἔσκε ,κέκαστο δὲ πάντας ἀχαιοὺς
iliad,14,125,SDDDDA,ἐγχείῃ τὰ δὲ μέλλετ ,ἀκουέμεν εἰ ἐτεόν περ
iliad,14,126,SDDDDA,τὼ οὐκ ἄν με γένος ,γε κακὸν καὶ ἀνάλκιδα φάντες
iliad,14,127,DSDDDA,μῦθον ἀτιμήσαιτε ,πεφασμένον ὅν κ ἐῢ εἴπω
iliad,14,128,DDDDDA,δεῦτ ἴομεν πόλεμον ,δὲ καὶ οὐτάμενοί περ ἀνάγκῃ
iliad,14,129,DSDDDA,ἔνθα δ ἔπειτ αὐτοὶ ,μὲν ἐχώμεθα δηϊοτῆτος
iliad,14,130,DSDDDA,ἐκ βελέων μή πού ,τις ἐφ ἕλκεϊ ἕλκος ἄρηται
iliad,14,131,SSDDDA,ἄλλους δ ὀτρύνοντες ,ἐνήσομεν οἳ τὸ πάρος περ
iliad,14,132,SDDSDA,θυμῷ ἦρα φέροντες ,ἀφεστᾶσ οὐδὲ μάχονται
iliad,14,133,DDDDDA,ὣς ἔφαθ οἳ δ ἄρα τοῦ ,μάλα μὲν κλύον ἠδὲ πίθοντο
iliad,14,134,DDDSDA,βὰν δ ἴμεν ἦρχε δ ἄρά ,σφιν ἄναξ ἀνδρῶν ἀγαμέμνων
iliad,14,135,DDSDDA,οὐδ ἀλαοσκοπιὴν ,εἶχε κλυτὸς ἐννοσίγαιος
iliad,14,136,DSDSDA,ἀλλὰ μετ αὐτοὺς ἦλθε ,παλαιῷ φωτὶ ἐοικώς
iliad,14,137,DDDDDA,δεξιτερὴν δ ἕλε χεῖρ ,ἀγαμέμνονος ἀτρεΐδαο
iliad,14,138,SSDDDA,καί μιν φωνήσας ,ἔπεα πτερόεντα προσηύδα
iliad,14,139,DSDSDA,‘ἀτρεΐδη νῦν δή ,που ἀχιλλῆος ὀλοὸν κῆρ
iliad,14,140,DSDSDA,γηθεῖ ἐνὶ στήθεσσι ,φόνον καὶ φύζαν ἀχαιῶν
iliad,14,141,DDDDSA,δερκομένῳ ἐπεὶ οὔ ,οἱ ἔνι φρένες οὐδ ἠβαιαί
iliad,14,142,DDDDSA,ἀλλ ὃ μὲν ὣς ἀπόλοιτο ,θεὸς δέ ἑ σιφλώσειε
iliad,14,143,SDDDDA,σοὶ δ οὔ πω μάλα πάγχυ ,θεοὶ μάκαρες κοτέουσιν
iliad,14,144,DSSDDA,ἀλλ ἔτι που τρώων ,ἡγήτορες ἠδὲ μέδοντες
iliad,14,145,DSDDDA,εὐρὺ κονίσουσιν ,πεδίον σὺ δ ἐπόψεαι αὐτὸς
iliad,14,146,SDDDDA,φεύγοντας προτὶ ἄστυ ,νεῶν ἄπο καὶ κλισιάων
iliad,14,147,SDDDDA,ὣς εἰπὼν μέγ ἄϋσεν ,ἐπεσσύμενος πεδίοιο
iliad,14,148,SDDDDA,ὅσσόν τ ἐννεάχιλοι ,ἐπίαχον ἢ δεκάχιλοι
iliad,14,149,DDDDDA,ἀνέρες ἐν πολέμῳ ,ἔριδα ξυνάγοντες ἄρηος
iliad,14,150,SSDSDA,τόσσην ἐκ στήθεσφιν ,ὄπα κρείων ἐνοσίχθων
iliad,14,151,DSDDDA,ἧκεν ἀχαιοῖσιν ,δὲ μέγα σθένος ἔμβαλ ἑκάστῳ
iliad,14,152,DSDSDA,καρδίῃ ἄληκτον ,πολεμίζειν ἠδὲ μάχεσθαι
iliad,14,153,SSSDSA,ἥρη δ εἰσεῖδε ,χρυσόθρονος ὀφθαλμοῖσι
iliad,14,154,SSDDDA,στᾶσ ἐξ οὐλύμποιο ,ἀπὸ ῥίου αὐτίκα δ ἔγνω
iliad,14,155,SSDDDA,τὸν μὲν ποιπνύοντα ,μάχην ἀνὰ κυδιάνειραν
iliad,14,156,DSSDDA,αὐτοκασίγνητον ,καὶ δαέρα χαῖρε δὲ θυμῷ
iliad,14,157,DDDDDA,ζῆνα δ ἐπ ἀκροτάτης ,κορυφῆς πολυπίδακος ἴδης
iliad,14,158,DSDDDA,ἥμενον εἰσεῖδε ,στυγερὸς δέ οἱ ἔπλετο θυμῷ
iliad,14,159,SDDSDA,μερμήριξε δ ἔπειτα ,βοῶπις πότνια ἥρη
iliad,14,160,SDDDDA,ὅππως ἐξαπάφοιτο ,διὸς νόον αἰγιόχοιο
iliad,14,161,DDDSDA,ἥδε δέ οἱ κατὰ θυμὸν ,ἀρίστη φαίνετο βουλὴ
iliad,14,162,SSSSDA,ἐλθεῖν εἰς ἴδην ,εὖ ἐντύνασαν ἓ αὐτήν
iliad,14,163,SSDDDA,εἴ πως ἱμείραιτο ,παραδραθέειν φιλότητι
iliad,14,164,SSDDDA,ᾗ χροιῇ τῷ δ ὕπνον ,ἀπήμονά τε λιαρόν τε
iliad,14,165,DDDDDA,χεύῃ ἐπὶ βλεφάροισιν ,ἰδὲ φρεσὶ πευκαλίμῃσι
iliad,14,166,DDSDDA,βῆ δ ἴμεν ἐς θάλαμον ,τόν οἱ φίλος υἱὸς ἔτευξεν
iliad,14,167,SDDSDA,ἥφαιστος πυκινὰς ,δὲ θύρας σταθμοῖσιν ἐπῆρσε
iliad,14,168,SSSDDA,κληῗδι κρυπτῇ ,τὴν δ οὐ θεὸς ἄλλος ἀνῷγεν
iliad,14,169,SSDDDA,ἔνθ ἥ γ εἰσελθοῦσα ,θύρας ἐπέθηκε φαεινάς
iliad,14,170,DSDDDA,ἀμβροσίῃ μὲν πρῶτον ,ἀπὸ χροὸς ἱμερόεντος
iliad,14,171,DDDDDA,λύματα πάντα κάθηρεν ,ἀλείψατο δὲ λίπ ἐλαίῳ
iliad,14,172,DDDDDA,ἀμβροσίῳ ἑδανῷ ,τό ῥά οἱ τεθυωμένον ἦεν
iliad,14,173,SDDDDA,τοῦ καὶ κινυμένοιο ,διὸς κατὰ χαλκοβατὲς δῶ
iliad,14,174,SSDDDA,ἔμπης ἐς γαῖάν ,τε καὶ οὐρανὸν ἵκετ ἀϋτμή
iliad,14,175,SDDDDA,τῷ ῥ ἥ γε χρόα καλὸν ,ἀλειψαμένη ἰδὲ χαίτας
iliad,14,176,DSDSDA,πεξαμένη χερσὶ ,πλοκάμους ἔπλεξε φαεινοὺς
iliad,14,177,SDSDDA,καλοὺς ἀμβροσίους ,ἐκ κράατος ἀθανάτοιο
iliad,14,178,DDDDDA,ἀμφὶ δ ἄρ ἀμβρόσιον ,ἑανὸν ἕσαθ ὅν οἱ ἀθήνη
iliad,14,179,SSDDDA,ἔξυσ ἀσκήσασα ,τίθει δ ἐνὶ δαίδαλα πολλά
iliad,14,180,SDDSDA,χρυσείῃς δ ἐνετῇσι ,κατὰ στῆθος περονᾶτο
iliad,14,181,DSDDDA,ζώσατο δὲ ζώνῃ ,ἑκατὸν θυσάνοις ἀραρυίῃ
iliad,14,182,DDDSDA,ἐν δ ἄρα ἕρματα ἧκεν ,ἐϋτρήτοισι λοβοῖσι
iliad,14,183,SDDDDA,τρίγληνα μορόεντα ,χάρις δ ἀπελάμπετο πολλή
iliad,14,184,SDDDDA,κρηδέμνῳ δ ἐφύπερθε ,καλύψατο δῖα θεάων
iliad,14,185,SDSSDA,καλῷ νηγατέῳ ,λευκὸν δ ἦν ἠέλιος ὥς
iliad,14,186,DDDDDA,ποσσὶ δ ὑπὸ λιπαροῖσιν ,ἐδήσατο καλὰ πέδιλα
iliad,14,187,DSDDDA,αὐτὰρ ἐπεὶ δὴ πάντα ,περὶ χροῒ θήκατο κόσμον
iliad,14,188,DDDDDA,βῆ ῥ ἴμεν ἐκ θαλάμοιο ,καλεσσαμένη δ ἀφροδίτην
iliad,14,189,SDDSDA,τῶν ἄλλων ἀπάνευθε ,θεῶν πρὸς μῦθον ἔειπε
iliad,14,190,DDDDDA,‘ἦ ῥά νύ μοί τι πίθοιο ,φίλον τέκος ὅττί κεν εἴπω
iliad,14,191,DSDDDA,ἦέ κεν ἀρνήσαιο ,κοτεσσαμένη τό γε θυμῷ
iliad,14,192,DDDSDA,οὕνεκ ἐγὼ δαναοῖσι ,σὺ δὲ τρώεσσιν ἀρήγεις
iliad,14,193,SDDDDA,τὴν δ ἠμείβετ ἔπειτα ,διὸς θυγάτηρ ἀφροδίτη
iliad,14,194,SDDDDA,‘ἥρη πρέσβα θεὰ ,θύγατερ μεγάλοιο κρόνοιο
iliad,14,195,DDDDDA,αὔδα ὅ τι φρονέεις ,τελέσαι δέ με θυμὸς ἄνωγεν
iliad,14,196,DDDDDA,εἰ δύναμαι τελέσαι ,γε καὶ εἰ τετελεσμένον ἐστίν
iliad,14,197,DDDSDA,τὴν δὲ δολοφρονέουσα ,προσηύδα πότνια ἥρη
iliad,14,198,SDDDDA,‘δὸς νῦν μοι φιλότητα ,καὶ ἵμερον ᾧ τε σὺ πάντας
iliad,14,199,SDSSSA,δαμνᾷ ἀθανάτους ,ἠδὲ θνητοὺς ἀνθρώπους
iliad,14,200,DDDSDA,εἶμι γὰρ ὀψομένη ,πολυφόρβου πείρατα γαίης
iliad,14,201,DDDSDA,ὠκεανόν τε θεῶν ,γένεσιν καὶ μητέρα τηθύν
iliad,14,202,SDDDDA,οἵ μ ἐν σφοῖσι δόμοισιν ,ἐῢ τρέφον ἠδ ἀτίταλλον
iliad,14,203,DSDDDA,δεξάμενοι ῥείας ,ὅτε τε κρόνον εὐρύοπα ζεὺς
iliad,14,204,SDDDDA,γαίης νέρθε καθεῖσε ,καὶ ἀτρυγέτοιο θαλάσσης
iliad,14,205,SDSDDA,τοὺς εἶμ ὀψομένη ,καί σφ ἄκριτα νείκεα λύσω
iliad,14,206,SSDSDA,ἤδη γὰρ δηρὸν ,χρόνον ἀλλήλων ἀπέχονται
iliad,14,207,SDDDDA,εὐνῆς καὶ φιλότητος ,ἐπεὶ χόλος ἔμπεσε θυμῷ
iliad,14,208,SDDDDA,εἰ κείνω ἐπέεσσι ,παραιπεπιθοῦσα φίλον κῆρ
iliad,14,209,SDDSDA,εἰς εὐνὴν ἀνέσαιμι ,ὁμωθῆναι φιλότητι
iliad,14,210,SDDSDA,αἰεί κέ σφι φίλη ,τε καὶ αἰδοίη καλεοίμην
iliad,14,211,SDDSDA,τὴν δ αὖτε προσέειπε ,φιλομειδὴς ἀφροδίτη
iliad,14,212,SDDDSA,‘οὐκ ἔστ οὐδὲ ἔοικε ,τεὸν ἔπος ἀρνήσασθαι
iliad,14,213,SDDSDA,ζηνὸς γὰρ τοῦ ἀρίστου ,ἐν ἀγκοίνῃσιν ἰαύεις
iliad,14,214,DSDDDA,ἦ καὶ ἀπὸ στήθεσφιν ,ἐλύσατο κεστὸν ἱμάντα
iliad,14,215,DDSDDA,ποικίλον ἔνθα δέ οἱ ,θελκτήρια πάντα τέτυκτο
iliad,14,216,DDSDDA,ἔνθ ἔνι μὲν φιλότης ,ἐν δ ἵμερος ἐν δ ὀαριστὺς
iliad,14,217,DSDDDA,πάρφασις ἥ τ ἔκλεψε ,νόον πύκα περ φρονεόντων
iliad,14,218,DDDDDA,τόν ῥά οἱ ἔμβαλε χερσὶν ,ἔπος τ ἔφατ ἔκ τ ὀνόμαζε
iliad,14,219,SDDSDA,τῆ νῦν τοῦτον ἱμάντα ,τεῷ ἐγκάτθεο κόλπῳ
iliad,14,220,DDDDDA,ποικίλον ᾧ ἔνι πάντα ,τετεύχαται οὐδέ σέ φημι
iliad,14,221,SDDDDA,ἄπρηκτόν γε νέεσθαι ,ὅ τι φρεσὶ σῇσι μενοινᾷς
iliad,14,222,DSDSDA,ὣς φάτο μείδησεν ,δὲ βοῶπις πότνια ἥρη
iliad,14,223,SDDSDA,μειδήσασα δ ἔπειτα ,ἑῷ ἐγκάτθετο κόλπῳ
iliad,14,224,DSDDDA,ἣ μὲν ἔβη πρὸς δῶμα ,διὸς θυγάτηρ ἀφροδίτη
iliad,14,225,SSDDSA,ἥρη δ ἀΐξασα ,λίπεν ῥίον οὐλύμποιο
iliad,14,226,DDDDDA,πιερίην δ ἐπιβᾶσα ,καὶ ἠμαθίην ἐρατεινὴν
iliad,14,227,DDSDDA,σεύατ ἐφ ἱπποπόλων ,θρῃκῶν ὄρεα νιφόεντα
iliad,14,228,DDSDDA,ἀκροτάτας κορυφάς ,οὐδὲ χθόνα μάρπτε ποδοῖιν
iliad,14,229,DDDDSA,ἐξ ἀθόω δ ἐπὶ πόντον ,ἐβήσετο κυμαίνοντα
iliad,14,230,SDDSDA,λῆμνον δ εἰσαφίκανε ,πόλιν θείοιο θόαντος
iliad,14,231,SSDSDA,ἔνθ ὕπνῳ ξύμβλητο ,κασιγνήτῳ θανάτοιο
iliad,14,232,DSDDDA,ἔν τ ἄρα οἱ φῦ χειρὶ ,ἔπος τ ἔφατ ἔκ τ ὀνόμαζεν
iliad,14,233,DSDSSA,ὕπνε ἄναξ πάντων ,τε θεῶν πάντων τ ἀνθρώπων
iliad,14,234,SDDDDA,ἠμὲν δή ποτ ἐμὸν ,ἔπος ἔκλυες ἠδ ἔτι καὶ νῦν
iliad,14,235,DDDDDA,πείθευ ἐγὼ δέ κέ τοι ,ἰδέω χάριν ἤματα πάντα
